instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603499,2021-03-31,0.1243,-47.303225820131,0.195,-0.0213,10.0027035824,-0.8,134.8921,73.5054,90.0191,-0.4259,-0.4259,-0.81,0.6672,-3.5593,,0.2666,0.28270973087,724.0547,1.2244,337.5844
SH603499,2021-06-30,0.2818,-203.6333,0.4653,-0.0346,12.8013320857,-1.33,125.453,66.9244,42.631,14.9364,-0.6255,-1.38,1.4348,-2.4161,0.899,0.6059,0.086039376432,638.7509,2.6896,297.0787
SH603499,2021-09-30,0.4399,-145.4336,0.7344,-0.0259,13.7618324903,-1.37,128.4063,66.3146,38.225,-0.4581,-0.4581,-1.38,2.1027,-1.145,,0.9352,0.043636597949,613.7759,4.0715,288.7083
SH603499,2021-12-31,0.6259,-217.8481,1.0519,-0.0737,13.9737842733,-3.11,118.8001,60.3652,33.8423,15.2235,-1.3046,-3.14,3.0303,-2.2901,2.0213,1.3384,0.065069770973,575.1718,5.9637,268.9779
SH603499,2022-03-31,0.1227,135.246095547262,0.2296,0.0113,16.4592374985,0.29,132.6455,81.8852,16.3365,0.1984,0.1984,0.29,0.6785,1.626,,0.2892,28.5529,733.4963,1.0991,311.2033
SH603499,2022-06-30,0.2437,114.609151299155,0.4575,0.0096,16.1286408403,0.2,139.416,85.2273,-3.0355,18.0447,0.1671,0.2,1.2911,0.6919,0.8222,0.5753,29.447,738.613,2.112,312.8802
SH603499,2022-09-30,0.392,144.823393370991,0.7428,0.0257,15.6837897165,0.63,133.3597,76.9406,-0.1228,0.4369,0.4369,0.62,2.0246,1.1377,,0.9105,16.2341,688.7755,3.5092,296.5404
SH603499,2022-12-31,0.5694,174.174899819921,1.0709,0.0898,16.7743797875,2.3,129.8139,63.2389,2.3731,20.0501,1.5148,2.28,2.7732,2.7231,1.8063,1.3424,6.3089,632.2445,5.6927,268.1764
SH603499,2023-03-31,0.131,180.4692,0.2445,0.0318,20.694446022,0.69,130.4348,66.1376,10.052,0.5488,0.5488,0.68,0.69,4.144,,0.3161,4.7728,687.0229,1.3608,284.72
SH603499,2023-06-30,0.2718,500.556,0.5071,0.0578,19.6793201898,0.97,128.2325,64.1391,14.7452,21.3629,0.9943,0.97,1.4037,3.6213,0.811,0.6631,2.8767,662.2517,2.8064,271.4523
SH603499,2023-09-30,0.4213,224.8102,0.7805,0.0836,18.8134344027,1.39,128.5653,64.4684,8.5027,1.4598,1.4598,1.39,2.1001,3.4059,,1.0398,2.9884,640.8735,4.1881,259.6653
SH603499,2023-12-31,0.5865,8.7736,1.0943,0.0976,19.4553610242,1.28,125.6632,60.5164,4.6754,23.6563,1.6717,1.28,2.8648,2.8297,1.7008,1.4343,3.8447,613.8107,5.9488,250.9935
SH603499,2024-03-31,0.1424,43.8036,0.2525,0.0444,22.2124640197,0.75,125.4006,67.1993,10.9502,0.7473,0.7473,0.73,0.7177,5.371,,0.3475,3.5356,632.0225,1.3393,258.9928
SH603499,2024-06-30,0.2827,102.0566,0.4911,0.1086,21.0298052483,2.19,122.1664,65.8545,11.7269,22.5026,1.7251,1.91,1.4734,6.5491,0.8262,0.7721,2.8328,636.7174,2.7333,233.1304
SH603499,2024-09-30,0.4485,168.5445,0.7922,0.209,22.1274001744,4.69,119.787,61.8883,18.8198,3.1334,3.1334,4.22,2.254,7.6977,,1.16,2.2002,602.0067,4.3627,232.7586
SH603499,2024-12-31,0.6498,304.6296,1.1681,0.3677,24.7366597322,8.84,116.0355,54.4242,27.5519,24.3791,5.1272,8.0,3.1025,8.9766,2.0293,1.7361,2.0362,554.0166,6.6147,207.3613
SH603499,2025-03-31,0.1649,394.9997,0.2868,0.2108,28.9503175241,4.89,115.5476,52.3469,50.4069,2.8895,2.8895,4.77,0.7789,17.6764,,0.4601,0.8388,545.7853,1.7193,195.6097
SH603499,2025-06-30,0.3269,264.6675,0.5746,0.2829,28.395729636,9.14,114.4237,51.6811,43.7644,25.4542,5.341,9.14,1.5731,16.6123,1.133,0.904,1.7628,550.6271,3.4829,199.115
SH603499,2025-09-30,0.4821,136.7595,0.8177,0.3534,26.5738741948,11.2,106.6435,53.7999,26.472,6.9956,6.9956,10.92,2.5318,14.4103,,1.3987,2.0579,560.0498,5.0186,193.0364
SH603499,2025-12-31,0.6607,62.6309,1.1262,0.4271,26.2575736659,13.54,114.4128,48.2891,16.862,30.0877,8.1701,12.99,3.1465,12.4923,2.2692,1.8404,1.951,544.8766,7.4551,195.6097
SH603499,2026-03-31,0.1645,-27.7408,0.2688,0.1088,24.706735291,3.36,115.845,47.0588,2.0017,2.0381,2.0381,3.31,0.7769,12.5222,,0.4415,1.4602,547.1125,1.9125,203.8505
