instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ300799,2021-03-31,326.278,1224.4898,0.0504,1584.507,2.5328,0.0735,1785.7143,0.0563,2.91,866.8906,0.0568,84.4609247711,2.86,-1.391,2.5328,0.1976,0.1552,,49.9751,579.8969
SZ300799,2021-06-30,273.047,1033.2951,0.0902,1759.5308,3.7041,0.1742,1995.5654,0.1006,2.46,185.9628,0.1023,78.2299163891,2.47,-4.3505,2.0591,0.1559,0.2649,1.1561,22.3662,679.5017
SZ300799,2021-09-30,-28.5503,1051.8115,0.1275,1851.8519,2.5275,0.2567,2117.6471,0.1417,3.15,37.9272,0.1458,75.3243650176,3.13,-1.4215,2.5275,0.1924,0.4191,,19.4696,644.2377
SZ300799,2021-12-31,-98.8206,1309.5671,0.1479,2102.8037,1.9998,0.2749,2434.0771,0.1656,0.8,-41.0384,0.1712,75.5898260593,0.79,-49.8921,0.138,0.0107,0.5076,1.9055,0.927,709.2199
SZ300799,2022-03-31,-242.7935,3614.4578,0.0093,8035.7143,-3.5101,0.0249,9677.4194,0.0102,-3.73,-81.4328,0.0112,52.841285742,-3.63,-5.847244008556,-3.5101,-0.2822,0.0358,,-384.3405,2513.9665
SZ300799,2022-06-30,-510.3659,2029.3123,0.0325,4500.0,-6.1699,0.0887,5538.4615,0.0358,-7.76,-63.935,0.04,49.0659230992,-7.89,-3.498948159403,-8.3495,-0.6397,0.1183,0.4096,-254.4937,1521.5554
SZ300799,2022-09-30,-559.837,2016.4302,0.0483,4470.1987,-12.0551,0.1339,5590.0621,0.0529,-10.87,-63.0436,0.0604,46.7343679293,-11.3,-4.144100348855,-12.0551,-0.8849,0.17,,-242.2547,1588.2353
SZ300799,2022-12-31,-15998.0077,1324.9908,0.076,3707.518,-20.4729,0.2717,4736.8421,0.0853,-22.13,-50.1802,0.0971,34.4885604563,-23.13,-3.086904366696,-23.0312,-1.709,0.2681,0.9325,-295.8291,1342.7825
SZ300799,2023-03-31,-15.704400754776,6569.3431,0.0193,3260.8696,-4.269,0.0137,4663.2124,0.0221,-4.81,92.5312,0.0276,84.887773211,-4.89,-4.410987870421,-4.269,-0.3072,0.0637,,-217.2652,1412.8728
SZ300799,2023-06-30,-11.672760477734,3956.044,0.03,4225.3521,-5.8585,0.0455,6000.0,0.0363,-9.91,-10.3072,0.0426,68.0970986789,-10.38,-4.368526763714,-9.0151,-0.6871,0.1034,0.2029,-304.6412,1740.8124
SZ300799,2023-09-30,-28.267734859004,3362.391,0.0436,4376.013,-14.6721,0.0803,6192.6606,0.0526,-16.28,-9.5416,0.0617,57.6757494363,-16.8,-4.999131365468,-14.6721,-1.137,0.1494,,-343.9992,1807.2289
SZ300799,2023-12-31,-49.665953582027,1588.0018,0.0729,3461.5385,-30.4944,0.2267,4938.2716,0.0926,-40.16,-9.6837,0.104,22.315727028,-48.45,-4.579018010576,-34.8974,-2.4045,0.242,0.4773,-460.7101,1487.6033
SZ300799,2024-03-31,-29.71544858666,9090.9091,0.0045,13432.8358,-7.2058,0.0099,20000.0,0.0065,-9.03,-78.9645,0.0067,33.0871180862,-9.45,-9.532701395144,-7.2058,-0.4659,0.015,,-1565.8372,6000.0
SZ300799,2024-06-30,-21.154329405675,8294.9309,0.0094,13043.4783,-13.6542,0.0217,19148.9362,0.0143,-17.71,-71.2934,0.0138,32.6022306313,-18.64,-8.379151185734,-13.6542,-0.9337,0.0338,,-1442.2437,5325.4438
SZ300799,2024-12-31,-1.857682105183,5357.1429,0.0231,9944.7514,-55.1839,0.0672,15584.4156,0.0374,-65.58,-73.9821,0.0362,14.7567601465,-95.08,-7.300932683222,-55.1839,-2.6976,0.0856,,-1986.5243,4205.6075
SZ300799,2025-06-30,285.954923284921,4800.0,,5357.1429,28.13,0.0375,9195.52113598771,0.0373,45.14,38.554,0.0336,49.2842321981,56.97,-0.2184,28.13,1.2031,0.0886,,1341.1779,2031.6027
SZ300799,2025-12-31,100.619632578959,1817.264,,5164.9928,-4.3294,0.1981,10273.5388289502,0.0793,0.94,1.5755,0.0697,-15.0470788843,1.32,-1.930618261797,-4.3294,-0.1292,0.1638,,-93.6668,2197.8022
