instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920167,2021-03-31,,40.1176,0.6301,0.3264,15.1906629001,6.25,118.1568,20.2538,77.9398,3.6112,3.6112,6.06,0.7617,9.9105,,0.4279,-0.0331,236.980435228367,4.4436,210.3295
BJ920167,2021-06-30,,11.0813,1.2705,0.3152,14.3948324419,10.64,119.5457,21.4464,49.7315,6.2258,6.2258,10.26,1.5057,8.4315,,0.8768,0.5653,232.961244411818,8.393,205.292
BJ920167,2021-09-30,,-7.8908,1.9998,0.4141,12.7203892984,13.82,118.3639,16.8212,41.3888,8.3035,8.3035,13.06,2.2811,6.9204,,1.4186,-0.2735,216.616104713936,16.0512,190.3285
BJ920167,2021-12-31,1.5783,-10.2513,2.5499,0.5224,12.1310974332,17.17,112.5035,22.3554,28.4544,13.6617,9.9899,15.93,3.1999,6.725,,1.8041,0.8573,228.0935,16.1035,199.5455
BJ920167,2022-03-31,0.5057,-46.4241,0.9544,0.0972,10.8205659379,2.92,84.4515,16.361,73.6082,1.3246,1.3246,2.88,1.0657,3.0584,,0.5776,-14.213,177.9711,5.5009,155.8172
BJ920167,2022-06-30,0.9349,-11.6338,1.937,0.2786,10.7222705856,8.17,85.4214,21.3546,75.5913,5.7321,3.1599,7.96,2.1072,4.2431,10.0732,1.0561,-6.1935,192.534,8.4291,170.4384
BJ920167,2022-09-30,1.3135,-10.6978,2.4219,0.3495,9.3463256031,10.71,84.0049,16.1163,53.5639,4.2205,4.2205,8.58,3.2141,4.0245,,1.4832,-0.4223,205.5577,16.7532,182.0388
BJ920167,2022-12-31,1.6246,-6.9993,3.1331,0.4592,9.6825695789,13.25,84.1948,21.2576,55.3711,7.7832,5.0457,10.98,4.2758,4.0254,18.8067,1.8196,0.0186,221.593,16.9351,197.8457
BJ920167,2023-03-31,0.4042,110.9485,0.9041,0.1937,12.6735863948,4.53,90.6253,17.427,28.8457,1.9293,1.9293,4.43,0.9931,5.0073,,0.4483,-6.0201,222.662,5.1644,200.7584
BJ920167,2023-06-30,0.7908,65.0655,1.9559,0.4346,11.5685032487,9.9,93.8429,18.9416,37.9293,5.7909,3.4642,9.51,1.9181,5.0779,11.7177,0.8691,-3.8079,227.6176,9.5029,207.1108
BJ920167,2023-09-30,1.1449,112.3399,3.2349,0.7422,11.409505039,16.37,89.1001,18.1778,68.9635,4.489,4.489,15.25,3.0303,5.0576,,1.246,-2.3679,235.8285,14.8533,216.6934
BJ920167,2023-12-31,1.5877,139.635,4.1941,1.1004,11.1011103202,23.28,85.6857,18.5681,74.3909,9.0385,6.8952,20.82,4.2014,5.5314,24.8103,1.7613,-0.1221,226.7431,19.3881,204.3945
BJ920167,2024-03-31,0.2906,54.4607,0.8238,0.2992,10.6994272988,5.5,113.4931,32.545,15.0648,2.038,2.038,5.46,0.793,6.7217,,0.3264,4.1514,309.7041,2.7654,275.7353
BJ920167,2024-06-30,0.7532,29.2835,2.1196,0.5599,9.7198508543,10.2,106.7616,19.5889,37.3263,6.3179,3.6849,9.76,1.686,4.7805,12.0523,0.8491,4.0145,238.9804,9.1889,211.9892
BJ920167,2024-09-30,1.0654,-15.1053,3.208,0.6279,8.1840508391,11.42,108.4294,15.6903,22.0401,3.5678,3.5678,10.82,2.4901,3.5182,,1.191,3.3954,253.4259,17.2081,226.7003
BJ920167,2024-12-31,1.4063,-65.1225,4.4794,0.3824,7.0303341968,7.13,111.1317,15.3612,22.9096,4.2158,2.0397,6.89,3.2394,1.5696,18.4443,1.5767,3.5101,255.9909,23.4356,228.325
BJ920167,2025-03-31,0.3278,-109.9275,1.1722,-0.0296,5.6934844272,-0.53,133.8688,13.8893,47.4798,-0.1399,-0.1399,-0.53,0.6723,-0.4525,,0.3682,-0.045460419956,274.5577,6.4798,244.4324
BJ920167,2025-06-30,0.7086,-88.4041,2.5689,0.0649,5.8778400038,1.15,122.825,14.6703,22.9585,2.496,0.2965,1.16,1.4655,0.4508,8.2097,0.7959,-60.7041,254.022,12.2697,226.1591
BJ920167,2025-09-30,1.0713,-82.8678,3.9024,0.1076,5.9419606222,1.91,127.1246,14.4949,23.0224,0.4837,0.4837,1.9,2.1239,0.49,,1.2007,-37.2459,252.0302,18.6272,224.8688
BJ920167,2025-12-31,1.3532,-48.2813,5.2025,0.1978,5.5006078517,3.5,136.8925,16.1924,20.9615,3.0763,0.7972,3.45,2.6298,0.6711,16.6194,1.5054,-25.4118,266.0361,22.2326,239.1391
BJ920167,2026-03-31,0.3434,1225.33098477344,1.5315,0.3321,8.6751679524,5.64,146.6515,18.3333,38.1538,1.1973,1.1973,5.49,0.6137,3.6855,,0.3756,-7.5226,262.085,4.9091,239.6166
