instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SZ002680,2020-06-30,95.15379292566,14.469802433137,12.439699908258,22028.2642610104,-71.826001971438,55.6335526833,-0.9,0.026644673581,-0.9645175415,2.615540090586,-118.0369293857,68.819438343869
SZ002680,2019-12-31,99.681721786899,28.074676655933,12.822943765727,11867.9421448612,31.252729316532,71.5992922137,-2.75,-0.023433947527,-3.9559732785,6.415902490524,-130.4146166553,56.110578446556
SZ002680,2019-06-30,-120.218534222699,,,,-98.595806058093,71.5992922137,-14.0,-0.023193116008,,,-730.7083537321,
SZ002680,2018-12-31,-672.720328985961,88441.8381516976,0.004070471708,118189.312509417,-99.525862881674,93.7055818984,-91.5,-27.579010003891,-134.6500989191,0.018579618204,-44206.1183896596,19376.0709206875
SZ002680,2018-06-30,-4.605933066409,649.975239983494,0.276933625971,1162.70177989056,9.310286693271,90.3229547603,7.02,0.353657759605,5.8161048841,0.861728963601,37.568863893,208.882383676434
SZ002680,2018-03-31,72.220157654837,759.34436821192,0.11852329953,1194.52743850019,54.054072905774,91.5866235678,4.0,0.252274481536,3.4304052351,0.416350287125,45.5301464276,216.16413578449
SZ002680,2017-12-31,33.283214414722,415.050185406855,0.867364990205,990.515221713828,52.604290631614,86.5468249915,15.0,0.312796641302,13.2819588188,2.133086092952,36.5443955117,168.769559367288
SZ002680,2017-09-30,64.36541896272,395.066328039128,0.683429542933,985.573825198497,70.960453157264,85.7844173419,12.05,0.164212983493,10.4500777385,1.416868047027,38.1456410753,190.561146866526
SZ002680,2017-06-30,106.159711384274,500.130851117015,0.359905811845,1166.66969339782,106.077356738356,85.1662308701,7.15,0.195906543103,6.4814398504,0.847773234919,42.0094413502,212.320928033542
SZ002680,2017-03-31,49.63003357553,563.234956222772,0.159791218577,1632.49859505144,38.900300256539,81.838270793,2.53,-0.125668698396,2.2208374612,0.318964685075,40.2834892806,282.1628983122
SZ002680,2016-12-31,44.976335742698,446.350357965681,0.80654130455,1367.32550184916,27.955934007951,79.0580201238,12.15,0.291301856878,11.0856092998,1.811438756051,42.1045452755,198.737052962703
SZ002680,2016-09-30,7.057215396524,488.895560264834,0.552265191064,1521.50821102089,10.395882266094,77.7165302293,7.96,0.053504352966,7.0095729445,1.128935926802,39.500454781,239.163263024895
SZ002680,2016-06-30,-17.233605687897,651.191037438228,0.276416580775,2188.23589234873,-17.92765972751,74.661347949,3.88,-0.143232836439,3.4382023165,0.610401048979,41.7977650778,294.888090872519
SZ002680,2016-03-31,6.910904177325,577.674726132344,0.15579701851,2064.29649929681,3.130790121931,73.4635224294,1.84,-0.020425735564,1.6438732269,0.339823353274,37.7049083058,264.843481570358
