instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688700,2021-03-31,240.766691430456,0.183,177.5505,173.9541,0.394,2.9395,,,16.5174,2.9395,0.2418,0.4352,491.8033,0.373805859379,166.731570450971,,6.94,42.2486654539,,0.539789793598
SH688700,2021-06-30,227.9924,0.3181,245.2485,100.5292,0.6361,6.785,17.65,0.3584,19.835,5.1773,0.4708,0.6473,565.8598,0.7895,166.4509,502.2321,9.61,42.5899810529,7.3549,1.0814
SH688700,2021-09-30,234.9869,0.5026,106.8742,58.1852,0.2891,8.0054,21.9,0.5685,19.6727,8.0054,0.7537,1.0474,537.2065,1.149,168.2767,474.934,15.43,43.2423771783,,1.6045
SH688700,2021-12-31,220.4667,0.6845,83.2074,45.1126,0.553,12.3768,27.48,0.7773,19.9941,10.7797,1.0929,1.4281,525.9313,1.6329,162.6604,463.1416,20.93,42.6326685747,16.4364,2.2132
SH688700,2022-03-31,293.7337,0.1294,47.8578,20.5894,-0.1692,2.5977,5.01,0.1463,20.2524,2.5977,0.2681,0.2471,695.5178,0.3064,199.3797,615.1743,4.88,43.591541475,,0.4514
SH688700,2022-06-30,292.5402,0.273,34.3811,17.8594,-0.4343,7.8447,11.53,0.3109,22.6155,6.1099,0.6326,0.5191,659.3407,0.6153,198.107,578.9643,11.39,43.6768717146,4.6314,0.9086
SH688700,2022-09-30,245.924,0.4403,31.5618,20.9835,0.1009,9.0834,17.75,0.5031,21.3928,9.0834,0.9916,0.8324,613.2183,1.0979,189.8334,536.6726,16.77,42.2092268805,,1.4223
SH688700,2022-12-31,218.9781,0.6207,32.5834,25.7384,0.6084,13.9015,25.55,0.7284,21.0825,12.0665,1.449,1.1856,579.9903,1.644,176.177,494.2339,22.74,41.8640907231,9.8836,2.0434
SH688700,2023-03-31,272.3971,0.13,28.0891,20.2347,0.533,2.7535,5.25,0.1597,21.5754,2.7535,0.3434,0.2433,692.3077,0.3304,216.7108,563.5567,5.11,45.157212046,,0.4153
SH688700,2023-06-30,242.9478,0.2345,9.7707,21.1572,0.0256,5.7238,10.45,0.28,20.49,4.1104,0.4452,0.3801,767.5906,0.7409,209.5704,642.8571,6.06,43.3270028441,2.6117,0.8589
SH688700,2023-09-30,256.7516,0.3467,2.1261,7.1049,-0.3038,6.0887,12.21,0.4158,20.3984,6.0887,0.6492,0.547,778.7713,1.0516,215.9827,649.3506,8.6,44.5531860724,,1.2501
SH688700,2023-12-31,266.8643,0.4279,-29.0066,-10.1309,-0.5257,8.0946,11.42,0.5973,16.6545,6.1012,0.6594,0.68,841.3181,1.349,235.8954,602.7122,8.72,38.8603124078,4.7629,1.5261
SH688700,2024-03-31,302.9283,0.0815,-38.7181,-15.7291,-1.0719,1.3105,1.77,0.1294,15.6896,1.3105,0.1349,0.1132,1104.2945,0.2971,283.9117,695.5178,1.77,36.4330171408,,0.317
SH688700,2024-06-30,318.9793,0.1606,-45.5311,-21.3978,-0.2628,4.7985,3.19,0.2556,14.199,2.3192,0.1866,0.227,1120.797,0.5643,291.8761,704.2254,3.24,35.8996795364,1.5869,0.6167
SH688700,2024-09-30,356.7653,0.2317,-54.1154,-20.6797,-0.1096,2.7123,3.95,0.3687,11.7999,2.7123,0.2292,0.3342,1165.3,0.7568,306.1919,732.3027,3.95,35.8875151029,,0.8818
SH688700,2024-12-31,377.3981,0.2885,-54.2534,-17.5129,1.3504,5.0771,4.02,0.4523,9.2364,2.5487,0.2321,0.4323,1247.8336,0.9539,306.1485,795.9319,4.0,33.4986382864,2.5542,1.1759
SH688700,2025-03-31,408.7193,0.0758,-45.1091,7.0832,0.0416,0.5942,0.98,0.1186,8.0425,0.5942,0.057,0.1214,1187.3351,0.2202,279.2429,758.8533,0.97,29.8026952122,,0.3223
SH688700,2025-06-30,450.2251,0.1543,-23.6648,13.0664,0.715,4.1289,2.43,0.2418,9.5862,1.4034,0.1424,0.2546,1166.5587,0.3998,271.8623,744.4169,2.43,32.494881468,1.2385,0.6621
SH688700,2025-09-30,423.2638,0.2582,24.8035,30.58,0.9193,2.7142,4.84,0.4062,11.2779,2.7142,0.2861,0.429,1045.701,0.6379,238.0952,664.6972,4.75,33.9823075836,,1.134
SH688700,2025-12-31,415.9445,0.3577,74.5804,46.4521,2.0254,6.3331,6.79,0.4913,11.0104,3.5319,0.4053,0.6161,1006.43,0.8655,221.5794,732.7498,6.6,34.4015198521,2.8346,1.6247
SH688700,2026-03-31,519.9307,0.0858,160.5919,44.4682,3.3644,1.2001,2.39,0.1068,14.5071,1.2001,0.1485,0.1647,1048.951,0.1731,207.9002,842.6966,2.36,37.2534949139,,0.4329
