instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688048,2021-03-31,,0.1032,784.621650716839,375.5167,-0.5671,2.7563,,0.1952,27.243,2.7563,,0.1497,872.093,,,461.0656,4.0,50.3092596427,,
SH688048,2021-06-30,220.082473329005,0.2423,928.357806951694,202.5917,-0.4288,6.2651,,0.4788,27.3646,6.2651,0.5132,0.3554,742.8807,0.817875214129,127.223128563915,375.9398,9.27,52.9173171323,,1.414837082155
SH688048,2021-09-30,,,,,-0.7092,,,,24.2783,,0.7605,1.2481,,,,,,52.4503995719,,
SH688048,2021-12-31,233.403974504236,0.4976,213988.2327,73.5946,0.1835,11.7268,,0.9785,26.8747,11.7268,1.1339,0.7476,723.4727,1.542390187505,132.250896681329,367.9101,18.09,52.817144854,,2.722098745897
SH688048,2022-03-31,275.9044,,30.0253,43.5618,-2.2687,0.7745,4.24,0.0642,24.6742,0.7745,0.2717,0.0583,1828.75061824676,0.3262,152.4648,1401.8692,0.86,50.1921192452,,0.5903
SH688048,2022-06-30,332.6557,0.1114,13.3838,31.265,-1.8559,2.9631,8.8,0.1566,23.637,1.686,0.4364,0.1315,1615.7989,0.5411,128.4522,1149.4253,1.87,53.429360645,,1.4013
SH688048,2022-09-30,483.2647,,22.665,-0.3539,-0.6902,2.7039,13.68,0.2047,29.8868,2.7039,0.6997,0.1651,1910.36130244449,0.5587,161.8414,1319.0034,2.96,53.4870295338,,1.6683
SH688048,2022-12-31,464.816,0.1722,3.4232,-10.1347,-0.4634,5.0455,4.65,0.235,30.9293,3.4114,0.8795,0.1991,2090.5923,0.7745,179.2739,1531.9149,3.69,51.5667400532,,2.0081
SH688048,2023-03-31,326.6788,0.0258,-94.6686,-19.299,23.8426,0.042,0.05,0.0323,1.6301,0.042,0.0109,0.0279,3488.3721,0.2755,200.7584,2786.3777,0.05,27.1556821205,,0.4483
SH688048,2023-06-30,433.1088,0.041,-117.9741,-43.2325,0.320832925803,1.8207,-0.33,0.0549,-7.4841,-0.3088,-0.0603,0.0443,4390.2439,0.4156,228.0502,3278.6885,-0.33,29.5594054794,0.3146,0.7893
SH688048,2023-09-30,425.8003,0.0632,-123.5732,-30.9051,0.241540388459,-0.6495,-0.7,0.086,-10.1965,-0.6495,-0.1269,0.0684,4272.1519,0.6341,217.7946,3139.5349,-0.7,31.7370682485,,1.2397
SH688048,2023-12-31,411.5226,0.084,-177.0953,-24.7383,0.086956558982,0.2908,-2.9,0.1216,-31.6829,-2.6918,-0.5216,0.0915,4285.7143,0.8748,216.3722,2960.5263,-2.96,30.9219448005,0.5824,1.6638
SH688048,2024-03-31,471.6981,0.0153,-1394.9493,-41.9145,0.177278422276,-0.5558,-0.63,0.0267,-36.3407,-0.5558,-0.1082,0.0169,5882.3529,0.1908,244.8313,3370.7865,-0.63,25.9564335694,,0.3676
SH688048,2024-06-30,378.7879,0.0376,-299.348565345775,-10.3938,0.065314105254,2.7309,-1.38,0.0663,-32.7715,-1.2407,-0.2368,0.0414,4787.234,0.4752,197.8892,2714.9321,-1.4,26.2139700084,0.1763,0.9096
SH688048,2024-09-30,357.2374,0.0596,-183.408210786797,-7.58,-0.233749675387,-1.8383,-2.06,0.1099,-30.6999,-1.8383,-0.353,0.0661,4530.2013,0.7558,191.2588,2456.7789,-2.1,27.3921491429,,1.4117
SH688048,2024-12-31,319.6874,0.0812,-8.470853486419,-6.0544,-0.242612322277,2.1091,-3.27,0.1517,-36.0273,-2.9746,-0.5572,0.0894,4433.4975,1.1261,174.7149,2373.1048,-3.34,23.8489194335,0.3706,2.0605
SH688048,2025-03-31,230.2379,0.0285,61.443454490893,79.6267,-0.294407730772,-0.2124,-0.25,0.0559,-7.4633,-0.2124,-0.0399,0.0316,3157.8947,0.3909,118.4211,1610.0179,-0.25,28.7185696069,,0.76
SH688048,2025-06-30,234.4666,0.0646,121.126267576935,68.0776,-2.9386,6.454,0.3,0.1426,4.4606,0.2867,0.0542,0.0714,2786.3777,0.7677,107.3281,1262.2721,0.3,33.2619399229,0.2865,1.6771
SH688048,2025-09-30,226.0171,0.1023,133.039485662638,67.4173,-1.6434,0.6606,0.7,0.2365,6.4875,0.6606,0.1249,0.113,2639.2962,1.1946,101.7869,1141.649,0.7,36.0255872622,,2.6526
SH688048,2025-12-31,200.8929,0.1433,121.821704312559,75.0947,0.9469,7.9089,0.73,0.3241,4.8005,0.682,0.13,0.1589,2512.2121,1.792,98.6247,1110.7683,0.72,34.538450679,0.5852,3.6502
SH688048,2026-03-31,202.4291,0.0388,159.734167031195,37.8099,-27.4238,0.1432,0.15,0.1039,3.677,0.1432,0.0271,0.0431,2319.5876,0.4446,109.8901,866.2175,0.15,30.0891961665,,0.819
