instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300465,2021-03-31,277.5682,2.0391,1.3833,2.86,56.6287,0.0373,1.1026,0.4734,2.2208,2.82,190.1141,,602.020173548496,40.5259,1.1026,1.5893,0.5624,160.0284,-16.6928,7.9115832309
SZ300465,2021-06-30,88.6941,3.7656,2.0698,7.55,79.7024,0.1056,4.045,0.7149,3.0081,7.28,251.7835,34.6186,34.0139,59.8384,3.0129,2.2584,0.8297,216.9459,-6.7288,13.0728561773
SZ300465,2021-09-30,67.1253,4.6646,2.6942,12.43,97.049,0.1746,4.773,0.9359,4.0932,11.7,288.4924,,61.2042,65.9631,4.773,2.7821,1.0795,250.1158,-3.8327,15.3528928369
SZ300465,2021-12-31,20.3472,5.5869,3.5314,19.62,83.875,0.285,9.5782,1.3232,6.0324,17.87,272.0677,62.5577,118.471146632398,59.6777,8.4586,4.2921,1.5264,235.8491,-0.6666,16.9881172255
SZ300465,2022-03-31,-73.1871,0.5019,0.3088,0.28,269.8651,0.0025,0.0723,0.1447,0.5344,0.28,621.9765,,-93.3996,168.4132,0.0723,0.3335,0.1651,545.1242,-137.7966,23.1511295848
SZ300465,2022-06-30,-51.7934,-1.6145,0.8585,-1.28,190.1944,-0.0218,0.5722,0.4019,1.3827,-1.29,447.8726,73.061,-120.6682,130.1801,-0.6498,0.9464,0.4596,391.6449,-0.233227057428,19.237649888
SZ300465,2022-09-30,-47.3449,-0.6694,1.2465,-0.82,213.3207,-0.0132,-0.3915,0.5849,2.2941,-0.82,461.6174,,-107.5559,117.6932,-0.3915,1.2657,0.668,404.1916,-0.191517086954,20.7157449449
SZ300465,2022-12-31,-36.7873,-5.223,2.1478,-11.44,152.2006,-0.1684,-4.1386,0.999,4.0556,-12.15,360.3604,171.6959,-159.0956,88.7662,-5.4572,2.3653,1.1351,317.1527,-0.071510416072,18.9431644864
SZ300465,2023-03-31,18.1861,4.0528,0.4057,1.69,266.6667,0.0235,0.7382,0.1848,0.7791,1.67,487.013,,854.2527,115.5179,0.7382,0.3375,0.2082,432.2767,-10.4625,23.5942744991
SZ300465,2023-06-30,0.1054,2.5188,0.9445,2.36,218.4466,0.0341,2.4635,0.4377,1.6723,2.33,411.2406,74.1538,266.413769380205,107.6362,1.1005,0.824,0.4932,364.9635,-9.9763,22.1848257555
SZ300465,2023-09-30,0.56,2.5131,1.3759,3.38,227.0052,0.0498,1.614,0.6422,2.6511,3.32,420.4298,,475.769001250645,101.8445,1.614,1.1894,0.7257,372.0546,-4.8339,20.5839731842
SZ300465,2023-12-31,-2.5202,2.0329,2.1739,4.54,160.4493,0.0639,3.4981,1.0259,4.2473,4.45,350.9114,190.4514,138.279177025822,84.7597,2.101,2.2437,1.1614,309.9707,3.2142,18.5080549861
SZ300465,2024-03-31,-23.2188,1.0861,0.3003,0.31,317.6844,0.0048,0.1642,0.1487,0.5566,0.31,605.2455,,-79.4229,161.696,0.1642,0.2833,0.1687,533.4914,-63.6897,25.694404905
SZ300465,2024-06-30,-16.2476,1.728,0.7689,1.33,235.9418,0.0196,2.0582,0.3734,1.3062,1.31,482.0568,81.7361,-42.5442,137.8043,0.6466,0.7629,0.4225,426.0355,-16.3726,21.8773599349
SZ300465,2024-09-30,-13.8388,3.168,1.156,3.65,236.2825,0.0541,1.8056,0.5657,2.1212,3.64,477.2848,,8.6131,127.2864,1.8056,1.1427,0.6394,422.2709,-2.7652,21.4619779204
SZ300465,2024-12-31,-16.2758,2.6778,1.7955,4.76,179.6049,0.0709,3.8023,0.8735,3.8455,4.82,412.1351,208.7888,10.2827,93.6159,2.3616,2.0044,0.9838,365.928,6.4092,20.2377038482
SZ300465,2025-03-31,-31.3024,-7.7237,0.2116,-1.63,410.2097,-0.0237,-0.8331,0.105,0.4685,-1.65,857.1429,,-588.5209,192.1025,-0.8331,0.2194,0.1179,763.3588,-1.174956209627,20.5682902993
SZ300465,2025-06-30,2.7397,2.6578,0.7917,2.02,194.9318,0.0312,2.7175,0.4041,1.4684,2.08,445.4343,117.6581,58.0269,122.5824,1.1137,0.9234,0.4552,395.4306,-14.9508,20.5227277008
SZ300465,2025-09-30,-4.359,2.9258,1.1046,3.23,214.6264,0.0481,1.7327,0.5689,2.2041,3.18,474.6001,,-11.6714,122.499,1.7327,1.258,0.6411,421.1511,-8.9814,20.3302070807
SZ300465,2025-12-31,-12.3608,2.7849,1.5475,4.31,189.1551,0.0647,3.8801,0.7978,4.0299,4.21,451.2409,236.1877,-8.8556,89.3322,2.2958,1.9032,0.8993,400.3114,1.6978,20.4178819607
SZ300465,2026-03-31,-23.7368,-13.6478,0.1542,-2.11,494.7774,-0.032,-1.1698,0.0845,0.4023,-2.12,1065.0888,,-34.756991184627,223.7136,-1.1698,0.1819,0.0961,936.5245,-1.561960272859,20.9532979779
