instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603119,2021-12-31,108.7515,,229.0732,40.2757,0.3153,13.6373,36.9,1.4135,20.3696,13.6373,,1.6257,485.170225968679,3.3103,94.394,254.6869,26.26,34.2447931305,,3.8138
SH603119,2022-03-31,,,,,0.3688,,,,18.0751,,,0.69,,,,,,36.2522860371,,
SH603119,2022-06-30,138.5895,,,,0.0302,6.0876,12.91,0.6689,19.5813,6.0876,,0.6587,540.438871169274,1.2988,106.2135,269.0985,12.11,34.6366249488,,1.6947
SH603119,2022-09-30,,,,,0.5748,,,,20.0561,,,2.3738,,,,,,34.98827908,,
SH603119,2022-12-31,118.9532,0.7484,25.481,27.5351,0.6486,21.3382,28.79,1.5008,20.0415,13.3511,,1.4348,481.0262,3.0264,104.2572,239.8721,25.13,35.5639246757,,3.453
SH603119,2023-03-31,158.586285684294,0.1526,24.87,11.7297,0.7005,3.0723,,,20.2009,3.0723,,0.28,589.7772,0.567514395155,121.136828036667,,5.66,36.4704104546,,0.74296150443
SH603119,2023-06-30,134.0283,0.3405,26.5668,24.4794,0.7765,15.8244,12.25,0.6569,19.9097,6.6336,,0.6149,528.6344,1.343,113.2289,274.0143,11.53,36.0878910111,0.9224,1.5897
SH603119,2023-09-30,113.8664,0.4029,24.1875,23.3163,1.0842,6.226,14.59,0.613,20.1978,6.226,0.4203,0.5447,670.1415,2.3712,105.9655,440.4568,7.32,36.7766157722,,2.548
SH603119,2023-12-31,120.1522,0.5413,28.429,19.8928,1.2871,14.5217,16.86,0.8156,21.4684,8.7884,0.6136,0.7296,665.0656,2.9962,100.9167,441.3928,10.34,37.0707917285,2.0887,3.5673
SH603119,2024-03-31,120.064,0.1097,51.0897,40.3772,0.2821,2.3756,2.84,0.1481,21.7425,2.3756,0.1673,0.1282,820.4193,0.7496,93.3513,607.6975,2.76,36.8969045245,,0.9641
SH603119,2024-06-30,107.6555,0.2481,45.335,42.7258,0.6464,11.2833,5.94,0.3579,20.2736,4.9008,0.2776,0.2962,725.5139,1.672,87.108,502.9338,5.94,33.6636897386,1.2548,2.0664
SH603119,2024-09-30,108.7175,0.3965,41.5309,38.8484,0.9585,7.8352,9.71,0.5696,20.588,7.8352,0.4579,0.4719,680.9584,2.4835,80.6861,474.0169,9.43,35.0115118643,,3.3463
SH603119,2024-12-31,102.2844,0.5445,34.02,41.8003,0.9102,17.2104,13.22,0.7896,20.2905,10.4044,0.633,0.6499,661.157,3.5196,79.2864,455.9271,12.58,34.5460393361,2.8076,4.5405
SH603119,2025-03-31,137.237,0.1194,27.0815,23.61,0.8367,2.6482,3.2,0.1854,22.3531,2.6482,0.1636,0.1432,753.7688,0.6558,86.6468,485.4369,3.15,35.6906943466,,1.0387
SH603119,2025-06-30,152.9832,0.2293,22.4901,14.9555,0.8594,11.2663,6.56,0.3667,21.6024,4.4473,0.34,0.301,784.9978,1.1766,90.7304,490.8645,6.56,35.6822036224,1.339,1.9839
SH603119,2025-09-30,141.4279,0.3583,22.6975,18.6504,0.8461,6.4974,10.69,0.6147,21.2903,6.4974,0.5618,0.4945,753.5585,1.9091,84.815,439.2387,10.38,36.8038621226,,3.1834
SH603119,2025-12-31,126.4311,0.5039,22.4735,21.2371,0.9897,15.336,14.41,0.8675,20.4974,8.6836,0.7753,0.6944,714.4275,2.8474,83.2408,414.9856,13.67,34.8572539451,2.9417,4.3248
SH603119,2026-03-31,154.6658,0.1137,23.9196,41.2615,1.2015,2.1912,3.46,0.2088,19.6089,2.1912,0.2028,0.1734,791.5567,0.5819,80.1853,431.0345,3.4,35.978133428,,1.1224
