instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002464,2021-03-31,-54.006370936322,,0.0431,380.2281,-3.9212,,2088.1671,,,-1.6067,0.2367,77.2123709424,,0.5069802619,-3.9212,-0.114,1.2198,,-90.1579,73.7826
SZ002464,2021-06-30,-591.557996394781,,0.0842,399.2016,-10.1052,,2137.7672,,,4.9888,0.4509,78.4119996615,,0.5721884603,-10.2124,-0.3015,2.5986,59.1823,-120.9589,69.2681
SZ002464,2021-09-30,-55.30748451346,0.2168,0.1164,434.9928,-9.0074,1245.1045,2319.5876,,,1.0879,0.6207,77.9928011503,,0.474491713893,-9.0074,-0.2672,3.7691,,-77.4067,71.6351
SZ002464,2021-12-31,282.286349831693,0.1866,0.1617,450.3941,43.4321,1929.1003,2226.3451,,,-12.0226,0.7993,77.0802707776,2101.93,0.2308,43.2958,1.1117,4.7286,107.3937,248.5175,76.1325
SZ002464,2022-03-31,108.929614456259,0.5599,0.0357,590.9389,0.3762,160.7399,2521.0084,1.8019,17.56,-25.5942,0.1523,74.6592198512,19.68,1.8595,0.3762,0.0102,2.0767,,10.8106,43.338
SZ002464,2022-06-30,60.952747204619,1.3843,0.0513,808.9888,-4.3825,130.0326,3508.7719,,,-45.8963,0.2225,68.6479188095,,0.510383615697,-4.3825,-0.1177,3.4933,,-87.3024,51.5272
SZ002464,2022-09-30,-0.93976888316,3.3021,0.0656,932.3204,-10.14,81.765,4115.8537,,,-50.3454,0.2896,64.1557523485,,0.118912661913,-10.14,-0.2697,4.2542,,-157.3645,63.4667
SZ002464,2022-12-31,-279.2928,137.7674,0.1225,1003.6242,-175.3369,2.6131,2938.7755,,,-49.2618,0.3587,61.5398601159,,-0.803121730582,-175.3369,-1.9931,5.3666,,-878.1828,67.0816
SZ002464,2023-06-30,-30.080175890879,14.6629,,122.8334,-14.5999,12.2759,204.446951669126,,,613.6675,1.4654,19.473700766,,0.056192581785,-14.5999,-0.1531,28.7722,,-15.9123,6.256
SZ002464,2023-12-31,72.741014050473,12.3667,,166.2818,-62.4961,29.1104,271.16103204749,,,486.8984,2.165,25.4815123037,,0.039588169757,-62.4961,-0.5433,36.1778,,-40.7903,9.9509
SZ002464,2024-06-30,-32.927145962762,7.05,,662.7393,-24.9099,25.5318,1138.1343089261,,,-86.1416,0.2716,72.1184318237,,0.417927539661,-24.9099,-0.2035,4.6056,,-152.6243,39.0829
SZ002464,2024-12-31,-10.306872736528,4.7735,,624.1331,-114.2673,75.4169,908.963018462465,,,-79.2773,0.5768,73.2457590569,,0.276991356838,-114.2673,-0.5994,11.3175,,-217.1294,31.8091
SZ002464,2025-06-30,141.535762437851,,,4838.7097,16.3249,,5784.59996483765,,,-87.841,0.0372,74.1184707645,,-0.17,16.3249,0.0845,2.2625,,521.2179,79.558
SZ002464,2025-12-31,-306.134785388917,,,4095.5631,-3389.3801,,5010.38474729402,,0.0,-92.2389,0.0879,76.1652823514,,-1.141532808094,-3389.3801,-2.434,,,-11361.2727,
