instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688006,2021-03-31,416.8597,0.0775,7.3236,87.0259,0.5619,1.2457,1.99,0.0934,16.6656,1.2457,0.1297,0.12,1161.2903,0.2159,101.3742,963.5974,1.97,39.750078875,,0.8878
SH688006,2021-06-30,210.7975,0.2516,-35.7688,76.8989,1.1805,4.897,4.78,0.3025,11.7728,2.7111,0.3142,0.4133,715.4213,0.8539,73.046,595.0413,4.8,27.4091387933,2.8313,2.4642
SH688006,2021-09-30,220.031,0.3817,-22.63,70.958,0.9928,4.445,8.85,0.4583,13.5132,4.445,0.5912,0.6609,707.3618,1.2271,98.0463,589.1338,8.61,30.1058987122,,2.7538
SH688006,2021-12-31,218.195,0.5151,-36.7859,66.3451,2.0486,6.1762,8.8,0.6217,9.4679,4.0774,0.5833,0.9211,698.8934,1.6499,96.9462,579.0574,8.32,26.2483909237,5.5861,3.7134
SH688006,2022-03-31,234.7418,0.1348,80.165,155.3985,1.9065,1.5472,3.25,0.1622,11.7564,1.5472,0.2324,0.276,667.6558,0.3834,110.8374,554.8705,3.18,30.3004066564,,0.812
SH688006,2022-06-30,195.1854,0.3148,90.7069,81.94,1.3645,5.827,8.09,0.3773,12.34,3.6249,0.5961,0.6629,571.7916,0.9222,111.9264,477.0739,7.85,30.6794727202,3.6124,1.6082
SH688006,2022-09-30,240.064,0.4222,59.5089,57.1404,1.8649,5.1691,12.14,0.5061,13.7169,5.1691,0.9373,0.912,639.5073,1.1247,117.1011,533.4914,11.7,33.1881855015,,2.3057
SH688006,2022-12-31,295.3967,0.5031,108.6589,39.0937,1.4181,8.4553,15.9,0.6006,14.2031,6.1585,1.2109,1.1193,715.5635,1.2187,138.6909,599.4006,14.66,32.9026693695,4.6593,2.5957
SH688006,2023-03-31,401.6064,0.1088,124.499,19.2992,-0.9362,2.2122,5.47,0.1281,22.1233,2.2122,0.4877,0.2351,827.2059,0.2241,172.0183,702.5761,4.44,42.5235338363,,0.5232
SH688006,2023-06-30,354.3307,0.235,97.1323,8.4743,0.3139,6.9302,10.98,0.2771,22.4258,4.7174,0.7879,0.516,765.9574,0.508,154.2284,649.585,9.76,39.7003056736,2.1246,1.1671
SH688006,2023-09-30,338.1764,0.3603,87.961,19.5157,0.6677,6.8619,15.66,0.4252,21.5724,6.8619,1.1823,0.7816,749.3755,0.7984,148.2295,634.9953,13.95,39.4263575381,,1.8215
SH688006,2023-12-31,387.1384,0.4323,64.9204,13.8265,0.2657,10.5167,17.51,0.513,20.5785,7.9131,1.3403,0.9288,832.755,0.9299,163.7108,701.7544,15.81,36.8327407945,3.5446,2.199
SH688006,2024-03-31,445.7652,0.0869,-17.7433,-7.0069,0.2053,1.7107,3.32,0.1031,19.5691,1.7107,0.2865,0.1698,1035.6732,0.2019,204.2669,872.9389,3.27,33.9662712169,,0.4406
SH688006,2024-06-30,377.9924,0.1897,-43.3858,-10.8495,0.4162,6.0342,5.16,0.2259,14.2413,2.7724,0.4461,0.367,948.8666,0.4762,186.0273,796.8127,5.19,29.925108045,1.5277,0.9676
SH688006,2024-09-30,392.4989,0.2688,-47.3411,-19.2711,0.623,3.8959,7.21,0.3204,14.0715,3.8959,0.6226,0.5132,1004.4643,0.6879,194.8193,842.6966,7.1,29.9639553258,,1.3859
SH688006,2024-12-31,511.2184,0.2982,-59.6663,-24.1768,0.5187,7.0871,6.35,0.3549,10.9466,3.3404,0.5406,0.5798,1207.2435,0.7042,224.4669,1014.3702,6.32,31.3238912007,2.451,1.6038
SH688006,2025-03-31,484.9138,0.0699,-33.0671,-23.067,0.2542,1.194,2.22,0.0834,17.0254,1.194,0.1918,0.1307,1287.5536,0.1856,232.2581,1079.1367,2.21,21.0583188587,,0.3875
SH688006,2025-06-30,322.9279,0.2035,6.9161,4.1916,1.8799,7.3315,5.4,0.2435,14.6137,3.0002,0.4769,0.3735,884.5209,0.5574,154.533,739.2197,5.35,24.5327343223,1.7045,1.1648
SH688006,2025-09-30,383.1961,0.2774,2.5864,1.8727,1.152,3.9164,7.15,0.3312,14.1701,3.9164,0.6387,0.5115,973.3237,0.7046,170.4653,815.2174,7.04,28.8214405229,,1.5839
SH688006,2025-12-31,513.186,0.2897,12.8811,0.524,3.2467,7.6022,6.99,0.3426,12.2923,3.3746,0.6102,0.5678,1242.6648,0.7015,197.0012,1050.7881,6.83,28.3551417005,2.5346,1.8274
SH688006,2026-03-31,563.5567,0.0748,10.6241,24.3059,-0.3449,1.0949,2.35,0.0869,15.1515,1.0949,0.2122,0.1548,1203.2086,0.1597,165.9598,1035.6732,2.32,33.6047361205,,0.5423
