instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH601698,2021-03-31,0.0318,14.5085,0.0376,0.034,33.7340853259,0.8921,80.6379,2.6691,-4.0636,0.7376,0.7376,0.89,1.1161,23.3193,,0.0947,0.1105,2830.1887,33.7198,950.3696
SH601698,2021-06-30,0.0675,27.0475,0.0799,0.0805,36.6994085551,2.1794,84.3249,2.4523,-1.8864,56.0681,1.7537,2.18,2.1346,26.0484,0.1597,0.1982,0.9657,2666.6667,73.4005,908.1736
SH601698,2021-09-30,0.0998,10.8364,0.1199,0.1209,36.4479518215,3.1926,89.3951,2.5183,-3.0812,2.5702,2.5702,3.17,3.0203,26.1267,,0.2936,1.6307,2705.4108,107.2161,919.6185
SH601698,2021-12-31,0.1409,12.5819,0.1689,0.1819,37.5423526142,4.8521,56.0076,2.2288,-2.8063,58.7814,3.8071,4.77,6.4277,27.6164,0.3307,0.415,3.1192,2555.0035,161.5192,867.4699
SH601698,2022-03-31,0.0306,19.5897,0.0374,0.0407,39.1646499931,1.0404,83.5655,2.5228,1.2807,0.833,0.833,1.04,1.077,27.5348,,0.0877,0.3643,2941.1765,35.6753,1026.2258
SH601698,2022-06-30,0.0645,13.2448,0.0784,0.0912,38.6529062006,2.3264,87.1713,3.093,1.312,52.3452,1.8494,2.31,2.0649,29.1165,0.1532,0.1895,-0.0987,2790.6977,58.1957,949.8681
SH601698,2022-09-30,0.0916,33.9955,0.1105,0.162,36.7639046601,4.2328,94.8567,3.3837,3.6633,2.8435,2.8435,3.54,2.8464,33.7715,,0.2397,0.651,2947.5983,79.7949,1126.408
SH601698,2022-12-31,0.1316,49.0114,0.1563,0.2566,36.470158739,7.1256,57.6988,2.5667,3.7619,52.2995,4.8334,6.09,6.2393,39.6596,0.3359,0.3724,1.3571,2735.5623,140.2553,966.7025
SH601698,2023-03-31,0.0267,7.4228,0.031,0.0414,36.5567168183,0.9327,86.5718,4.0516,0.9182,0.7856,0.7856,0.93,1.0396,29.3095,,0.074,-0.3369,3370.7865,22.2134,1216.2162
SH601698,2023-06-30,0.054,-6.6694,0.0633,0.0806,34.9806224231,1.7437,93.0281,5.539,-2.2731,50.9963,1.4861,1.75,1.9349,27.8067,0.1391,0.1485,1.0336,3333.3333,32.4969,1212.1212
SH601698,2023-09-30,0.0812,-19.4933,0.0961,0.1235,34.7723874206,2.648,98.7672,6.0696,-2.9446,2.2271,2.2271,2.64,2.7337,28.0132,,0.22,1.3718,3325.1232,44.4839,1227.2727
SH601698,2023-12-31,0.116,-53.0448,0.1353,0.1205,35.7069090985,2.2858,58.7391,3.3398,-4.304,54.5008,2.2467,2.28,6.1288,19.4598,0.2846,0.3254,3.5219,3103.4483,107.7913,1106.3307
SH601698,2024-03-31,0.024,-20.5719,0.0279,0.0329,29.2046659175,0.7052,83.6353,2.8332,-8.7417,0.6134,0.6134,0.7,1.0761,25.51,,0.0669,0.5784,3750.0,31.7663,1345.2915
SH601698,2024-06-30,0.0502,35.7831,0.0584,0.1095,29.7332031792,2.6391,93.8575,2.5872,-6.2683,55.7928,2.0041,2.6,1.9178,40.2817,0.1119,0.1361,0.6528,3585.6574,69.572,1322.5569
SH601698,2024-09-30,0.0768,6.7666,0.0896,0.1318,29.530026457,3.1187,95.8092,2.4594,-5.5709,2.4095,2.4095,3.07,2.8181,31.6732,,0.2035,1.3295,3515.625,109.781,1326.7813
SH601698,2024-12-31,0.1128,11.5538,0.1286,0.1344,27.6969416238,2.9224,56.9161,3.1914,-2.8509,61.0964,2.5334,2.89,6.3251,22.3452,0.253,0.3028,3.2192,3191.4894,112.8024,1188.9036
SH601698,2025-03-31,0.024,-30.1166,0.0268,0.023,26.6594962128,0.4469,91.3613,4.1431,-1.0648,0.4329,0.4329,0.45,0.9851,18.0191,,0.0605,0.2436,3750.0,21.723,1487.6033
SH601698,2025-06-30,0.054,-52.5455,0.0609,0.0519,27.9282309101,1.1525,99.4365,4.3928,6.3301,60.6379,0.9618,1.15,1.8102,17.9775,0.1175,0.1359,1.3734,3333.3333,40.9758,1324.5033
SH601698,2025-09-30,0.0814,-39.8201,0.0921,0.0793,28.3443294849,1.817,109.9707,5.2357,5.3536,1.4518,1.4518,1.8,2.4552,18.0923,,0.2014,1.9293,3316.9533,51.5694,1340.6157
SH601698,2025-12-31,0.118,-6.7296,0.1312,0.1254,29.4501965132,2.7864,73.2332,5.2549,4.0792,65.7034,2.3637,2.76,4.9158,20.0246,0.2494,0.2961,2.5808,3050.8475,68.5078,1215.8055
SH601698,2026-03-31,0.0243,-56.6285,0.0268,0.01,19.0378024967,0.1682,135.1351,7.8478,0.7069,0.1889,0.1889,0.17,0.666,7.7603,,0.059,-0.8921,3703.7037,11.4682,1525.4237
