instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002002,2021-03-31,43.4832,48.1902,0.0915,287.3563,1.5196,1.8676,983.6066,0.2024,3.49,13.8327,0.3132,27.8552018592,3.12,0.0142,1.5196,0.0953,0.8577,,16.6572,104.9318
SZ002002,2021-06-30,141.0761,61.627,0.1953,270.8804,32.5842,2.9208,921.659,0.4104,8.57,34.7216,0.6645,39.5993552901,8.24,0.0106,4.399,0.2662,1.6491,0.3566,22.7146,109.1504
SZ002002,2021-09-30,133.2078,59.5816,0.3096,266.351,7.2572,4.5316,872.093,0.6273,14.84,44.1585,1.0137,37.7888297534,12.72,0.0388,7.2572,0.4347,2.3811,,23.9362,113.393
SZ002002,2021-12-31,4.3352,60.2833,0.3646,287.1271,34.3872,5.9718,987.3834,0.7437,10.81,20.9311,1.2538,30.3416877824,8.55,-0.2475,4.7878,0.2743,2.9405,0.6661,13.1204,122.4282
SZ002002,2022-03-31,-62.6506,111.5656,0.0509,506.7568,0.5717,0.8067,1768.1729,0.0902,1.02,-44.6041,0.1776,26.9281102299,1.02,0.0404,0.5717,0.0327,0.3559,,11.2307,252.88
SZ002002,2022-06-30,-65.6329,71.819,0.1436,361.1557,31.8109,2.5063,1253.4819,0.2539,2.76,-26.7903,0.4984,24.9836321636,2.72,0.343,1.5214,0.0882,0.9546,0.2676,10.663,188.5607
SZ002002,2022-09-30,-79.0914,70.3693,0.2138,363.5874,1.5783,3.8369,1262.8625,0.3765,2.85,-32.3668,0.7426,24.6899675888,2.8,0.2675,1.5783,0.0908,1.4185,,7.3998,190.3419
SZ002002,2022-12-31,-66.3263,106.6067,0.2631,413.9358,31.9167,3.3769,1368.301,0.474,2.96,-26.0693,0.8697,29.0129049725,2.92,-0.1574,1.534,0.0923,1.6891,0.4837,5.976,213.1313
SZ002002,2023-03-31,-98.3147,158.9264,0.0444,646.5517,0.0092,0.5663,2027.027,0.0808,0.02,-8.2681,0.1392,19.2538981663,0.02,-0.3273,0.0092,0.0006,0.2601,,0.2063,346.0208
SZ002002,2023-06-30,-274.4888,104.2813,0.1042,549.2829,29.3204,1.7261,1727.4472,0.1933,-4.75,-24.5199,0.3277,-4.899402316,-4.87,0.000209421352,-2.5779,-0.1539,0.6067,0.192,-24.6499,296.687
SZ002002,2023-09-30,-389.1615,135.413,0.1191,720.1921,-4.435,1.9939,2267.0025,0.224,-8.25,-42.0418,0.3749,-3.9941810651,-8.61,0.001922284414,-4.435,-0.2625,0.6912,,-36.9186,390.625
