instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920149,2023-03-31,2.631,77.362003987649,15.6724717406,763.3588,-0.1348,0.1716,0.1179,-0.016,386.9304,0.46,524.4755,0.3794,34.2075,-0.0014,-0.060768374663,,-0.016,0.2326,28.9853,0.46
BJ920149,2023-06-30,7.9586,154.606613451302,17.5602105581,476.6949,0.8333,0.5378,0.3776,5.3241,253.4141,2.12,334.6969,1.2961,22.617,0.0292,-5.4894,4.3584,0.2963,0.7103,124.9704,2.1
BJ920149,2023-09-30,10.1391,183.984254984676,16.3557881442,397.585,1.1799,0.9358,0.6791,0.71,221.6385,3.57,288.5232,2.4866,26.6296,0.08,-6.6606,,0.71,1.2182,129.5567,3.51
BJ920149,2023-12-31,16.7985,145.38529024057,15.3991411482,364.2987,1.5877,1.3352,0.9882,5.555,206.1147,6.07,269.6225,3.8161,21.4305,0.1684,-2.6091,13.4894,1.3189,1.7466,127.046,5.86
BJ920149,2024-03-31,3.0735,1214.27093860397,12.7574670608,454.316,3.7794,0.2558,0.1981,0.7739,257.5844,5.51,351.8374,0.8393,29.2826,0.0925,0.0052,,0.7739,0.3494,140.2448,5.36
BJ920149,2024-06-30,5.9375,247.4101,14.6470241055,474.4333,2.1941,0.4919,0.3794,5.885,275.989,5.15,365.928,1.5912,30.3158,0.1014,1.5023,6.3215,0.8745,0.6522,31.9443,5.04
BJ920149,2024-09-30,7.861,-107.1214,14.4826807476,555.7843,-0.0974,0.6308,0.4858,-0.0504,321.3138,2.14,428.0279,2.0454,34.3468,-0.0057,0.000768083719,,-0.0504,0.8403,-13.7283,2.1
BJ920149,2024-12-31,12.5956,-539.8757,12.4910862321,554.8705,-9.8097,0.814,0.6488,-1.1955,328.4372,-18.22,442.2604,3.0073,28.5814,-0.7281,0.035787580402,10.6519,-7.0485,1.0961,-28.8052,-19.59
BJ920149,2025-03-31,0.3834,38.2318,14.8488878034,1097.561,11.2211,0.1024,0.082,0.7395,432.4844,5.61,878.9063,0.4434,234.7418,0.1258,0.023,,0.7395,0.2081,-53.4424,5.27
BJ920149,2025-06-30,2.1838,-53.6014,11.027097559,585.1756,1.2157,0.3976,0.3076,4.0827,254.8492,-0.79,452.7163,1.5346,82.4251,0.0462,6.2586,2.4638,0.3212,0.7063,-16.2603,-0.79
BJ920149,2025-09-30,2.8563,-230.024875952644,13.2554144849,645.7785,0.464,0.545,0.4181,0.173,285.4424,-3.32,495.4128,1.9897,94.5279,0.0228,10.3775,,0.173,0.9459,-14.4759,-3.32
BJ920149,2025-12-31,3.4391,-32.220076610607,13.9364837827,644.4683,-9.7534,0.694,0.5586,0.1411,293.2312,-28.97,518.732,2.8666,104.6785,-0.594,0.013038233734,4.4537,-5.0888,1.2277,-16.349,-33.45
BJ920149,2026-03-31,0.1923,-48.1814,18.4603741983,1551.7241,9.7278,0.0732,0.058,0.5812,494.7774,2.39,1229.5082,0.2976,468.0187,0.0639,2.3957,,0.5812,0.1819,-40.227,2.36
