instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300394,2021-03-31,55.4459,29.1384,0.1356,4.23,141.8663,0.3268,2.9144,0.1205,0.8955,3.18,746.888,,51.7214,100.5025,2.9144,0.6344,0.1806,498.3389,1.1978,54.037208916
SZ300394,2021-06-30,24.7072,28.391,0.2775,7.06,131.5501,0.356,15.9809,0.2474,1.8438,6.41,727.5667,1.1369,8.8951,97.6245,5.9087,1.3683,0.3771,477.327,1.1652,51.9375720426
SZ300394,2021-09-30,16.628,28.0242,0.4244,10.47,122.4212,0.5496,8.7481,0.3774,2.832,9.56,715.4213,,-1.1056,95.339,8.7481,2.2055,0.569,474.5167,1.2569,50.5351387909
SZ300394,2021-12-31,18.1972,29.8863,0.556,14.13,120.2565,0.7901,22.7311,0.4967,3.9312,13.13,724.7836,2.1994,8.7424,91.5751,12.0947,2.9936,0.7421,485.1098,1.1984,49.6777292282
SZ300394,2022-03-31,16.176,29.5666,0.1189,3.49,108.5253,0.2135,3.1617,0.1088,1.065,3.43,827.2059,,17.883,84.507,3.1617,0.8293,0.1504,598.4043,1.4247,49.693888139
SZ300394,2022-06-30,17.9181,30.1493,0.2449,7.15,109.3759,0.4433,17.68,0.219,2.044,7.29,821.9178,1.0346,25.2211,88.0626,6.3963,1.6457,0.3013,597.4112,1.6104,48.6061200436
SZ300394,2022-09-30,16.1522,31.3329,0.3689,11.45,110.692,0.7097,9.831,0.3303,3.0712,11.17,817.4387,,29.866,87.9135,9.831,2.4392,0.4521,597.213,1.2932,49.901225917
SZ300394,2022-12-31,15.8853,33.8464,0.4811,16.3,112.0832,1.0278,25.8597,0.4389,4.2054,15.35,820.2324,2.0614,31.2406,85.6042,13.9589,3.2119,0.5971,602.9141,1.145,51.6176891064
SZ300394,2023-03-31,1.4991,32.0989,0.1061,3.45,117.4935,0.2338,3.0498,0.0969,0.9831,3.39,928.7926,,10.1922,91.5471,3.0498,0.766,0.1284,700.9346,1.5099,51.424872956
SZ300394,2023-06-30,15.0105,35.5494,0.247,8.58,105.1156,0.5981,20.4907,0.2241,2.1901,8.79,803.2129,1.1404,35.6102,82.188,7.8019,1.7124,0.2976,604.8387,1.2259,50.9592926222
SZ300394,2023-09-30,35.574,36.4555,0.4317,15.75,97.9112,1.1135,13.1549,0.3864,3.4264,15.19,698.7578,,57.7388,78.7999,13.1549,2.7576,0.5072,532.3344,1.1188,52.9363065012
SZ300394,2023-12-31,62.037,37.6498,0.6462,25.08,89.8271,1.8483,29.0845,0.5702,5.3141,22.86,631.3574,3.2082,80.2459,67.7443,18.7234,4.0077,0.7436,484.1313,1.2356,54.3031055045
SZ300394,2024-03-31,154.9462,38.2445,0.2083,8.34,67.7354,0.7086,6.6894,0.1811,1.5097,7.99,496.963,,203.7578,59.6145,6.6894,1.3287,0.2324,387.2633,0.4878,55.5146972526
SZ300394,2024-06-30,134.2701,42.1309,0.4379,18.83,71.8936,1.1835,24.9966,0.3769,2.8833,18.67,477.5803,2.386,177.6424,62.4285,15.0372,2.5037,0.486,370.3704,0.7325,57.7713847294
SZ300394,2024-09-30,98.5479,40.8287,0.6616,27.39,76.2152,1.7651,20.9606,0.5593,4.2772,25.23,482.7463,,122.3657,63.1254,20.9606,3.5426,0.735,367.3469,0.9139,58.2140109735
SZ300394,2024-12-31,67.7351,41.2972,0.8849,36.74,78.3801,2.4241,39.2648,0.7532,5.415,33.76,477.9607,4.5778,83.9845,66.482,28.3501,4.593,0.9899,363.6731,0.9402,57.216796078
SZ300394,2025-03-31,29.1061,35.7525,0.2268,8.13,90.7533,0.6096,6.4826,0.1899,1.2248,7.79,473.9336,,20.6936,73.4814,6.4826,0.9917,0.2533,355.3099,0.8694,53.0450541469
SZ300394,2025-06-30,57.8384,36.6232,0.5659,20.13,53.2308,1.1569,26.3737,0.4728,2.5193,19.19,380.7107,2.537,37.2043,71.4484,15.9152,3.3815,0.6397,281.3819,0.6762,50.7884244269
SZ300394,2025-09-30,63.6276,37.4048,0.8834,31.3,49.2126,1.8853,25.0687,0.7405,4.1839,30.04,364.6185,,49.9059,64.5331,25.0687,5.4864,1.0076,267.9635,0.9171,51.8674190397
SZ300394,2025-12-31,58.7914,39.0763,1.0872,41.91,61.133,2.5954,41.7643,0.9232,5.44,36.64,389.948,5.3804,50.2517,66.1765,31.2852,5.8888,1.2334,291.8761,0.9259,53.9627002495
SZ300394,2026-03-31,40.8243,37.0053,0.2314,8.57,77.6197,0.6332,7.0509,0.1981,1.1257,8.23,454.316,,45.7588,79.9503,7.0509,1.1595,0.2631,342.0753,0.3703,56.6039337232
