instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ301085,2021-03-31,-2.2571,9.1157,0.7227,,,0.4001,4.2074,,,6.38,198.634342999401,,24.7089,,4.2074,,,,-0.5517,16.7677085227
SZ301085,2021-06-30,-15.7097,8.8062,1.2622,11.76,20.0633,0.732,9.9002,0.8662,1.6061,11.12,207.8042,,-11.6593,112.0727,7.9247,8.9716,92.5895,1.9441,-0.8151,17.2537443074
SZ301085,2021-09-30,-8.7829,8.4443,1.9862,18.28,20.4163,1.1787,9.8491,,1.7746,16.77,211.138626616699,,-12.508781118403,152.147,9.8491,13.2247,118.8671,2.2714,-1.8911,16.0047885384
SZ301085,2021-12-31,-3.0963,6.0073,2.0574,15.77,18.8083,0.8829,7.8054,1.4142,2.312,8.93,254.5609,,-28.906,155.7093,6.6289,19.1405,111.8828,3.2177,-1.2362,13.3446343309
SZ301085,2022-03-31,11.39,5.8464,0.3673,2.15,26.5283,0.2144,1.6659,0.28,0.5961,2.13,321.4286,,-28.5592,150.9814,1.6659,3.3926,0.2838,317.1247,-8.6587,13.1160775451
SZ301085,2022-06-30,45.348,6.4115,0.9466,5.58,16.6343,0.581,5.979,0.7081,1.3273,6.27,254.2014,104.5966,5.8231,135.6137,4.733,10.821,0.7191,250.3129,-2.8052,12.4648254009
SZ301085,2022-09-30,27.1352,7.0599,1.363,9.55,20.1134,0.9397,7.2573,1.0135,2.1817,9.74,266.4036,,6.2931,123.7567,7.2573,13.4239,1.03,262.1359,0.8026,13.172081275
SZ301085,2022-12-31,24.1159,5.5187,1.8593,10.26,21.9286,1.0066,8.4705,1.3406,2.7629,10.34,268.5365,219.3932,14.0208,130.2979,7.2453,16.4169,1.3611,264.492,0.5098,12.3385181325
SZ301085,2023-03-31,45.692,4.905,0.5357,2.67,22.0529,0.262,1.476,0.3376,0.7229,2.57,266.5877,,22.2326,124.4985,1.476,4.0811,0.3424,262.8505,-3.6893,10.8436553506
SZ301085,2023-06-30,24.0921,5.348,1.1141,5.93,29.5751,0.6013,3.9961,0.6631,1.2764,5.76,271.4523,117.6739,3.5086,141.0216,3.0037,6.0862,0.6717,267.9768,-5.0036,11.9187543621
SZ301085,2023-09-30,31.4205,5.9479,1.6941,10.04,28.639,1.0404,4.9341,1.0001,1.9916,9.53,269.973,,10.7206,135.5694,4.9341,9.4277,1.0201,264.6799,-5.1581,13.1618325985
SZ301085,2023-12-31,5.0145,5.0809,1.6266,9.18,61.9515,0.8973,4.4226,0.9516,2.338,7.05,378.3102,196.145,-3.3155,153.9778,3.6916,5.811,0.9689,371.5554,-7.1365,15.2991952743
SZ301085,2024-03-31,-13.0488,6.1078,0.3334,2.03,99.5025,0.2615,1.126,0.1802,0.5043,2.02,499.4451,,8.272,178.4652,1.126,0.9045,0.1839,489.3964,-4.7709,13.9433609439
SZ301085,2024-06-30,-15.8585,5.4543,0.6891,3.72,107.2067,0.4757,3.0662,0.3802,1.0033,3.78,473.435,89.3865,-14.1863,179.408,2.2054,1.679,0.3879,464.0371,-2.6147,13.9857709399
SZ301085,2024-09-30,-14.5348,4.7749,1.0806,5.16,96.9445,0.6581,2.8241,0.579,1.5422,5.15,466.3212,,-31.3901,175.0746,2.8241,2.7851,0.6153,438.8103,1.2,13.6216786614
SZ301085,2024-12-31,-10.0342,1.9884,1.262,2.54,103.0485,0.3159,2.4182,0.6762,2.0449,2.55,532.3869,16.4088,-64.7917,176.0477,1.3927,3.4935,0.7224,498.3389,7.259,14.2822368732
SZ301085,2025-03-31,-23.5913,5.9973,0.2607,1.55,142.563,0.1962,0.8164,0.1401,0.4243,1.56,642.3983,,-24.9729,212.1141,0.8164,0.6313,0.1575,571.4286,-18.9272,18.6688723599
SZ301085,2025-06-30,-20.3646,2.934,0.5558,1.63,124.7574,0.2038,2.6576,0.3018,0.9276,1.65,596.4215,3.9264,-57.1628,194.0492,0.8726,1.4428,0.3407,528.324,-5.2468,17.5685868901
SZ301085,2025-09-30,-23.5297,0.1872,0.8497,0.25,102.1064,0.0197,0.0951,0.4853,1.75,0.25,556.3569,,-97.0013,154.2857,0.0951,2.6443,0.5574,484.3918,102.6523,14.7349124657
SZ301085,2025-12-31,-2.6788,-10.6857,1.3339,-14.17,74.9485,-1.6522,-5.1918,0.7358,2.4368,-15.28,489.2634,8.1481,-623.0002,147.7347,-8.5419,4.8033,0.8543,421.3976,0.08120538011,12.8094500558
SZ301085,2026-03-31,26.8666,6.4339,0.3819,2.45,56.5967,0.2671,1.3848,0.2149,0.7131,2.48,418.7994,,36.1015,126.2095,1.3848,1.5902,0.2583,348.4321,-3.7384,18.5049074659
