instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688351,2021-06-30,,,,,0.122312683347,,,,-4.0529,,-0.0092,0.3132,,,,,-0.63,72.9129117764,,
SH688351,2021-09-30,,,,,0.116646803005,,,,-4.0058,,-0.0138,0.4748,,,,,,72.6738760741,,
SH688351,2021-12-31,273.5354,0.2928,-274.6006,34.4996,0.108895078636,2.2754,-2.05,0.3732,-6.3012,-1.7903,-0.0299,0.3253,1229.5082,1.3161,48.6473,964.6302,-2.03,72.4286195189,3.1661,7.4002
SH688351,2022-03-31,,0.0829,,,-0.014391181921,-0.024,,,-0.2902,-0.024,-0.0004,0.0941,1085.6454,,,,-0.03,69.2570266894,,
SH688351,2022-06-30,261.969389064612,0.18,140.586984035199,34.5314,-5.2963,0.2175,,,1.2227,0.2175,0.0037,0.2052,1000.0,0.687103178897,44.988756980268,,0.25,69.8446829349,,4.000999629284
SH688351,2022-09-30,292.6512,0.1568,149.220166632723,39.7149,-6.5309,0.1522,0.38,0.1817,1.4112,0.1522,0.0058,0.1696,1721.9388,0.9226,37.627,1485.9659,0.16,70.5775004507,,7.1757
SH688351,2022-12-31,295.3483,0.2119,125.655530632446,36.9916,-3.1566,2.1802,0.31,0.2474,1.1416,0.1662,0.0063,0.2299,1698.9146,1.2189,43.0818,1455.1334,0.18,69.105605226,3.8281,8.3562
SH688351,2023-03-31,531.9149,0.0291,-5675.55561583308,-6.334,-0.264469378616,-0.5196,-0.5579,0.0329,-17.8891,-0.5196,-0.0198,0.0312,3092.7835,0.1692,49.9279,2735.5623,-0.56,68.3256150598,,1.8026
SH688351,2023-06-30,375.1563,0.0792,44.6009,16.5819,-17.3444,2.4277,0.13,0.0899,1.5166,0.1198,0.0046,0.0847,2272.7273,0.4798,57.0631,2002.2247,0.13,67.6393069905,1.8759,3.1544
SH688351,2023-09-30,341.2538,0.1307,325.3629,23.0129,-3.5367,0.632,0.68,0.1487,4.8797,0.632,0.0245,0.1402,2065.7995,0.7912,53.8449,1815.7364,0.68,65.5505034443,,5.0144
SH688351,2023-12-31,313.7528,0.1823,91.4148,26.4554,-6.6751,2.9544,0.34,0.2113,1.728,0.312,0.0121,0.1959,1974.7669,1.1474,49.7018,1703.7388,0.34,63.5118326034,4.0776,7.2432
SH688351,2024-03-31,325.8508,0.0486,144.704505335382,71.0106,1.5017,0.2262,0.25,0.0582,4.6765,0.2262,0.0089,0.0528,1851.8519,0.2762,57.7182,1546.3918,0.25,60.544195596,,1.5593
SH688351,2024-06-30,274.8931,0.108,689.2969,39.5728,2.229,3.9243,1.0,0.1292,8.5765,0.9189,0.0362,0.117,1666.6667,0.6548,52.1996,1393.1889,1.0,59.0986795289,2.1763,3.4483
SH688351,2024-09-30,284.9304,0.1576,262.2226,23.2111,1.4853,2.2336,2.44,0.1881,14.3457,2.2336,0.0887,0.1703,1713.198,0.9476,49.1186,1435.4067,2.41,58.7911783166,,5.4969
SH688351,2024-12-31,264.1426,0.2223,815.3598,25.5083,1.2931,6.082,3.04,0.2668,12.6027,2.7497,0.1106,0.2411,1619.4332,1.3629,56.1684,1349.3253,2.99,58.7287165343,4.5314,6.4093
SH688351,2025-03-31,286.1685,0.0546,328.6327,16.766,1.9468,0.9318,1.02,0.067,17.1667,0.9318,0.038,0.0594,1648.3516,0.3145,64.2444,1343.2836,1.01,60.5643478432,,1.4009
SH688351,2025-06-30,266.8248,0.1164,92.0223,12.7966,1.9703,5.3935,1.86,0.1428,14.6004,1.6758,0.0694,0.1271,1546.3918,0.6746,58.8447,1260.5042,1.84,60.0997571878,1.6429,3.0589
SH688351,2025-09-30,280.0539,0.1745,0.4647,15.6549,0.8783,2.1359,2.37,0.2146,12.4615,2.1359,0.0891,0.1904,1547.2779,0.9641,63.0473,1258.1547,2.34,59.092914613,,4.2825
SH688351,2025-12-31,264.8032,0.239,-1.8976,12.4321,1.7794,6.6833,2.89,0.2968,10.9965,2.563,0.1085,0.2622,1506.2762,1.3595,58.8784,1212.938,2.83,57.9746801172,3.4156,6.1143
SH688351,2026-03-31,264.6281,0.0631,62.7527,20.9678,-0.7598,1.4554,1.61,0.0808,23.0964,1.4554,0.0618,0.0698,1426.3074,0.3401,61.6903,1113.8614,1.61,55.7965022839,,1.4589
