instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600550,2021-03-31,0.1221,162.270514275857,0.855,0.0038,19.5456989818,0.81,139.1036,150.2755,12.4317,0.141,0.141,0.81,0.647,1.0875,,0.1923,-11.8943,737.1007,0.5989,468.0187
SH600550,2021-06-30,0.2948,31.995,2.1321,0.0058,17.0783941703,1.21,134.6096,113.2931,1.2901,26.4811,0.2003,1.17,1.3372,0.6608,1.3644,0.4548,-9.2479,610.5834,1.5888,395.7784
SH600550,2021-09-30,0.4455,18.8932,3.25,0.0105,18.612763271,2.19,132.327,131.3102,0.7117,0.3508,0.3508,2.1,2.0404,0.7799,,0.6811,-19.2131,606.0606,2.0562,396.4176
SH600550,2021-12-31,0.7267,128.986,5.2754,0.0311,17.6793122899,5.73,105.0604,83.2639,1.3451,26.2508,0.9952,6.23,3.4266,1.3828,3.5592,1.0926,4.9111,495.3901,4.3236,329.4893
SH600550,2022-03-31,0.1204,101.0931,0.8168,0.0077,20.3247612422,1.79,195.3125,132.7042,2.7848,0.2653,0.2653,1.78,0.4608,2.1276,,0.1797,-20.4061,747.5083,0.6782,500.8347
SH600550,2022-06-30,0.2407,48.7795,1.6537,0.0086,20.4633562812,1.56,202.7712,134.4588,-16.0945,27.3191,0.2877,1.55,0.8877,1.1718,1.2502,0.3555,-23.0891,747.8189,1.3387,506.3291
SH600550,2022-09-30,0.3371,-45.0786,2.3457,0.0058,21.5833476797,0.05,204.2206,167.1206,-22.8205,0.1888,0.1888,0.05,1.3221,0.555,,0.4942,-45.6805,800.9493,1.6156,546.3375
SH600550,2022-12-31,0.6165,-16.0624,4.1224,0.0261,20.0065358375,4.05,165.7688,93.9335,-16.7623,29.1281,0.8854,4.03,2.1717,1.3944,3.2072,0.9072,-7.7384,583.9416,3.8325,396.8254
SH600550,2023-03-31,0.1059,-58.8756,0.6759,0.0032,22.9746328935,0.77,269.5418,162.3084,-12.9192,0.1049,0.1049,0.77,0.3339,1.0048,,0.1543,-13.7812,849.8584,0.5545,583.2793
SH600550,2023-06-30,0.2294,-334.2984,1.5157,-0.0202,19.9800368368,-5.55,249.4802,163.3839,-5.984,26.8662,-0.6539,-5.69,0.7215,-2.9203,1.2499,0.3326,-0.185883983149,784.6556,1.1017,541.1906
SH600550,2023-09-30,0.3641,-697.3131,2.475,-0.0346,19.7963738132,-10.46,223.1589,165.0569,6.6648,-1.0927,-1.0927,-11.03,1.2099,-3.108,,0.5228,-0.130464358897,741.5545,1.6358,516.4499
SH600550,2023-12-31,0.5916,-492.3851,4.7596,-0.1024,13.5448837033,-32.92,183.8893,106.4616,0.4763,22.5258,-3.0032,-40.58,1.9577,-5.4454,3.4256,0.8275,0.182159628158,608.5193,3.3815,435.0453
SH600550,2024-03-31,0.1047,29.9278,1.121,0.0041,18.5745895535,0.41,248.5501,199.8224,15.1436,0.1163,0.1163,0.41,0.3621,1.1338,,0.1393,-39.7647,859.5989,0.4504,646.0876
SH600550,2024-06-30,0.2854,157.600634507287,3.0552,0.0182,16.659241882,4.4,179.3543,159.9716,45.8169,24.7392,0.4949,4.31,1.0036,1.8,1.9108,0.3771,-15.556,630.6938,1.1252,477.327
SH600550,2024-09-30,0.4826,216.023630846841,4.9441,0.0539,16.2159051032,15.39,154.4269,136.075,54.8518,1.4433,1.4433,14.31,1.7484,3.1259,,0.6355,-6.1079,559.4695,1.9842,424.8623
SH600550,2024-12-31,0.6875,146.80212129655,7.2984,0.0633,16.1897613597,17.4,142.2082,141.7937,36.9222,23.9628,1.5507,16.06,2.5315,2.4578,4.8829,0.8926,2.2598,523.6364,2.5389,403.3162
SH600550,2025-03-31,0.2014,367.8978,2.0544,0.0193,9.2962116634,4.6,119.7445,132.081,120.3838,0.4962,0.4962,4.49,0.7516,2.4072,,0.2557,-16.9652,446.8719,0.6814,351.975
SH600550,2025-06-30,0.4009,167.6245,4.0084,0.0487,12.8627458419,11.8,117.3403,137.9205,60.8859,24.4206,1.2076,11.12,1.534,2.9941,3.1579,0.5068,-6.9648,448.9898,1.3051,355.1697
SH600550,2025-09-30,0.6054,66.3384,5.6307,0.0896,12.8565349144,21.11,112.8715,150.7285,41.8985,2.2414,2.2414,18.64,2.3921,3.6643,,0.7586,-2.8498,445.9861,1.7913,355.9188
SH600550,2025-12-31,0.7237,89.608,6.8884,0.12,15.3442760798,27.44,116.8452,175.8156,20.4182,23.2264,2.6741,23.56,3.081,3.87,6.3487,0.8924,0.9766,497.4437,2.0476,403.4065
SH600550,2026-03-31,0.2002,87.4169,1.6653,0.0362,12.2414463258,6.87,110.1726,163.7257,10.5642,0.8267,0.8267,6.67,0.8169,4.0804,,0.2421,-4.48,449.5504,0.5497,371.7472
