instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002231,2021-03-31,1193.33237063413,253.1646,0.1754,468.9943,1.5766,0.3555,513.1129,0.2976,2.61,480.8678,0.1919,15.2684767921,2.61,3.7785,1.5766,0.0319,0.9912,,8.826,90.799
SZ002231,2021-06-30,160.2497,249.8959,0.3483,470.9576,7.7868,0.7203,516.7959,0.6027,3.22,271.8367,0.3822,13.7083786687,3.48,1.9339,2.022,0.0383,1.64,8.8412,5.5074,109.7561
SZ002231,2021-09-30,229.683786538596,254.1655,0.4965,491.5347,2.1536,1.0623,543.8066,0.8656,3.6,326.2808,0.5493,13.7005904963,3.76,0.5605,2.1536,0.0428,2.1659,,4.1553,124.6595
SZ002231,2021-12-31,113.936675472357,195.514,0.7853,418.3614,9.2807,1.8413,458.4235,1.3466,5.69,101.5764,0.8605,13.6735660209,5.79,3.5478,3.4294,0.0673,3.3381,20.2621,4.1556,107.8458
SZ002231,2022-03-31,-72.6238,400.1779,0.0817,998.8901,0.49,0.2249,1101.5912,0.133,0.77,-58.3206,0.0901,16.6384195075,0.77,-2.4145,0.49,0.009,0.3133,,5.7971,287.2646
SZ002231,2022-06-30,-135.7188,541.028,0.1208,1350.3376,5.7934,0.3327,1490.0662,0.1956,-1.22,-68.4479,0.1333,14.3306733825,-1.23,-0.284107228176,-0.7912,-0.0141,0.4466,3.1338,-6.2347,403.0452
SZ002231,2022-09-30,-129.8241,345.6664,0.253,959.4883,-0.7233,0.7811,1067.1937,0.4079,-1.1,-54.2286,0.2814,13.6364215364,-1.11,-0.116813765579,-0.7233,-0.0128,0.8788,,-2.7075,307.2371
SZ002231,2022-12-31,-327.9616,367.7973,0.3025,1081.7308,-2.1878,0.9788,1190.0826,0.5064,-14.13,-66.0452,0.3328,11.1855442399,-15.2,0.253989239226,-9.1684,-0.1533,1.1588,7.6507,-27.8995,310.6662
SZ002231,2023-03-31,-28.5111,299.7003,0.0769,1053.8642,0.4186,0.3003,1170.3511,0.122,0.64,-20.438,0.0854,14.3637078171,0.63,-7.8742,0.4186,0.0064,0.2843,,5.2089,316.567
SZ002231,2023-06-30,342.931958052206,317.7966,0.1424,1134.9306,10.1821,0.5664,1264.0449,0.2207,3.34,0.1936,0.1586,18.0508944275,3.28,-0.2916,2.2722,0.0342,0.5459,2.9144,15.1167,329.7307
SZ002231,2023-09-30,54.301472515547,427.6889,0.1812,1340.6157,-0.3911,0.6313,1490.0662,0.2851,-0.58,-39.1759,0.2014,19.2484651463,-0.58,-1.760166874591,-0.3911,-0.0058,0.7156,,-2.0342,377.3058
SZ002231,2023-12-31,35.683529860557,263.0425,0.4199,776.364,3.3601,1.3686,857.347,0.7034,-9.26,23.377,0.4637,12.9608385457,-9.71,-0.896783123278,-5.7294,-0.0892,1.782,7.5454,-13.1613,202.0202
SZ002231,2024-03-31,-207.3189,116.4898,0.2583,315.0158,-0.4295,0.7726,348.4321,0.4463,-0.75,231.1219,0.2857,4.1982022083,-0.76,-0.398727386086,-0.4295,-0.0069,1.3749,,-1.6882,65.4593
SZ002231,2024-06-30,-151.2288,125.7862,0.4994,327.4513,7.2517,1.431,360.4325,0.8392,-2.0,268.486,0.5497,3.4204831921,-2.02,-0.389347374515,-0.983,-0.0175,2.9708,7.8335,-2.1016,60.5897
SZ002231,2024-09-30,-752.564833071767,127.4427,0.7089,345.9321,-3.0224,2.1186,380.8718,1.193,-5.89,306.3735,0.7805,3.4343607665,-6.07,-0.33203419189,-3.0224,-0.0523,4.4706,,-4.4859,60.3946
SZ002231,2024-12-31,-34.819492086644,205.3505,0.5534,589.9705,0.8894,1.7531,650.524,0.9045,-15.76,23.8583,0.6102,5.1438003617,-17.11,-0.245553940048,-9.4054,-0.139,3.5464,8.0467,-16.5499,101.5114
SZ002231,2025-03-31,-57.483155422721,534.1246,0.0447,1832.9939,-1.5256,0.1685,2013.4228,0.07,-2.38,-84.131,0.0491,-1.5337569619,-2.41,-1.852468863111,-1.5256,-0.0217,0.448,,-33.4516,200.8929
SZ002231,2025-06-30,-1437.32027178134,638.7509,0.0534,3040.5405,-16.0596,0.2818,3370.7865,0.0874,-39.59,-91.8857,0.0592,-41.4734352928,-49.36,-2.034464909435,-30.9009,-0.3262,0.5398,0.6975,-481.9724,333.4568
SZ002231,2025-09-30,-987.999189580514,708.6614,0.0896,2678.5714,-96.4867,0.381,3013.3929,0.1647,-106.79,-91.5856,0.1008,-31.7722508299,-229.15,-0.910953170041,-96.4867,-0.685,0.9603,,-698.7313,281.1621
SZ002231,2025-12-31,-309.107540732553,659.7031,0.1121,2843.6019,-142.406,0.5457,3211.4184,0.1869,-107.69,-86.8771,0.1266,-26.160158498,-233.31,-0.532994773382,-142.406,-0.6963,1.196,,-631.7821,301.0033
