instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ300090,2021-03-31,84.7029996462,445.7652,,3345.7249,-0.6258,0.2019,4562.67503551332,,0.0,-23.6179,0.0269,0.7963232981,,0.032213248776,-0.6258,-0.0327,0.125,,-43.466,720.0
SZ300090,2021-06-30,88.145429079426,473.0618,,3571.4286,-0.7895,0.3805,4848.48465493726,,0.0,-31.0364,0.0504,0.4233109842,,0.655357517317,-0.7895,-0.0413,0.2373,,-29.1448,758.5335
SZ300090,2021-09-30,93.792163355435,456.3895,,3169.0141,-0.6484,0.5916,4289.87008660196,,0.0,-14.5154,0.0852,9.062508575,,0.233283311954,-0.6484,-0.0336,0.3895,,-14.0779,693.1964
SZ300090,2021-12-31,98.425210687049,219.4988,,1565.2174,-11.9918,1.6401,1858.09749946469,,,-27.5652,0.23,4.3145855002,,0.073574963821,-11.9918,-0.1181,1.0756,,-35.991,334.6969
SZ300090,2022-03-31,127.241798695668,38.055,,218.1289,0.7946,2.365,2229.89306897014,,-0.32,-43.2116,0.4126,44.8219811938,0.9,1.7938,0.7946,0.009,1.815,,21.0578,49.5868
SZ300090,2022-06-30,140.723356891374,36.0895,,246.1034,1.4943,4.9876,2201.53765612132,,,-38.5627,0.7314,41.2923951433,1.71,2.2837,1.4943,0.0064,2.9718,,19.649,60.5694
SZ300090,2022-09-30,172.608708195562,35.127,,281.4259,2.1422,7.6864,2193.58757362823,,,-44.3377,0.9594,39.388672766,2.49,2.7365,2.1422,0.0095,3.908,,18.9313,69.089
SZ300090,2022-12-31,150.886809909644,24.3727,,239.0121,4.7883,14.7706,1699.46840069348,,,-27.7001,1.5062,29.3211620752,5.79,1.8007,4.7883,0.0226,6.4051,,25.3315,56.2052
SZ300090,2023-03-31,113.7269,31.102,,342.3355,1.5224,2.8937,1802.98009307671,0.06,1.84,47.1132,0.2629,37.0896100516,1.82,-0.7611,1.5224,0.0072,0.9899,,30.5929,90.9183
SZ300090,2023-06-30,128.5837,23.6338,,335.6956,3.0357,7.6162,1692.36029254927,0.1279,3.7,55.3518,0.5362,36.8752650447,3.63,-0.0677,3.0357,0.0147,1.8155,,28.9114,99.1462
SZ300090,2023-09-30,128.3756,25.0915,,355.8719,4.3952,10.7606,1734.88302209066,0.1874,5.4,50.0433,0.7587,38.0524330197,5.28,0.2514,4.3952,0.0216,2.5809,,28.8147,104.6147
SZ300090,2023-12-31,30.0062,23.2829,,363.8569,6.0484,15.462,1744.42213850548,0.2447,7.3,10.7715,0.9894,42.3352803058,7.04,0.5756,6.0484,0.0294,3.3571,,29.7302,107.2354
SZ300090,2024-03-31,2.0422,18.6378,,522.9518,1.5078,4.8289,2244.739117392,0.0464,1.75,-17.2897,0.1721,37.5341466136,1.74,0.2437,1.5078,0.0074,0.4945,,37.7434,182.002
SZ300090,2024-06-30,21.6775,17.5034,,458.5987,3.6691,10.2837,1955.74472523743,0.1051,4.2,-11.9264,0.3925,42.9667562965,4.11,0.5765,3.6691,0.0179,1.0098,,39.9423,178.2531
SZ300090,2024-09-30,22.1103,19.7332,,478.5537,5.3458,13.6825,1998.46542810773,0.1537,6.13,-11.7713,0.5642,45.9808540301,5.95,0.7312,5.3458,0.0264,1.4726,,39.8801,183.3492
SZ300090,2024-12-31,9.5607,21.8516,,502.3723,6.3612,16.4748,2035.63553187017,0.2025,7.43,-11.2582,0.7166,45.6383515159,7.17,0.7718,6.3612,0.0322,1.8764,,36.7049,191.8567
SZ300090,2025-03-31,32.5388,33.5308,,565.682,1.8889,2.6841,2049.6669338261,0.0495,2.15,14.981,0.1591,51.7676782015,2.13,0.7458,1.8889,0.0098,0.3781,,43.5069,238.0323
SZ300090,2025-06-30,8.7746,36.6524,,577.4783,3.6787,4.911,2017.47043997007,0.1006,4.24,3.084,0.3117,52.0917058346,4.15,0.8268,3.6787,0.0194,0.7488,,42.1473,240.3846
SZ300090,2025-09-30,2.4948,26.6804,,607.5608,5.0596,10.1198,2058.32459687261,0.1475,5.84,3.1592,0.4444,51.7503691656,5.68,1.1988,5.0596,0.027,1.1091,,39.6232,243.4406
SZ300090,2025-12-31,9.7771,28.4439,,621.8691,6.5609,12.6565,2052.95811514565,0.1962,7.57,4.4386,0.5789,50.6435983989,7.29,1.1683,6.5609,0.0353,1.4677,,38.5811,245.2817
SZ300090,2026-03-31,3.1753,31.9591,,682.3351,1.8328,2.8161,1953.87646945532,0.0512,2.06,11.5993,0.1319,53.2235050757,2.04,0.6713,1.8328,0.0101,0.3469,,40.2228,259.4408
