instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920566,2021-03-31,,23.1022,0.2366,0.2708,80.211605467,4.01,87.6766,197.4117,30.2334,3.0068,3.0068,3.93,1.0265,16.6895,,0.3383,1.571,489.202353882943,0.4559,266.0361
BJ920566,2021-06-30,,17.9517,0.4935,0.6632,80.4768217048,9.59,87.4636,198.1942,22.6155,7.0436,7.0436,9.15,2.058,19.0555,,0.726,0.5687,466.677518982043,0.9082,247.9339
BJ920566,2021-09-30,,9.502,0.6059,0.7687,80.7969498755,13.31,85.938,182.4078,17.4883,7.3753,7.3753,8.89,3.1418,18.0971,,0.8109,1.0449,543.722691879597,1.4802,332.9634
BJ920566,2021-12-31,0.6698,26.5199,0.8248,1.081,80.536441329,16.65,86.8118,200.3562,16.0614,19.475,10.2006,12.47,4.1469,18.6778,,1.0985,0.7524,537.4739,1.7968,327.7196
BJ920566,2022-03-31,0.1266,82.4894,0.1543,0.3827,80.8935173226,4.33,94.162,285.8958,10.7528,3.3615,3.3615,4.23,0.9558,27.4996,,0.1893,0.9996,710.9005,0.3148,475.4358
BJ920566,2022-06-30,0.2562,43.6965,0.3102,0.3691,81.1280186164,8.21,94.8017,272.934,2.9325,14.9584,6.6695,8.25,1.8987,26.602,1.8235,0.389,0.6636,702.5761,0.6595,462.7249
BJ920566,2022-09-30,0.3998,35.7396,0.4812,0.5217,81.2443540903,11.59,96.2738,218.7475,3.0724,9.2322,9.2322,11.28,2.8045,23.8327,,0.6068,1.1245,675.3377,1.2343,444.9572
BJ920566,2022-12-31,0.5463,28.2569,0.6508,0.6932,79.9626650604,15.19,92.5807,195.1114,4.2513,20.5551,12.0642,14.42,3.8885,22.9787,4.0496,0.8303,1.0594,658.9786,1.8451,433.5782
BJ920566,2023-03-31,0.1061,-42.4081,0.1256,0.1102,80.1612864424,2.26,107.3601,225.0563,-11.3662,1.8732,1.8732,2.23,0.8383,17.8685,,0.1591,1.7878,848.2564,0.3999,565.682
BJ920566,2023-06-30,0.2288,-20.494,0.2706,0.2934,80.2612513382,5.9,101.6031,202.4975,-3.6813,13.7573,4.9443,5.88,1.7716,21.9585,1.8887,0.3466,1.0655,786.7133,0.8889,519.3306
BJ920566,2023-09-30,0.3507,-15.0025,0.4158,0.4435,80.9158461029,9.01,101.6643,185.465,-7.6743,7.6737,7.6737,9.19,2.6558,21.941,,0.5378,1.1317,769.8888,1.4558,502.0454
BJ920566,2023-12-31,0.4744,0.6316,0.558,0.6976,80.9383937385,14.15,100.0222,182.528,-7.7145,20.9541,11.6425,13.7,3.5992,25.0568,3.8726,0.7242,1.1323,758.8533,1.9723,497.1002
BJ920566,2024-03-31,0.1041,22.8325,0.1225,0.1354,80.7941329767,2.63,103.8781,204.3133,3.613,2.1533,2.1533,2.59,0.8664,21.183,,0.1713,0.9978,864.5533,0.4405,525.394
BJ920566,2024-06-30,0.2265,-9.7222,0.2659,0.2649,80.0917126973,5.21,99.4915,194.6156,1.6376,14.7382,4.4157,5.37,1.8092,19.5043,1.7773,0.3783,0.9574,794.702,0.9249,475.8128
BJ920566,2024-09-30,0.3363,-13.6365,0.3928,0.383,79.6428975936,7.6,96.0034,189.301,0.6624,6.2691,6.2691,7.6,2.8124,18.8243,,0.5637,1.1667,802.8546,1.4263,478.9782
BJ920566,2024-12-31,0.462,-18.0254,0.5375,0.5719,78.7973821733,11.34,99.2528,165.9828,1.8686,19.6767,9.0997,10.95,3.6271,20.1635,3.6909,0.7596,0.8713,779.2208,2.1689,473.9336
BJ920566,2025-03-31,0.1021,-16.9596,0.1182,0.1124,74.2450781471,2.11,103.8302,163.0139,1.2513,1.7594,1.7594,2.08,0.8668,17.3731,,0.1784,2.2035,881.4887,0.5521,504.4843
BJ920566,2025-06-30,0.2107,-10.0133,0.2428,0.2384,76.4669971222,4.44,99.464,193.9028,-0.9868,14.513,3.6797,4.34,1.8097,17.7262,1.6729,0.3666,1.5627,854.2952,0.9283,490.9984
BJ920566,2025-09-30,0.327,-1.2358,0.3751,0.3811,77.3610736591,7.0,94.3396,189.1419,1.5668,5.9546,5.9546,6.95,2.862,18.3049,,0.5748,1.5622,825.6881,1.4275,469.7286
BJ920566,2025-12-31,0.4484,-1.1258,0.5167,0.5697,76.4742966388,10.43,88.8933,176.5658,2.0823,19.6824,8.5299,10.03,4.0498,19.5298,3.6269,0.7943,1.365,802.8546,2.0389,453.2293
BJ920566,2026-03-31,0.1087,45.0288,0.1236,0.1643,80.9949955231,2.86,80.6379,249.5148,11.8828,2.436,2.436,2.82,1.1161,22.52,,0.1943,1.0011,827.9669,0.3607,463.2012
