instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600290,2021-03-31,38.469491617743,792.9515,0.0118,3879.3103,-1.2858,0.1135,7627.1186,0.0435,-4.9,-0.056,0.0232,20.4759867461,-5.02,0.14985963968,-1.2858,-0.0744,0.0486,,-108.6076,1851.8519
SH600290,2021-06-30,-76.302025161739,565.3266,0.0345,2604.9204,6.7962,0.3184,5217.3913,0.1293,-16.14,-48.3738,0.0691,19.7893950812,-17.56,0.014412551668,-4.2942,-0.2318,0.143,0.1672,-119.9385,1258.7413
SH600290,2021-09-30,-185.402245043027,528.2724,0.0518,2869.288,-5.4556,0.5111,5212.3552,0.2244,-26.01,-57.5763,0.0941,22.3381096484,-29.9,0.139867321882,-5.4556,-0.3602,0.2518,,-112.1714,1072.2796
SH600290,2021-12-31,-2673.0083,366.7108,0.0873,2113.9166,-9.5377,0.9817,4123.7113,0.456,-110.25,-56.1175,0.1703,23.7952653177,-245.7,-0.217879764424,-20.6538,-1.0954,0.3764,0.4437,-225.9732,956.4293
SH600290,2022-03-31,17.567977791534,476.4426,0.0151,3050.8475,-1.1662,0.1889,5960.2649,0.1651,-14.63,16.4186,0.0295,28.269426541,-15.79,0.481430549391,-1.1662,-0.061,0.0741,,-76.5658,1214.5749
SH600290,2022-06-30,56.497266900246,494.0983,0.0306,3015.0754,9.3106,0.3643,5882.3529,0.3598,-34.21,-16.6133,0.0597,28.6025272506,-41.27,0.637566822327,-2.502,-0.1307,0.1537,0.1619,-81.1065,1171.1126
SH600290,2022-09-30,60.208508358864,507.5188,0.0495,2780.6385,-3.5505,0.532,5454.5455,0.6132,-51.36,-19.3928,0.0971,32.0102409696,-69.1,0.337415238863,-3.5505,-0.1826,0.2533,,-70.5733,1065.9297
SH600290,2022-12-31,47.296416133135,360.1801,0.0779,2231.8661,-1.1179,0.9995,4621.3094,2.0124,0.0,-19.5077,0.1613,30.7076474016,,0.19172718203,-13.5167,-0.6376,0.4075,0.4188,-163.4145,883.4356
SH600290,2023-03-31,-27.899525079225,588.62,0.0132,3061.2245,-1.7091,0.1529,6818.1818,,,-23.1034,0.0294,35.1500169108,,-0.90891671216,-1.7091,-0.0782,0.0779,,-127.5284,1155.3273
SH600290,2023-06-30,-4.412898289235,478.9782,0.0344,2295.9184,11.3194,0.3758,5232.5581,,,-2.6712,0.0784,31.8227903057,,-0.434406232216,-2.426,-0.1067,0.2136,0.1925,-68.0124,842.6966
SH600290,2023-09-30,-26.552997758695,307.3071,0.0711,1646.3415,-4.1743,0.8786,3797.4684,,,24.6031,0.164,24.5445591801,,-0.085372630384,-4.1743,-0.1816,0.4434,,-56.3064,608.931
SH600290,2023-12-31,10.153567674105,210.6618,0.1235,1236.6884,-14.1256,1.7089,2914.9798,,,33.3552,0.2911,24.8745671434,,-0.037968750764,-14.1256,-0.5239,0.7471,,-100.6896,481.8632
SH600290,2024-06-30,-33.745522366146,338.3459,,1694.9153,-4.0613,0.532,4423.89695844832,,,-6.3807,0.1062,31.4727911572,,-0.077566221239,-4.0613,-0.1426,0.286,,-97.0698,629.3706
SH600290,2024-12-31,-23.873466435262,474.1834,,2267.0025,-22.6805,0.7592,5802.97897868579,,,-60.6483,0.1588,30.8856676751,,-0.05377022106,-22.6805,-0.656,0.4451,,-320.3576,808.807
SH600290,2025-06-30,-0.49970133224,1561.1448,,11464.9682,-5.6276,0.1153,30282.7500778539,,,-88.5852,0.0157,-7.8782551258,,-0.131168955109,-5.6276,-0.1547,0.05,,-922.7329,3600.0
