instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000040,2021-03-31,-53.870374221228,16.5542,0.0223,2004.4543,-0.3179,5.4367,4035.8744,0.0481,-0.68,4.5488,0.0449,14.5405366443,-0.68,0.036130727916,-0.3179,-0.056,0.1935,,-14.2409,465.1163
SZ000040,2021-06-30,29.990504661069,12.326,0.0651,1361.5734,3.3362,14.6033,2764.977,0.1417,-1.63,29.0722,0.1322,15.7023479305,-1.64,0.14320463141,-0.7546,-0.134,0.5533,0.3243,-11.6331,325.3208
SZ000040,2021-09-30,10.00247824093,11.2948,0.1067,1242.5219,-0.695,23.9047,2530.4592,0.2328,-1.48,12.4395,0.2173,15.0704226968,-1.49,0.105995905411,-0.695,-0.1241,0.9112,,-6.5549,296.3126
SZ000040,2021-12-31,42.180417096635,10.2213,0.1481,1192.053,2.2294,35.2204,2430.79,0.3261,-4.97,11.6752,0.302,17.183001551,-5.1,0.066487046814,-2.3084,-0.406,1.2532,0.725,-15.573,287.2646
SZ000040,2022-03-31,30.088352215226,15.9188,0.026,1691.7293,-0.2224,5.6537,3461.5385,0.0588,-0.5,16.1634,0.0532,19.1047424356,-0.5,-0.041107640319,-0.2224,-0.0389,0.2002,,-8.5139,449.5504
SZ000040,2022-06-30,11.06054374351,11.8695,0.0657,1354.4018,4.453,15.1649,2739.726,0.15,-1.52,0.6981,0.1329,17.0427928027,-1.53,0.12854675217,-0.6666,-0.118,0.4813,0.3219,-10.1748,373.9871
SZ000040,2022-09-30,6.544794731432,11.0972,0.1038,1296.2074,-0.6309,24.3305,2601.1561,0.2379,-1.46,-2.8399,0.2083,16.7214311159,-1.47,0.133003328776,-0.6309,-0.1128,0.7449,,-6.1291,362.4648
SZ000040,2022-12-31,47.770353344219,12.4969,0.1176,1506.2762,4.6773,28.8072,3061.2245,0.2658,-2.71,-21.6811,0.239,16.6133501652,-2.75,0.290204205589,-1.2115,-0.2076,0.8927,0.5617,-10.1647,403.271
SZ000040,2023-03-31,128.136861575005,17.4808,0.023,1927.1949,0.0639,5.1485,3913.0435,0.0518,0.1439,-14.0443,0.0467,17.701002822,0.14,-2.6404,0.0639,0.0108,0.1649,,2.7563,545.7853
SZ000040,2023-06-30,114.482518956011,17.3935,0.0461,1908.8017,6.8655,10.3487,3904.5553,0.1026,0.22,-32.9313,0.0943,18.9179563522,0.22,4.1663,0.0995,0.0165,0.3313,0.2165,2.1209,543.3142
SZ000040,2023-09-30,127.981493713893,21.1031,0.0611,2163.4615,0.1875,12.7943,4418.9853,0.1351,0.42,-44.2414,0.1248,22.2170270125,0.41,5.9836,0.1875,0.0309,0.446,,3.0092,605.3812
SZ000040,2023-12-31,42.936790703555,28.5088,0.0604,2884.6154,6.9112,12.6277,5960.2649,0.1332,-1.57,-50.9427,0.1248,24.0118327065,-1.58,0.255288990937,-0.7492,-0.12,0.4499,0.2817,-11.9747,800.1778
SZ000040,2024-03-31,-201.2602,48.0461,0.0098,4368.932,-0.069,1.8732,9183.6735,0.0208,-0.15,-60.3844,0.0206,28.1029973935,-0.15,-0.131073093535,-0.069,-0.011,0.0753,,-7.0454,1195.2191
SZ000040,2024-06-30,-481.7185,43.8982,0.0229,3726.7081,8.0358,4.1004,7860.262,0.049,-0.84,-53.2071,0.0483,32.9874892111,-0.84,0.046351758761,-0.3997,-0.063,0.1757,0.1072,-17.3017,1024.4735
SZ000040,2024-09-30,-387.4783,49.7834,0.0341,3734.4398,-0.5729,5.4235,7917.8886,0.0724,-1.19,-47.6797,0.0723,34.8157213586,-1.2,0.232647649685,-0.5729,-0.0888,0.2619,,-16.5343,1030.9278
