instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688007,2021-03-31,121.3429,0.1614,782.6519,71.0546,1.6486,1.9644,2.57,0.2617,12.2733,1.9644,0.1423,0.2366,557.6208,0.7417,45.4867,343.9052,2.53,32.8105373097,,1.9786
SH688007,2021-06-30,131.8875,0.3213,956.810494466627,54.2808,0.9492,13.3871,6.89,0.5081,16.2756,4.9244,0.3971,0.4888,560.2241,1.3648,41.5676,354.261,6.51,34.4963020697,2.4647,4.3303
SH688007,2021-09-30,146.8828,0.4726,1254.7023,34.0943,-0.0927,5.9316,9.38,0.7475,13.5805,5.9316,0.4981,0.7248,571.3077,1.8382,43.9947,361.204,8.79,35.1524718479,,6.1371
SH688007,2021-12-31,129.5616,0.6823,155.645,28.1876,0.2633,14.1957,10.26,1.0526,8.8677,5.4069,0.4893,1.0391,527.6271,2.7786,53.6633,342.0103,9.57,33.9095834443,5.4409,6.7085
SH688007,2022-03-31,216.5544,0.1285,-88.5294,0.0327,-9.2311,0.1812,0.73,0.1929,1.4074,0.1812,0.0163,0.1993,700.3891,0.4156,55.918,466.563,0.72,32.5223214013,,1.6095
SH688007,2022-06-30,159.0809,0.3088,-89.6883,14.9031,-4.237,10.5944,1.86,0.4521,1.4606,0.4495,0.0409,0.4821,582.9016,1.1315,54.1419,398.142,1.85,30.3123662054,2.7431,3.3246
SH688007,2022-09-30,169.0141,0.4529,-83.9843,12.9581,0.3106,0.8627,3.64,0.6617,1.9255,0.8627,0.0793,0.7011,596.1581,1.5975,49.0847,408.0399,3.52,31.402722609,,5.5007
SH688007,2022-12-31,171.9608,0.6028,-86.0795,1.7179,5.7509,11.6359,4.73,0.8874,1.2136,0.7117,0.0675,0.9473,597.213,2.0935,43.3077,405.6795,4.51,32.6392988733,5.6509,8.3126
SH688007,2023-03-31,260.4167,0.1056,-117.623,-12.5923,-0.079150481078,-0.0299,0.51,0.1528,-0.2837,-0.0299,-0.0028,0.167,852.2727,0.3456,34.6087,589.0052,0.51,35.3671812983,,2.6005
SH688007,2023-06-30,218.4996,0.2475,113.2017,-15.4471,2.9028,12.8874,2.78,0.3578,3.683,0.9107,0.0865,0.3906,727.2727,0.8238,34.8001,503.0743,2.75,37.6976410907,2.6452,5.1724
SH688007,2023-09-30,214.2177,0.3821,107.3026,-12.0043,2.7904,1.739,4.72,0.5522,4.5361,1.739,0.1626,0.5914,706.6213,1.2604,33.3119,488.9533,4.54,38.1225809246,,8.1052
SH688007,2023-12-31,194.0492,0.5175,-42.8762,-12.8992,20.6674,13.7386,3.81,0.7502,0.7959,0.4174,0.0381,0.7993,695.6522,1.8552,31.5986,479.872,3.66,35.1572737946,5.7416,11.3929
SH688007,2024-03-31,196.1212,0.1061,226.213285152778,-3.0443,0.2957,0.992,1.57,0.1534,9.2895,0.992,0.0894,0.1589,848.2564,0.4589,37.5438,586.7014,1.58,31.2636959133,,2.3972
SH688007,2024-06-30,158.9404,0.2543,-107.4124,0.7604,-0.073188436216,14.1223,0.39,0.3621,-0.2709,-0.0684,-0.0063,0.3924,707.8254,1.1325,41.8391,497.1002,0.4,30.3010365635,3.2899,4.3022
SH688007,2024-09-30,154.1448,0.4084,-68.0828,4.1784,2.9929,0.5689,1.54,0.5824,1.3897,0.5689,0.0514,0.6259,661.1166,1.7516,36.1756,463.5989,1.56,29.9933049417,,7.4636
SH688007,2024-12-31,129.9639,0.5707,-133.4031,9.2718,0.036062833322,14.9328,1.01,0.8238,-0.2433,-0.1383,-0.0128,0.8849,630.8043,2.77,36.5038,436.9993,1.02,28.3115942419,7.7464,9.862
SH688007,2025-03-31,140.2962,0.1106,-158.9317,3.6722,0.138989750427,-0.5955,-0.78,0.1619,-5.2805,-0.5955,-0.053,0.1737,813.7432,0.6415,50.9165,555.8987,-0.79,25.2065534098,,1.7676
SH688007,2025-06-30,134.6398,0.2334,-1300.25353684759,-11.0896,0.097991617518,13.2764,-4.91,0.3445,-14.3518,-3.4647,-0.3004,0.3728,771.2082,1.3369,50.3426,522.4964,-5.08,26.9121833348,2.0873,3.5755
SH688007,2025-09-30,146.8429,0.3341,-704.7117,-21.3055,0.110562079954,-3.7588,-5.1,0.4978,-10.6792,-3.7588,-0.3146,0.5264,808.1413,1.8387,44.4028,542.3865,-5.26,28.3789967303,,6.0807
SH688007,2025-12-31,139.023,0.4415,-1078.63435205598,-29.3246,0.113959824066,9.9497,-10.58,0.6971,-19.5999,-9.6057,-0.7289,0.6893,815.402,2.5895,45.9283,516.4252,-11.19,28.1655492765,3.7116,7.8383
SH688007,2026-03-31,205.4325,0.0685,-74.530000710276,-49.6746,-0.244868895921,-1.1553,-1.54,0.1268,-16.3619,-1.1553,-0.0827,0.1022,1313.8686,0.4381,45.6714,709.7792,-1.55,34.1001254276,,1.9706
