instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920438,2023-03-31,,,22.1871503729,,9.9928,,,,,2.83,,0.574,,0.1325,3.0428,,,,,2.83
BJ920438,2023-06-30,1.0623,132.9396,26.4732352627,474.877765155818,12.9692,0.7868,,4.8328,50.8719,8.45,228.7748,0.6513,169.4437,0.4075,1.3812,,4.8328,3.5383,83.8257,8.1
BJ920438,2023-09-30,1.6242,275.499375115518,28.8165830216,472.825142070981,14.5921,1.142,,7.8029,47.7276,14.61,236.4273,1.0011,166.2357,0.7282,2.0468,,7.8029,5.6571,98.432931563919,13.61
BJ920438,2023-12-31,2.1924,126.6433,29.8187325684,471.896428008505,12.892,1.5843,,9.0156,47.6853,17.41,227.2297,1.3173,164.2036,0.8813,1.9177,,9.0156,7.5495,88.2565,15.3
BJ920438,2024-03-31,0.4603,109.2574,37.6132530829,600.836327669312,17.5814,0.2905,,2.4583,59.8245,4.7,309.8107,0.2372,195.5247,0.2371,0.7313,,2.4583,1.5044,18.9362,3.68
BJ920438,2024-06-30,0.871,-0.6147,33.1963688305,699.5725,14.8538,0.513,0.2573,15.866,69.1696,5.96,350.8772,0.3993,206.659,0.339,0.8281,,3.5459,2.6023,-13.2246,5.13
BJ920438,2024-09-30,1.2338,-31.8653,31.7001122842,750.053192584834,13.115,0.722,,4.4126,75.781,6.95,373.9612,0.5551,218.8361,0.4154,0.909,,4.4126,3.5629,-24.1912,6.3
BJ920438,2024-12-31,1.5433,-32.5859,30.590748863,810.2633,12.4077,0.8808,0.4443,18.293,79.6002,8.13,408.7193,0.6975,233.2664,0.4974,1.282,,5.0444,4.5226,-29.9544,7.45
BJ920438,2025-03-31,0.3683,-73.2064,28.0222498656,1047.7299,7.0699,0.1624,0.0859,0.5857,111.1523,0.93,554.1872,0.1312,244.366,0.0622,1.4394,,0.5857,0.8097,-33.3699,0.92
BJ920438,2025-06-30,0.7476,-74.1265,26.1559178652,1057.5793,4.9311,0.3317,0.1702,13.9074,114.0179,1.3,542.659,0.2617,240.7705,0.0857,3.4396,0.4002,0.7945,1.5787,-22.0618,1.27
BJ920438,2025-09-30,1.23,-62.9783,25.8695996491,976.1388,5.2568,0.5431,0.2766,1.3622,108.1644,2.24,497.146,0.4276,219.5122,0.1502,3.3674,,1.3622,2.4962,-7.6363,2.19
BJ920438,2025-12-31,1.5805,-57.8883,25.0710228359,968.7836,5.3639,0.7428,0.3716,16.3354,102.7104,3.11,484.6527,0.578,227.776,0.2046,2.826,0.8412,1.8779,3.505,-2.5884,3.06
BJ920438,2026-03-31,0.3755,31.1564,28.9125828058,958.4665,7.639,0.1972,0.0939,0.7047,111.3999,1.18,456.3895,0.1547,239.6804,0.0792,-1.3823,,0.7047,0.8079,21.386,1.17
