instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002684,2021-03-31,-10.171937144951,239.8721,0.035,1063.8298,-3.5971,0.3752,2571.4286,,,20.4555,0.0846,12.655589438,,0.325748698585,-3.5971,-0.3928,0.1817,,-102.1432,495.322
SZ002684,2021-06-30,-63.274150892198,235.6329,0.071,1063.8298,2.514,0.7639,2535.2113,,0.0,-5.0521,0.1692,8.3687648993,,0.226677372209,-13.6422,-1.3078,0.3791,0.2252,-178.4423,474.8088
SZ002684,2021-09-30,-30.266043566102,238.3475,0.107,1056.7515,-17.7109,1.1328,2523.3645,,,-22.3083,0.2555,9.7226076419,,0.25454231022,-17.7109,-1.6462,0.5761,,-151.1303,468.6686
SZ002684,2021-12-31,128.194445986518,184.6912,0.1713,826.2566,27.7083,1.9492,2101.5762,,0.0,-13.3707,0.4357,3.909673687,475.86,0.4025,10.4407,0.8801,1.0407,0.5321,52.7228,345.921
SZ002684,2022-03-31,45.65429877537,144.7644,0.0539,610.5834,-2.5941,0.6217,1669.7588,7.7052,0.0,17.0236,0.1474,11.7537517115,,0.273279951103,-2.5941,-0.2147,0.4126,,-47.7045,218.1289
SZ002684,2022-06-30,23.492450735235,135.0946,0.106,607.4924,-12.5527,1.3324,1698.1132,,,18.8966,0.2963,10.6570813777,,0.183346381768,-12.5527,-1.0048,0.8176,,-115.3094,220.1566
SZ002684,2022-09-30,7.211929632984,133.4652,0.1504,622.4066,-19.9176,2.023,1795.2128,,,11.2272,0.4338,6.8988904292,,0.157938175324,-19.9176,-1.5307,1.2208,,-126.34,221.1664
SZ002684,2022-12-31,-358.6762,121.9347,0.2067,566.7506,-32.2184,2.9524,1741.6546,,0.0,-4.0628,0.6352,3.7458809465,,0.194638426973,-32.2184,-2.2766,1.8233,,-142.1567,197.4442
SZ002684,2023-06-30,58.522554855226,117.4475,,511.509,-5.9989,1.5326,1832.76710799101,,,-20.4336,0.3519,10.6409059318,,0.125370549916,-5.9989,-0.4231,1.1128,,-61.0257,161.7541
SZ002684,2023-12-31,51.22804318675,106.2198,,427.5027,-17.7187,3.3892,1475.33150550392,,,2.1222,0.8421,6.2283580817,,0.091850443609,-17.7187,-1.1231,2.7685,,-68.6724,130.0343
SZ002684,2024-06-30,12.136650822843,98.1729,,334.3239,-5.8209,1.8335,1086.62207618336,,,51.4776,0.5384,6.1646247037,,0.120453524338,-5.8209,-0.3692,1.9217,,-35.1491,93.6671
SZ002684,2024-12-31,22.485913248615,79.8014,,270.3718,-13.8968,4.5112,869.80967937242,,0.0,61.3166,1.3315,5.9733953907,,0.117789476093,-13.8968,-0.8908,5.1907,,-33.7657,69.3548
SZ002684,2025-06-30,-2.663934105399,52.7612,,200.5124,-5.5836,3.4116,576.784051440932,,0.0,94.0794,0.8977,2.02355265,,0.070834017096,-5.5836,-0.3715,2.7266,,-18.2242,66.0163
SZ002684,2025-12-31,-12.538543034356,50.8173,,149.8813,-13.5431,7.0842,388.024782555138,,0.0,127.5431,2.4019,2.9151239061,,0.063688207497,-13.5431,-0.8845,10.0875,,-14.7332,35.6877
