instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920175,2021-06-30,,106.0052,0.4832,0.2851,25.8241291779,8.04,20.8085,257.2163,77.6288,5.7202,5.7202,7.7,8.6503,16.6117,,0.6044,-0.3282,465.467488744775,0.6998,297.816
BJ920175,2021-12-31,,49.0189,1.026,0.5194,27.1202353371,14.49,16.3033,214.7971,55.6364,9.6743,9.6743,13.41,22.0814,13.9138,,1.2421,0.2971,474.602656682885,1.676,289.8317
BJ920175,2022-06-30,,119.2621,0.447,0.6251,43.510283955,14.93,9.1106,300.0,9.2813,10.5489,10.5489,13.84,19.7573,33.3296,,0.5357,1.2079,542.014145976006,0.6,336.009
BJ920175,2022-09-30,,167.058165420135,0.6992,0.8921,42.8816771015,20.65,8.0961,315.9003,5.773439051361,13.9384,13.9384,19.68,33.3495,30.3479,,0.8005,0.5198,540.533025444418,0.8547,337.2892
BJ920175,2022-12-31,,122.9537,0.9443,1.1581,40.1121739998,26.01,7.5203,339.5586,9.724,16.1921,16.1921,24.12,47.8707,28.2722,,1.0346,0.4245,550.228705710747,1.0602,347.9606
BJ920175,2023-03-31,,-18.63787324897,0.1948,0.1652,32.3255378277,3.38,15.6593,460.8295,41.40551018321,2.1565,2.1565,3.33,5.7474,17.3691,,0.1966,-4.3274,700.800747564154,0.1953,457.7823
BJ920175,2023-06-30,0.2169,-15.9384,0.3012,0.3842,36.5150518886,10.38,19.7347,451.3541,15.3344,15.7239,4.108,5.49,9.121,24.2923,,0.2971,-1.9353,829.8755,0.3988,605.8566
BJ920175,2023-09-30,,-25.5424,0.4271,0.4856,34.6362637913,10.15,25.4307,489.7515,5.3685,5.143,5.143,6.85,10.6171,21.445,,0.4413,-1.5114,874.667712293708,0.5513,611.8287
BJ920175,2023-12-31,0.4136,-31.4926,0.5932,0.5801,33.4178460233,10.84,27.6906,466.8655,5.9425,17.2684,5.7351,8.07,13.0008,18.2822,,0.6458,-1.0161,870.4062,0.7711,557.4481
BJ920175,2024-03-31,0.0847,9.7299,0.1187,0.1325,28.6569525828,1.79,54.1744,494.7774,23.823,1.2972,1.2972,1.81,1.6613,15.3922,,0.1358,0.4474,1062.5738,0.1819,662.7393
BJ920175,2024-06-30,0.1414,-119.2181,0.2172,-0.0738,21.5951854905,-1.03,45.0744,503.6374,-2.5049,10.2088,-0.6311,-1.05,3.9934,-4.7885,1.1981,0.2474,-0.029388283944,1272.9844,0.3574,727.5667
BJ920175,2024-09-30,0.1793,-161.6962,0.2863,-0.2996,15.990719869,-4.28,45.2937,547.0016,-11.7093,-2.4595,-2.4595,-4.42,5.9611,-14.9855,,0.3259,-0.025312334055,1505.8561,0.4936,828.475
BJ920175,2024-12-31,0.2301,-188.9879,0.3707,-0.5162,4.8450767953,-7.5,45.6355,485.83,-19.6486,6.3971,-4.2852,-7.86,7.8886,-20.2472,1.2266,0.4321,0.283161734425,1564.5372,0.741,833.1405
BJ920175,2025-03-31,0.046,-214.7266,0.0848,-0.1521,9.6736175228,-2.34,31.5956,580.6452,-36.072,-1.2813,-1.2813,-2.37,2.8485,-27.6232,,0.1045,-0.018977674034,1956.5217,0.155,861.244
BJ920175,2025-06-30,0.0952,-550.947157983701,0.1705,-0.4806,5.3663687419,-7.59,30.7372,515.4639,-30.0425,9.1136,-4.5249,-7.89,5.8561,-44.5563,0.3896,0.2255,0.225469626899,1890.7563,0.3492,798.2262
BJ920175,2025-09-30,0.1419,-76.066209694891,0.2508,-0.5275,6.615986774,-8.37,32.5286,523.865,-20.9171,-5.1514,-5.1514,-8.73,8.3004,-33.3629,,0.3429,0.54399123723,1902.7484,0.5154,787.4016
BJ920175,2025-12-31,0.1826,-95.673125626888,0.3274,-1.01,4.014508938,-16.66,27.9783,531.2869,-22.1246,5.9527,-10.4076,-18.17,12.8671,-50.874,0.7358,0.4358,0.538999134885,1971.5225,0.6776,826.067
BJ920175,2026-03-31,0.0448,23.180198390115,0.0773,-0.1168,7.0972961247,-2.12,22.7124,527.5498,-22.8136,-1.2632,-1.2632,-2.15,3.9626,-27.492,,0.1196,0.421046517543,2008.9286,0.1706,752.5084
