instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688123,2021-03-31,58.2449,0.0854,-20.724,33.2362,-0.3596,1.0383,1.12,0.0863,12.1824,1.0383,0.1343,0.0907,1053.8642,1.5452,40.9482,1042.8737,1.12,30.7415058178,,2.1979
SH688123,2021-06-30,65.7606,0.1677,37.875,21.242,0.7472,4.5653,4.4,0.1695,24.271,4.018,0.5312,0.1801,1073.3453,2.7372,44.5192,1061.9469,4.45,31.6426433791,83.9006,4.0432
SH688123,2021-09-30,76.4873,0.249,-33.2799,7.5338,0.52,4.996,5.55,0.265,20.3152,4.996,0.6597,0.2656,1084.3373,3.53,46.4612,1018.8679,5.52,35.0044812429,,5.8113
SH688123,2021-12-31,90.3388,0.3405,-36.32,10.1654,0.5412,6.8878,7.25,0.3647,19.058,6.3258,0.858,0.365,1057.2687,3.985,46.8726,987.1127,7.1,38.7777021584,113.7738,7.6804
SH688123,2022-03-31,122.183,0.1204,247.7828,50.7453,1.0948,3.3264,3.68,0.1379,28.1059,3.3264,0.4671,0.1295,747.5083,0.7366,40.5789,652.6468,3.6,58.8833860449,,2.2179
SH688123,2022-06-30,128.8383,0.2579,125.1896,67.0462,1.0521,8.6635,9.25,0.294,32.719,8.087,1.1962,0.2784,697.9449,1.3971,38.7055,612.2449,8.93,61.7658170982,37.9708,4.6505
SH688123,2022-09-30,150.3424,0.4042,217.7845,82.8893,0.8531,13.2499,15.6,0.4609,35.2993,13.2499,2.0952,0.4357,667.9861,1.7959,43.3303,585.8104,14.48,65.1998350903,,6.2312
SH688123,2022-12-31,174.0728,0.5305,234.005,80.2087,0.8323,17.4008,20.57,0.6044,35.3228,16.8329,2.8643,0.5728,678.6051,2.0681,42.7635,595.632,18.47,67.0312664702,58.866,8.4184
SH688123,2023-03-31,279.6768,0.07,-68.2483,-28.6379,-0.8995,0.8796,1.11,0.0801,12.5054,0.8796,0.1482,0.0747,1285.7143,0.3218,74.8379,1123.5955,1.1,47.5091114094,,1.2026
SH688123,2023-06-30,255.9727,0.1569,-61.6079,-28.2533,0.3098,3.5841,3.25,0.1822,17.5081,2.8001,0.3519,0.1675,1147.2275,0.7032,70.5938,987.9254,3.35,47.4772613917,2.8468,2.5498
SH688123,2023-09-30,231.9986,0.2468,-72.8959,-30.0909,0.6438,3.4184,4.25,0.2873,13.6857,3.4184,0.4341,0.263,1094.0032,1.1638,71.7761,939.7842,4.26,46.1828851402,,3.7617
SH688123,2023-12-31,209.4119,0.3425,-76.1215,-28.2484,1.242,5.0463,5.16,0.398,11.7552,4.0335,0.5228,0.3658,1051.0949,1.7191,71.1913,904.5226,5.09,46.5884292452,6.0891,5.0568
SH688123,2024-03-31,178.2884,0.12,179.1093,72.4915,1.1484,2.4153,2.56,0.1424,20.235,2.4153,0.3163,0.1265,750.0,0.5048,51.2295,632.0225,2.56,54.6222375129,,1.7568
SH688123,2024-06-30,171.7393,0.2464,148.1562,62.3695,1.2049,7.7296,7.07,0.2933,26.7584,6.4739,0.8678,0.2608,730.5195,1.0481,43.7148,613.7061,7.01,54.6981895716,2.5005,4.1176
SH688123,2024-09-30,175.6897,0.3622,197.6014,53.2979,1.0407,9.3006,10.17,0.4305,26.5684,9.3006,1.298,0.383,745.4445,1.5368,45.5912,627.1777,10.02,54.8549313979,,5.9222
SH688123,2024-12-31,181.4974,0.4722,233.803,46.1708,1.0944,13.4198,14.02,0.5641,26.8448,11.974,1.7535,0.501,762.3888,1.9835,45.123,638.1847,13.16,54.8091313679,4.8021,7.9782
SH688123,2025-03-31,219.8876,0.1114,94.7794,5.5995,0.7313,4.0918,4.41,0.1337,37.3236,4.0918,0.6163,0.1178,807.8995,0.4093,45.6181,673.1488,4.3,60.2918228154,,1.9729
SH688123,2025-06-30,207.1108,0.2418,43.7965,11.6921,0.7495,9.7393,8.92,0.2895,34.4498,8.0816,1.2525,0.2561,744.4169,0.8691,43.2443,621.7617,8.63,60.250120071,2.5262,4.1624
SH688123,2025-09-30,186.477,0.3797,51.8061,21.2885,0.9752,11.8937,13.62,0.4535,33.2533,11.8937,1.9599,0.4049,711.0877,1.4479,43.911,595.3693,12.8,59.7834214609,,6.1488
SH688123,2025-12-31,181.4425,0.4834,28.9086,18.7699,1.1216,14.7356,15.11,0.5896,29.1364,12.9506,2.2483,0.5159,744.7249,1.9841,40.0592,610.5834,13.86,57.2898965291,5.1484,8.9867
SH688123,2026-03-31,184.3507,0.1015,-66.6158,7.2503,0.498,1.1753,1.16,0.1252,11.6179,1.1753,0.2055,0.1077,886.6995,0.4882,45.5581,718.8498,1.15,48.9346466043,,1.9755
