instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920156,2023-06-30,,,35.9633298932,,18.2411,,,,,17.62,,2.1183,,,-0.5348,,,,,17.62
BJ920156,2023-12-31,1.9913,12.5007,37.3228428013,424.204739670584,18.5648,1.0348,,15.2571,169.5474,36.27,347.8933,1.9538,180.7864,,-0.2339,,15.2571,2.1233,25.3666,30.7
BJ920156,2024-03-31,,,38.6385629073,,13.1296,,,,,,,0.9235,,,0.1541,,,,,
BJ920156,2024-06-30,1.1712,4.5381,36.1932339412,405.712334125544,14.9633,0.5348,,6.35,176.6091,13.08,336.5744,0.8735,153.6885,,0.92,,6.35,1.0192,27.4381,12.26
BJ920156,2024-09-30,,,35.3302942671,,14.5369,,,,,,,2.8082,,1.0063,1.0364,,,,,
BJ920156,2024-12-31,2.3586,-5.2319,34.211999488,401.492724850114,14.3514,1.0688,,11.5929,170.9483,25.4,336.8263,1.7686,152.6329,1.4345,0.8648,,11.5929,2.1059,22.5912,22.51
BJ920156,2025-03-31,0.4076,14.1504,37.2317471216,538.218607855848,15.4178,0.1955,,2.4209,208.7683,5.21,460.3581,0.3382,220.8047,0.3412,0.9482,,2.4209,0.4311,-2.7909,5.08
BJ920156,2025-06-30,1.0484,10.2066,33.5017739212,459.155054442605,13.874,0.4631,,4.8782,176.0563,11.26,388.6849,0.8116,171.6902,0.7604,0.122,,4.8782,1.0224,18.8593,10.66
BJ920156,2025-09-30,1.314,10.3076,33.3558609749,477.537454487642,13.0326,0.6673,,6.2523,175.5641,16.02,404.6156,1.2293,205.4795,1.11,0.1043,,6.2523,1.5379,23.0397,14.83
BJ920156,2025-12-31,1.8046,34.0487,33.9155253735,441.186514649619,14.4521,0.9647,,9.5014,157.7978,26.22,373.173,1.8141,199.4902,1.9229,0.4914,,9.5014,2.2814,33.1143,23.18
BJ920156,2026-03-31,0.5443,219.2227,38.5609670692,343.814480537408,20.1497,0.3119,,5.1718,123.8987,12.32,288.554,0.6114,165.35,1.0891,-1.9813,,5.1718,0.7264,144.258,11.6
