instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688332,2021-03-31,,,,,-2.3422,,,,19.651,,,0.7259,,,,,,25.8242124082,,
SH688332,2021-06-30,140.5043,0.7284,,,-0.6067,16.5866,19.51,0.7386,23.6493,16.2193,,0.8252,247.117,1.2811,0.1498,243.7043,18.17,26.2794971779,135.739,1201.7763
SH688332,2021-09-30,,1.0009,7.8087,27.2323,-0.7927,19.8792,,,21.4911,19.8792,,1.1256,269.7572,,,,21.98,26.4596429991,,
SH688332,2021-12-31,170.6889,1.3001,12.2516,21.2291,-0.4805,24.3721,30.13,1.3176,20.4143,23.911,,1.4565,276.9018,2.1091,0.1797,273.224,26.29,25.7828228145,218.8523,2002.8894
SH688332,2022-03-31,272.633630172871,0.24,-15.9877,-5.7218,-0.3951,4.2193,,,17.5112,4.2193,0.4462,0.2564,375.0,0.330113346409,0.195600394686,,4.38,21.558420205,,460.121770941723
SH688332,2022-06-30,216.0346,0.5433,-33.9367,-9.289,1.1202,9.5847,10.15,0.5526,17.2234,9.0116,1.0371,0.5874,331.3087,0.8332,9.7853,325.7329,9.6,21.7122147409,95.2474,18.395
SH688332,2022-09-30,219.9413,0.3379,-34.4667,-7.4368,1.499,3.2484,7.82,0.3405,15.2154,3.2484,0.9844,0.3534,799.053,1.2276,8.8325,792.9515,3.35,20.8531434827,,30.5688
SH688332,2022-12-31,224.9016,0.4628,-38.5702,-3.884,1.5883,4.0013,7.01,0.4674,13.0472,3.8005,1.1741,0.4888,777.8738,1.6007,8.3336,770.2182,3.97,20.9234335149,189.2511,43.1985
SH688332,2023-03-31,185.0329,0.0813,23.047,33.8933,-0.037,1.2846,1.38,0.0819,16.0927,1.2846,0.4118,0.086,1107.0111,0.4864,14.3899,1098.9011,1.37,19.5752086934,,6.2544
SH688332,2023-06-30,207.1346,0.1687,20.3769,20.5104,-1.3318,3.0015,3.13,0.1699,17.2043,2.7851,0.9363,0.1825,1066.9828,0.869,13.3631,1059.4467,3.11,22.1020497706,127.42,13.4699
SH688332,2023-09-30,228.2333,0.2532,66.9745,35.1851,-1.34,4.305,5.44,0.2567,18.7934,4.305,1.6437,0.2896,1066.3507,1.183,12.6653,1051.8115,5.33,22.9796163989,,21.3181
SH688332,2023-12-31,211.7398,0.3401,78.6148,33.9833,-0.4197,5.4519,6.9,0.3459,17.3934,5.2419,2.0972,0.3954,1058.5122,1.7002,12.506,1040.7632,6.69,22.5575328723,301.2208,28.7861
SH688332,2024-03-31,254.4529,0.0735,11.0165,18.1934,0.1941,1.0797,1.44,0.0752,15.1155,1.0797,0.4572,0.0954,1224.4898,0.3537,13.1008,1196.8085,1.44,20.4310523052,,6.8698
SH688332,2024-06-30,247.083,0.1641,19.7801,21.1139,0.4597,3.0168,3.52,0.1682,17.0148,2.7826,1.1187,0.2082,1096.8921,0.7285,12.615,1070.1546,3.53,22.0108720905,153.0588,14.2687
SH688332,2024-09-30,227.311,0.2689,4.7569,18.9062,0.4538,4.6122,5.39,0.2759,16.557,4.6122,1.7176,0.3253,1004.0907,1.1878,12.1276,978.6154,5.31,22.9219780061,,22.2633
SH688332,2024-12-31,183.085,0.3895,19.2671,25.7205,1.4263,6.8799,7.76,0.4084,16.5006,6.6133,2.4949,0.4679,924.2619,1.9663,11.0424,881.4887,7.52,22.9166536603,355.5175,32.6015
SH688332,2025-03-31,208.8652,0.0801,-18.3559,1.2009,-2.5826,0.9676,1.11,0.0877,12.1945,0.9676,0.3723,0.0912,1123.5955,0.4309,15.2089,1026.2258,1.11,22.8607088094,,5.9176
SH688332,2025-06-30,192.9674,0.1766,-2.6176,2.6256,-0.5147,3.0841,3.24,0.1936,16.1456,2.8146,1.0868,0.2022,1019.2525,0.9328,13.5181,929.7521,3.27,22.92408133,127.6405,13.3155
SH688332,2025-09-30,186.1812,0.2894,2.1705,4.2893,-0.077,4.7376,5.22,0.3238,16.2206,4.7376,1.7506,0.321,932.9648,1.4502,13.091,833.8481,5.16,22.5897004347,,20.6249
SH688332,2025-12-31,163.8598,0.359,371.546,1.2392,0.0453,24.9821,30.58,0.4629,76.8554,24.7367,11.7361,0.3961,1002.7855,2.197,13.222,777.7058,26.78,22.1854087537,260.4977,27.2274
SH688332,2026-03-31,200.4454,0.0713,-113.1677,10.7984,-0.059479267068,-0.1036,-0.11,0.1093,-1.4492,-0.1036,-0.0489,0.0769,1262.2721,0.449,15.2439,823.4218,-0.11,21.0526088715,,5.904
