instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002502,2021-03-31,-117.2416,68.4932,0.05,576.5535,-0.1689,1.314,1800.0,0.0597,-0.12,-43.0515,0.1561,16.42127748,-0.12,-0.986503778018,-0.1689,-0.0046,1.3223,,-3.432,68.0632
SZ002502,2021-06-30,-86.6603,89.6013,0.0957,612.6617,1.3784,2.0089,1880.8777,0.1168,0.04,-16.5873,0.2938,23.7515344464,0.04,-42.9411,0.1393,0.0037,2.4055,3.3991,1.5148,74.8285
SZ002502,2021-09-30,-150.5275,91.2347,0.161,543.1503,-0.5478,2.9594,1677.0186,0.1988,-1.6,13.7533,0.4971,28.4021473397,-1.61,-0.524433538565,-0.5478,-0.015,2.9835,,-3.5808,90.4977
SZ002502,2021-12-31,-57.2324,41.8264,0.2713,428.2146,2.0771,8.607,1326.9443,0.3328,0.33,47.0607,0.8407,24.8248673633,0.32,-6.1176,0.6813,0.0189,5.6412,8.1532,2.6608,63.8162
SZ002502,2022-03-31,-1530.6688921461,81.8479,0.0506,539.2451,-0.1505,1.0996,1778.6561,0.0647,-0.85,12.5214,0.1669,11.1338176236,-0.85,-0.873614676333,-0.1505,-0.0042,0.8414,,-2.9821,106.9646
SZ002502,2022-06-30,-1991.3382,85.6531,0.091,593.6675,-0.9642,2.1015,1978.022,0.1164,-4.68,2.7544,0.3032,16.9302077963,-4.63,-0.554012216272,-2.539,-0.0704,1.4778,1.009,-27.8819,121.8027
SZ002502,2022-09-30,-348.525844243469,107.6555,0.1126,709.9658,-3.2025,2.508,2397.8686,0.1444,-6.09,-26.0253,0.3803,12.2263712883,-6.23,-0.38693757158,-3.2025,-0.0873,1.8297,,-28.1865,147.5652
SZ002502,2022-12-31,-1621.189,104.7974,0.1465,704.9148,-8.9917,3.4352,2457.3379,0.1913,-20.23,-45.2502,0.5107,11.325543114,-22.29,-0.216672362946,-11.3455,-0.2877,2.3995,1.6116,-73.9287,150.0313
SZ002502,2023-03-31,63.592721227086,150.7033,0.0434,568.5407,-0.422,0.5972,2073.7327,0.0582,-0.87,-22.0496,0.1583,28.780548976,-0.88,-0.0317648156,-0.422,-0.0107,0.6828,,-9.6955,131.8102
SZ002502,2023-06-30,167.100539833102,163.6215,0.0844,574.3459,5.9874,1.1001,2132.7014,0.1125,4.79,-15.7499,0.3134,30.8650361126,4.8,-0.2315,3.0824,0.0772,1.2481,0.6269,36.2931,144.2192
SZ002502,2023-09-30,153.332798066415,118.4522,0.1679,444.5176,3.0549,2.2794,1608.1001,0.2255,4.74,37.7476,0.6074,24.1664618921,4.7,0.1815,3.0549,0.0779,2.2037,,18.2435,122.5212
SZ002502,2023-12-31,97.070092833004,99.0617,0.267,355.0646,4.0757,3.6341,1348.3146,0.3578,-0.68,70.7685,1.0139,24.2734054474,-0.7,1.6655,0.454,0.0111,4.1165,1.9355,1.6689,87.4529
SZ002502,2024-03-31,67.165526585313,101.1691,0.066,348.7021,-0.1224,0.8896,1363.6364,0.0887,-0.31,47.0097,0.2581,21.4040399096,-0.31,0.035928338632,-0.1224,-0.003,1.0442,,-1.8587,86.1904
SZ002502,2024-06-30,-113.7114,110.3144,0.1214,376.8055,3.7769,1.6317,1482.7018,0.1629,-0.8,39.152,0.4777,19.9859533309,-0.8,0.083304580075,-0.4353,-0.0106,1.9654,0.8821,-3.5761,91.5844
SZ002502,2024-12-31,-1217.776,105.2662,0.1837,489.064,-5.3008,3.4199,1959.7169,0.2495,-9.54,-33.9094,0.7361,16.6896345046,-9.83,0.015852236944,-5.3008,-0.124,3.5449,,-28.2253,101.5543
SZ002502,2025-06-30,-350.084868548801,254.2373,,1316.752,-3.2024,0.708,5960.56427888479,0.043,-2.34,-76.9059,0.1367,22.9022362744,-4.85,-0.627058226945,-3.2024,-0.07,0.7142,,-102.4872,252.0302
SZ002502,2025-12-31,-7.805402415023,276.6039,,1242.6648,-7.7356,1.3015,5730.32521555322,0.0906,-11.81,-68.0674,0.2897,28.2496596031,-13.33,-0.442915616712,-7.7356,-0.1645,1.6539,,-117.2747,217.6673
