instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920720,2021-03-31,,,1.4258,0.4403,29.7957493717,11.94,,,,,,11.94,,17.7692,,,0.3521,,,
BJ920720,2021-06-30,,66.3794,1.5205,0.4264,29.8415254683,25.72,81.9933,78.3188,62.211,10.4936,10.4936,22.79,2.1953,16.896,,1.047,0.4967,259.447563024844,2.2983,171.9198
BJ920720,2021-09-30,,,5.2853,0.5876,28.7678938819,33.8,,,,,,33.8,,15.3552,,,0.705,,,
BJ920720,2021-12-31,1.0382,29.343,1.5249,0.6173,27.657386754,39.44,75.1911,66.3203,45.0791,18.1483,11.0696,14.22,4.7878,14.9729,,1.423,0.5341,346.754,5.4282,252.9866
BJ920720,2022-03-31,0.1894,12.885,0.2333,0.1524,26.9618823909,3.45,70.1044,86.3889,35.6399,2.8736,2.8736,3.39,1.2838,14.7883,,0.2608,0.2163,475.1848,1.0418,345.092
BJ920720,2022-06-30,0.3788,-2.1401,0.4847,0.307,24.3062873106,6.83,79.2812,79.5299,12.0946,13.9616,5.6694,7.23,2.2704,14.7504,2.7242,0.5397,1.222,475.1848,2.2633,333.5186
BJ920720,2022-09-30,0.5696,15.9562,0.7189,0.5014,24.9343747889,10.92,76.4591,84.6687,12.119,9.099,9.099,11.29,3.5313,15.8807,,0.8311,1.0495,474.0169,3.1889,324.8707
BJ920720,2022-12-31,0.7522,7.6509,0.9762,0.6415,24.3217043454,14.85,81.5476,77.446,6.0348,19.2494,10.9908,14.4,4.4146,15.2011,3.0682,1.1312,0.6853,478.5961,4.6484,318.2461
BJ920720,2023-03-31,0.1492,-36.4038,0.195,0.0936,20.020328992,2.08,104.3478,101.6605,-11.6997,1.5759,1.5759,2.06,0.8625,10.6509,,0.2534,-0.2688,603.2172,0.8853,355.1697
BJ920720,2023-06-30,0.3403,-30.7919,0.4618,0.1026,19.8657172558,4.62,98.0766,90.0766,2.4731,12.2687,3.274,4.62,1.8353,9.9621,1.0052,0.57,-0.1317,528.945,1.9983,315.7895
BJ920720,2023-09-30,0.573,-29.4891,0.7745,0.1702,18.6199932419,7.55,88.4086,81.3498,15.1166,5.323,5.323,7.43,3.054,9.7272,,0.9624,-0.1655,471.2042,3.319,280.5486
BJ920720,2023-12-31,0.7798,-29.8284,1.0512,0.2244,18.1767988947,9.9,88.2094,76.3926,14.3942,16.8294,6.8779,9.54,4.0812,9.3246,2.2661,1.3054,0.4426,461.6568,4.7125,275.7775
BJ920720,2024-03-31,0.1622,18.1684,0.2302,0.0551,20.2415928447,2.31,102.1682,98.3714,25.4681,1.5685,1.5685,2.28,0.8809,10.0313,,0.2639,0.4569,554.8705,0.9149,341.0383
BJ920720,2024-06-30,0.3511,35.1835,0.5411,0.1383,21.1181535319,5.7,95.862,89.4055,23.9548,12.6619,3.4687,5.89,1.8777,10.8646,1.1349,0.5602,0.4835,512.6745,2.0133,321.3138
BJ920720,2024-09-30,0.55,36.4612,0.8696,0.2322,20.6746175403,9.58,92.8314,84.1803,19.1716,5.3782,5.3782,9.53,2.9085,11.1384,,0.8812,0.5303,490.9091,3.2074,306.4004
BJ920720,2024-12-31,0.776,32.9175,1.2368,0.2983,20.6072547156,12.35,99.1408,86.2152,25.9742,15.5849,6.5541,11.72,3.6312,9.8386,2.3653,1.294,0.4698,463.9175,4.1756,278.2071
BJ920720,2025-03-31,0.1769,49.2749,0.3154,0.0823,20.4826582797,3.18,106.2825,95.9181,48.4468,1.7608,1.7608,3.13,0.8468,10.0872,,0.3002,1.3152,508.762,0.9383,299.8001
BJ920720,2025-06-30,0.3754,22.0985,0.6868,0.1206,20.7798012478,6.46,95.9233,88.3956,38.1729,13.0124,3.5055,6.59,1.8765,9.6006,1.1598,0.6409,1.4763,479.4885,2.0363,280.855
BJ920720,2025-09-30,0.556,3.2444,1.0345,0.1713,21.023907044,9.02,93.633,91.6497,28.9737,4.6821,4.6821,9.05,2.8836,8.9164,,0.9555,1.7943,485.6115,2.946,282.5746
BJ920720,2025-12-31,0.7613,10.6507,1.4175,0.2358,20.6132931499,12.64,95.7345,86.1698,24.7178,15.7575,6.1316,11.88,3.7604,8.7289,2.4205,1.3262,1.4016,472.8753,4.1778,271.4523
BJ920720,2026-03-31,0.1562,-37.0195,0.2898,0.0372,20.7842678978,1.9,99.5135,107.8361,0.5963,1.0115,1.0115,1.85,0.9044,6.3153,,0.2902,1.1246,576.1844,0.8346,310.1309
