instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920527,2021-06-30,,1.349534415594,0.8505,0.2197,18.5618351959,5.11,61.4418,123.237,37.651909611239,2.4733,2.4733,5.21,2.9296,6.1486,,0.6308,-1.23,423.20329239895,1.4606,285.3519
BJ920527,2021-09-30,,,2.8193,0.3882,18.2390727527,9.02,,,,,,9.02,,6.5808,,,-0.3579,,,
BJ920527,2021-12-31,,24.4622,1.9424,0.7062,19.6754154947,15.94,56.391,94.7568,37.3899,7.4563,7.4563,15.06,6.384,8.1956,,1.4606,1.0179,363.721961163985,3.7992,246.4741
BJ920527,2022-03-31,,22.788622090042,0.3491,0.0902,20.9667396747,1.91,89.481,137.8254,15.598831532728,1.0081,1.0081,1.89,1.0058,5.4609,,0.2852,-5.9684,501.71151246428,0.653,315.568
BJ920527,2022-06-30,,36.6348,0.793,0.3002,20.9457005398,6.21,77.9761,119.7684,7.3577,3.2199,3.2199,6.02,2.3084,7.8253,,0.6424,-0.0884,440.896869721938,1.5029,280.1993
BJ920527,2022-09-30,,42.0808,1.2078,0.5516,21.3313977646,11.11,78.77,115.7209,1.6257,5.8787,5.8787,10.53,3.4277,9.2005,,0.9959,-0.2967,424.56138225444,2.3332,271.1116
BJ920527,2022-12-31,0.7181,-2.5759,1.2361,0.5334,21.588364376,12.53,74.8783,123.0012,-8.0218,18.1341,5.4585,8.46,4.8078,8.6808,,1.0397,0.4305,501.3229,2.9268,346.2537
BJ920527,2023-03-31,0.1323,-64.727,0.1964,0.0247,20.0747497062,0.39,99.6457,165.0468,-3.1118,0.2744,0.2744,0.39,0.9032,1.9881,,0.185,-20.71,680.2721,0.5453,486.4865
BJ920527,2023-06-30,0.2817,-19.154,0.4324,0.1882,18.9748963985,2.94,98.9609,145.5251,-9.1299,6.0861,1.9979,3.04,1.8189,6.9621,2.3654,0.4014,-0.8048,638.9776,1.2369,448.4305
BJ920527,2023-09-30,0.4047,-59.6543,0.6136,0.1725,17.2082109184,2.7,98.7672,154.4004,-17.5791,1.8839,1.8839,2.79,2.7337,4.5037,,0.5803,-1.0222,667.1609,1.7487,465.2766
BJ920527,2023-12-31,0.5467,-67.4793,0.8404,0.1735,16.438964914,2.79,91.8742,142.5404,-14.6051,18.1016,1.8404,2.81,3.9184,3.3059,2.6086,0.7802,1.5631,658.4964,2.5256,461.4201
BJ920527,2024-03-31,0.1429,57.1694,0.2109,0.0388,18.2450368953,0.63,97.6033,132.9394,5.366,0.4368,0.4368,0.62,0.9221,2.9655,,0.2146,-0.6769,629.8111,0.677,419.3849
BJ920527,2024-06-30,0.3121,-36.0975,0.4722,0.1203,18.5300928219,1.93,91.4634,119.7525,8.335,19.3989,1.288,1.93,1.968,4.1067,1.4237,0.462,3.0353,576.7382,1.5031,389.6104
BJ920527,2024-09-30,0.476,5.4634,0.7346,0.182,17.8952868566,2.92,86.6996,118.2188,18.6327,1.8817,1.8817,2.94,3.1142,4.0038,,0.7001,4.0277,567.2269,2.2839,385.6592
BJ920527,2024-12-31,0.6533,122.2681,1.0075,0.3856,20.3677404851,6.12,79.4632,116.5539,20.7406,22.266,3.8674,6.03,4.5304,6.0857,3.0493,0.9531,3.7051,551.0485,3.0887,377.7148
BJ920527,2025-03-31,0.1414,56.7128,0.2168,0.0608,20.3852355075,0.96,91.9305,137.6147,6.5431,0.6245,0.6245,0.94,0.979,4.362,,0.2049,-3.0828,636.4922,0.654,439.2387
BJ920527,2025-06-30,0.294,1.3135,0.4518,0.1218,18.8526791584,1.9,89.4677,126.8052,-1.5058,21.6432,1.2623,1.91,2.0119,4.2242,1.4471,0.4262,-0.0015,612.2449,1.4195,422.3369
BJ920527,2025-09-30,0.4623,-21.7177,0.6994,0.1424,17.5970717297,2.23,86.7581,115.9943,-1.6022,1.5193,1.5193,2.23,3.1121,3.1853,,0.6707,1.0707,584.0363,2.3277,402.5645
BJ920527,2025-12-31,0.6272,-22.5938,0.9487,0.2985,19.8885141923,4.62,84.507,116.5652,-3.0974,25.2186,3.1064,4.56,4.26,4.8613,2.9075,0.8997,1.7174,573.9796,3.0884,400.1334
BJ920527,2026-03-31,0.1393,50.826,0.203,0.0917,26.5430121541,1.39,97.0979,148.7849,-3.9277,0.954,0.954,1.38,0.9269,6.8479,,0.1978,1.0037,646.0876,0.6049,455.0051
