instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603881,2021-03-31,1.5162,0.0329,3.914,51.1753,1.2148,0.3646,1.13,0.133,11.5618,0.3646,0.1296,0.0905,2735.5623,59.3581,26.8954,676.6917,1.12,39.9870552606,,3.3463
SH603881,2021-06-30,2.7099,0.0692,-6.9296,39.7227,4.5474,9.427,2.08,0.3101,10.2391,0.685,0.1712,0.1885,2601.1561,66.4223,28.3849,580.4579,2.07,37.1960723448,0.164,6.3414
SH603881,2021-09-30,3.6939,0.1077,-12.1144,31.1354,4.4695,1.182,3.53,0.5006,11.3447,1.182,0.2948,0.291,2506.9638,73.0936,22.9891,539.3528,3.48,37.1329461842,,11.7447
SH603881,2021-12-31,3.2745,0.1515,-25.9337,32.5484,7.1887,13.4732,3.78,0.7133,8.2427,1.2049,0.3022,0.4103,2376.2376,109.941,21.3379,504.6965,3.71,33.8756583328,0.2868,16.8714
SH603881,2022-03-31,4.3527,0.0422,-63.2676,30.0851,15.6169,0.1403,0.38,0.2435,3.2647,0.1403,0.034,0.1162,2132.7014,20.6769,28.2628,369.6099,0.38,24.8221311539,,3.1844
SH603881,2022-06-30,3.3744,0.0889,-26.1532,29.5306,15.3687,17.9899,1.41,0.4758,5.8374,0.5343,0.1264,0.2409,2024.7469,53.3422,29.8137,378.3102,1.42,26.9522493246,0.1424,6.0375
SH603881,2022-09-30,4.5499,0.1381,-23.3362,27.9227,12.2004,0.9793,2.5,0.7623,6.7989,0.9793,0.226,0.3678,1955.105,59.3418,27.5474,354.1913,2.51,27.0860252874,,9.8013
SH603881,2022-12-31,4.6853,0.1854,7.7276,20.6955,11.0556,24.2764,3.85,1.082,7.3571,1.4379,0.3255,0.4848,1941.7476,76.8367,20.4071,332.7172,3.81,28.8396626702,0.2906,17.6409
SH603881,2023-03-31,5.2907,0.0506,213.6795,8.6119,4.9161,0.4831,1.16,0.3034,9.4288,0.4831,0.1066,0.1224,1778.6561,17.011,38.9172,296.6381,1.15,29.3817484006,,2.3126
SH603881,2023-06-30,4.769,0.1011,65.0977,4.7356,7.8326,28.774,2.25,0.5628,9.2017,0.9394,0.1491,0.2446,1780.4154,37.744,24.7053,319.8294,2.23,29.3787674795,0.1578,7.2859
SH603881,2023-09-30,4.0496,0.1524,36.7012,1.9874,8.1673,1.4143,3.32,0.8242,9.113,1.4143,0.2207,0.3637,1771.6535,66.6736,24.5935,327.5904,3.27,28.8655897436,,10.9785
SH603881,2023-12-31,3.0272,0.2132,14.8378,5.9597,9.707,35.4944,4.0,1.1352,7.9735,1.7516,0.267,0.5011,1688.5553,118.9199,23.8717,317.1247,3.93,28.977714542,0.3286,15.0806
SH603881,2024-03-31,0.6459,0.0535,1.8737,2.5147,4.0495,0.4946,1.13,0.2389,9.3699,0.4946,0.0776,0.1207,1682.243,139.3508,27.6209,376.7267,1.12,27.2016337135,,3.2584
SH603881,2024-06-30,0.6225,0.1096,2.7768,4.3331,5.4594,38.7417,2.24,0.4767,9.0645,0.9822,0.1179,0.2465,1642.3358,289.146,32.5433,377.596,2.22,27.2586025797,0.1806,5.5311
SH603881,2024-09-30,116.300513587759,0.1662,3.256,6.0338,7.2015,1.4551,3.32,0.6932,8.8743,1.4551,0.1753,0.3733,1624.5487,2.321571863019,36.1006,389.498,3.29,26.6514244206,,7.4791
SH603881,2024-12-31,35.615,0.239,7.1444,11.5668,9.56,40.7545,4.15,0.838,7.6574,1.7861,0.2201,0.5409,1506.2762,10.1081,33.1062,429.5943,4.1,30.9987930464,0.4137,10.8741
SH603881,2025-03-31,74.4048,0.053,23.1859,3.5719,5.9805,0.584,1.36,0.1413,11.1443,0.584,0.0735,0.1215,1698.1132,1.2096,42.0561,636.9427,1.35,29.1939439956,,2.14
SH603881,2025-06-30,72.3211,0.1064,20.3277,4.127,4.7911,41.4005,2.59,0.2751,10.4748,1.0809,0.1182,0.2488,1691.7293,2.4889,41.9541,654.3075,2.59,28.9906287708,0.211,4.2904
SH603881,2025-09-30,70.3015,0.1612,14.1171,4.9342,6.5814,1.4938,,0.4179,9.6509,1.4938,0.1667,0.3799,1674.938,3.8406,35.9717,646.0876,3.63,28.4343024618,,7.5059
SH603881,2025-12-31,77.476,0.227,5.2198,0.0188,9.0236,46.3541,4.24,0.5822,8.0556,1.7811,0.193,0.5253,1585.9031,4.6466,38.1259,618.3442,4.18,37.561646683,0.4385,9.4424
SH603881,2026-03-31,80.2425,0.0502,1.6315,-3.7623,6.3078,0.6086,1.34,0.1215,11.7689,0.6086,0.0623,0.1136,1792.8287,1.1216,32.1245,740.7407,1.33,31.7461035612,,2.8016
