instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920015,2021-12-31,,294.8279,3.2435,,34.1173221724,68.57,2.2801,14.9991,97.3103,28.0754,28.0754,50.63,157.8902,21.1409,,2.3295,1.3717,227.706456809095,24.0014,154.5396
BJ920015,2022-06-30,,,2.3447,,23.8636415417,9.47,,,,,,9.47,,8.5426,,,1.9733,,,
BJ920015,2022-09-30,,,1.6345,,19.8315117573,15.01,5.0225,20.8024,,8.0869,8.0869,15.72,53.7585,9.4954,,1.2223,1.7435,309.392027132419,12.9793,220.895
BJ920015,2022-12-31,,-66.8446,2.0698,,17.7223726326,16.29,3.4211,20.6542,-13.8121,9.3884,9.3884,16.88,105.2283,8.1327,,1.6374,1.5623,312.942829560814,17.4299,219.8608
BJ920015,2023-06-30,,-23.6499,0.9621,0.3757,18.8214938345,7.31,5.9917,17.1282,-13.5946,4.094,4.094,6.88,30.0414,7.5484,,0.796,1.5958,329.324245738561,10.509,226.1307
BJ920015,2023-09-30,,39.3382,3.2437,1.049,25.3691499937,,,,-0.0309,,,,,13.2348,,,1.6905,,,
BJ920015,2023-12-31,,113.4057,1.9385,1.7603,27.6531232514,30.0,5.5244,19.4277,12.1266,14.5642,14.5642,25.71,65.166,15.4785,,1.5371,1.965,330.143586122401,18.5302,234.2073
BJ920015,2024-03-31,,246.583305107704,0.4455,0.6233,30.4604434815,8.68,6.8835,18.7091,26.085999132338,5.0631,5.0631,8.3,13.0748,19.4931,,0.362,1.0287,343.355250509991,4.8105,248.6188
BJ920015,2024-06-30,,248.3872,0.9061,1.3089,31.6023173569,17.78,7.5971,20.981,32.4634,10.2205,10.2205,16.99,23.6931,19.8528,,0.7303,0.8319,339.814384141563,8.5792,246.4741
BJ920015,2024-09-30,,58.4733,1.3241,1.6624,29.5073971762,22.32,8.3892,18.0923,24.9262,12.0617,12.0617,20.5,32.1842,16.7888,,1.0419,0.4924,352.690911520211,14.9235,259.142
BJ920015,2024-12-31,,22.2778,1.6378,2.1525,27.9371413831,28.19,8.2206,16.8169,11.2132,15.9546,15.9546,25.03,43.7923,17.0185,,1.3482,0.4197,364.01470387822,21.407,267.0227
BJ920015,2025-03-31,,-17.8103,0.3244,0.5123,29.9000107658,5.77,12.3785,22.1446,-9.9833,3.7272,3.7272,5.6,7.2707,17.7982,,0.2838,1.7444,425.812941787463,4.0642,317.1247
BJ920015,2025-06-30,,-11.4788,0.6319,1.1586,31.7320942435,12.57,9.192,17.1484,-11.6829,8.2263,8.2263,11.79,19.5823,19.8987,,0.5653,1.3313,426.232904147992,10.4966,318.415
BJ920015,2025-09-30,,-6.3087,0.6516,1.1682,31.0603328467,16.53,8.906,20.4597,-19.5697,7.7192,7.7192,9.83,30.3166,19.5569,,0.5998,1.544,570.712699584455,13.1967,450.1501
BJ920015,2025-12-31,0.5989,-7.7878,0.8195,1.4348,29.9751452274,17.77,9.3358,18.3045,-16.7154,18.2603,9.1525,11.6,38.5613,18.8428,,0.7672,1.4799,601.102,19.6673,469.2388
BJ920015,2026-03-31,0.1003,-41.9805,0.1273,0.2149,25.3668762418,1.72,10.4303,20.0844,-23.6442,1.3432,1.3432,1.71,8.6287,13.5241,,0.1253,1.7318,897.3081,4.4811,718.2761
