instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600695,2021-03-31,121.228037662445,,0.0172,1720.8413,0.4437,,5232.5581,0.0239,0.59,119.832,0.0523,70.6665854492,0.59,-1.8139,0.4437,0.0056,7.2586,,24.9255,12.3991
SH600695,2021-06-30,-93.3261,,0.0248,2970.297,0.8694,,7258.0645,0.0349,0.57,59.2564,0.0606,67.5257193058,0.58,-6.1282,0.4258,0.0053,10.2504,28.1291,16.4343,17.5603
SH600695,2021-09-30,-78.0608,2.9682,0.056,2091.402,1.5527,90.9629,4821.4286,0.0787,1.94,247.8246,0.1291,70.1739809772,1.96,0.0406,1.5527,0.0195,12.4431,,26.6841,21.6988
SH600695,2021-12-31,181.435230503615,1.1311,0.1099,1221.5813,2.9216,318.2737,3275.7052,0.1483,3.3,281.3695,0.2947,70.3255410504,3.33,0.9719,2.6874,0.031,28.2117,137.473,22.5177,12.7607
SH600695,2022-03-31,-93.7661,2.3658,0.0195,1878.9144,0.0304,38.0418,4615.3846,0.0244,0.08,-0.1765,0.0479,24.3115810615,0.08,-37.0327,0.0304,0.0003,1.8353,,1.5566,49.0383
SH600695,2022-06-30,-289.5033,4.5639,0.0238,3071.6724,-0.8567,39.4399,7563.0252,0.0299,-0.98,-13.9785,0.0586,36.3161322038,-0.97,-2.700010613076,-0.8567,-0.01,1.8757,,-36.2044,95.9642
SH600695,2022-12-31,-383.7421,,0.0534,2668.6434,-7.8556,,6741.573,0.0682,-9.55,-55.8899,0.1349,47.3047955975,-9.73,-1.027508327929,-7.8556,-0.0878,4.1593,,-144.8475,86.553
SH600695,2023-06-30,30.70985911141,,,3614.4578,-0.6482,,12180.6390607932,0.019,-0.72,-40.8222,0.0498,68.1398348174,-0.72,0.826284579964,-0.6482,-0.0071,0.8928,,-43.2697,201.6129
SH600695,2023-12-31,52.923083880538,,,6831.1195,-3.5455,,17968.4485238265,0.0263,-4.69,-63.673,0.0527,60.9041769285,-4.82,-0.739331497499,-3.5455,-0.0383,1.3474,,-173.9683,267.1812
SH600695,2024-06-30,1512.68514620882,,,1988.9503,7.992,,5188.0031137877,0.0437,10.18,131.3723,0.0905,55.3068662252,9.67,-0.241,7.992,0.0874,5.5475,,231.6683,32.447
SH600695,2024-12-31,134.680329946102,,,2719.0332,1.1596,,8950.72565467731,0.0517,1.66,94.4151,0.1324,49.7281060368,1.62,0.5681,1.1596,0.0124,7.8211,,28.3969,46.0293
SH600695,2025-06-30,-113.2795,,,1857.5851,-1.1919,,8767.15169014685,0.0249,-1.31,-44.9605,0.0969,48.8076899338,-1.32,-0.667241469645,-1.1919,-0.0118,29.8983,,-55.8951,6.0204
SH600695,2025-12-31,-572.2208,,,2524.5442,-6.6764,,11183.7836013595,0.0379,-6.94,-28.261,0.1426,33.7889944642,-7.22,-1.151574872128,-6.6764,-0.0583,73.7807,,-186.9221,4.8793
