instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920407,2023-03-31,0.4532,-57.0807,46.6939424261,649.8195,11.0208,0.1855,0.1385,1.4003,192.1025,2.03,485.1752,0.173,198.5878,0.0634,-1.3674,,1.4003,0.4685,17.1298,1.68
BJ920407,2023-06-30,0.903,-79.6117,45.8948713493,635.5932,4.6414,0.3825,0.2832,7.6648,189.7733,1.57,470.5882,0.3543,199.3355,0.0534,-0.1698,1.9406,1.2296,0.9485,-13.1937,1.48
BJ920407,2023-09-30,1.4703,-55.3507,45.448139667,590.5512,7.2581,0.6105,0.4572,3.0337,175.5755,3.95,442.2604,0.5783,183.636,0.1385,0.8356,,3.0337,1.5378,-7.8436,3.72
BJ920407,2023-12-31,2.232,-25.9817,44.0375133756,563.6449,11.1899,0.8553,0.6387,12.8695,158.9685,8.46,420.9049,0.8089,161.2903,0.3063,1.5818,4.4071,6.3937,2.2646,0.4084,7.88
BJ920407,2024-03-31,0.3855,25.8279,47.7459262082,881.4887,16.2072,0.1326,0.1021,1.6426,210.3787,2.05,678.733,0.1245,233.463,0.0798,2.0245,,1.6426,0.4278,-14.4377,2.03
BJ920407,2024-06-30,0.9211,221.1932,46.9740865993,664.6972,13.0468,0.3523,0.2708,10.2444,167.8635,4.35,510.9282,0.3364,195.4185,0.1714,0.7782,2.0794,3.4888,1.0723,14.264,4.48
BJ920407,2024-09-30,1.4614,89.282,45.7691231127,624.1331,12.5103,0.5684,0.4326,5.3539,167.7644,6.67,475.0176,0.5308,184.7543,0.2621,-0.0644,,5.3539,1.6094,9.8146,6.67
BJ920407,2024-12-31,3.0308,-4.7539,42.310839542,527.3953,8.4465,0.8902,0.6826,12.2486,160.3778,7.48,404.4035,0.8717,118.7805,0.2917,-0.0802,5.0067,5.4736,2.2447,26.1816,7.39
BJ920407,2025-03-31,0.4363,-82.6151,44.4315771251,834.1057,2.43,0.141,0.1079,0.264,290.3226,0.37,638.2979,0.1421,206.2801,0.0139,-13.1179,,0.264,0.31,15.9496,0.37
BJ920407,2025-06-30,1.1934,1.5696,42.9946951896,595.632,10.5559,0.3908,0.3022,10.2685,208.2369,4.3,460.5937,0.4086,150.8296,0.1339,0.0758,2.2629,3.1164,0.8644,25.5379,4.34
BJ920407,2025-09-30,2.0636,11.3302,39.8814143721,539.6762,10.2448,0.6393,0.5003,4.818,193.133,7.16,422.3369,0.6962,130.8393,0.2244,0.3804,,4.818,1.398,35.9505,7.04
BJ920407,2025-12-31,3.6249,-4.7348,38.1160200437,502.3022,6.7289,0.9305,0.7167,11.5753,184.9568,6.99,386.8888,1.0093,99.3131,0.2138,1.7745,5.7024,4.4857,1.9464,19.5833,6.85
BJ920407,2026-03-31,0.5338,-13.8653,37.4485525774,768.5739,1.6547,0.1529,0.1171,0.1947,280.112,0.32,588.62,0.1726,168.6025,0.0092,-6.9264,,0.1947,0.3213,26.4964,0.32
