instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920022,2023-06-30,2.7826,240.0455,24.9775960771,394.45901192176,10.7571,0.6351,,5.0792,140.592,14.64,283.4199,1.3405,64.6877,0.3997,-0.9244,,5.0792,1.2803,25.8155,13.44
BJ920022,2023-09-30,,153.9913,25.5823180035,,11.3401,,,,,,,4.9753,,0.7063,-0.7378,,,,32.6798,
BJ920022,2023-12-31,6.8863,220.6241,25.9659550345,350.78743232669,12.8014,1.3613,,11.6908,134.0233,38.33,264.4531,3.0137,52.2777,1.2299,-0.7165,,11.6908,2.6861,45.2763,31.59
BJ920022,2024-03-31,2.2442,122.502985014517,25.5627947958,313.046925239618,13.3777,0.3796,,3.9573,127.7865,9.54,237.0917,0.7168,40.1034,0.3936,-0.4568,,3.9573,0.7043,77.712092477199,9.1
BJ920022,2024-06-30,4.3499,68.3041,24.5032802597,329.312553840542,12.2037,0.7305,,7.0767,133.6402,16.05,246.4066,1.3293,41.3803,0.6637,0.5817,,7.0767,1.3469,48.3544,15.54
BJ920022,2024-09-30,6.6784,67.3419,25.0261015632,322.473355998402,13.6252,1.1169,,11.7523,130.0265,26.93,241.7405,1.97,40.4288,1.166,0.658,,11.7523,2.0765,39.2767,24.37
BJ920022,2024-12-31,9.0361,34.5585,25.4776656125,312.311447231008,13.5861,1.5336,,15.591,129.842,36.28,234.7418,2.6538,39.8402,1.655,0.6969,,15.591,2.7726,26.7872,31.26
BJ920022,2025-03-31,2.093,14.3233,25.84022294,304.061135604004,13.828,0.4038,,3.957,125.8389,8.13,222.8826,0.5915,43.0005,0.4499,-0.1764,,3.957,0.7152,10.6007,7.81
BJ920022,2025-06-30,3.9123,5.0015,23.4379112342,319.263018305103,11.047,0.7829,,5.9246,130.086,12.34,229.9144,1.1212,46.0087,0.6969,0.0298,,5.9246,1.3837,15.9954,11.61
BJ920022,2025-09-30,7.0087,4.1235,22.6810855025,352.20584434905,11.3517,1.0154,,7.0226,115.8102,20.59,265.9051,1.3973,38.5235,0.8853,0.1769,,7.0226,2.3314,24.9775,12.05
BJ920022,2025-12-31,10.0659,-0.3498,22.3278098006,323.5955,10.4487,1.4751,1.1125,22.2026,120.5869,23.38,244.0513,2.0403,35.7643,1.1556,-0.1031,,9.2864,2.9854,29.5722,16.06
BJ920022,2026-03-31,1.5226,-13.2897,23.0164045894,526.9321,13.4206,0.2285,0.1708,2.3976,142.9479,3.74,393.8731,0.2797,59.1094,0.2734,0.9442,,2.3976,0.6296,-10.6578,3.67
