instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SZ000662,2020-09-30,-129.780194019753,1189.10058622118,0.227062372291,98241.4326550162,-96.83170059186,45.9133567645,-3.16,-0.162793361242,-0.650208765,0.012854162836,-236.5831133227,21004.8684962839
SZ000662,2020-06-30,78.382603177467,4416.08040455806,0.040760127423,121291.239773697,-19.552033743128,82.0226119102,-2.4,0.218437793497,-0.4953153025,0.00693939502,-333.7633729246,25938.860589608
SZ000662,2020-03-31,-229.901184694277,11469.3257705119,0.007847017497,296636.403238522,-99.449012751619,77.0702654041,-4.73,0.108458585899,-2.1241706199,0.001101417526,-7001.1814689189,81712.8816960554
SZ000662,2019-12-31,-3462.73122555113,415.770957298143,0.865861344283,116270.138485767,-98.535045827496,-74.2627094824,-162.46,-13.186481470374,-98.263917128,0.014684847226,-31736.5534827651,24515.0660718219
SZ000662,2019-09-30,-48.265303255301,104.674650869046,2.579421070511,7027.6144183248,-34.866906564024,58.2321711754,1.23,-0.640172067798,0.9670262761,0.171047519896,25.1699548169,1578.50871011848
SZ000662,2019-06-30,-158.898486056425,2620.10236144464,0.068699606034,220011.935329697,-98.538259176664,48.3030276854,-1.31,-30.089031050549,-1.0161939712,0.003656499567,-1242.0822351203,49227.4090839514
SZ000662,2019-03-31,-33.058571077975,44.121311400588,2.039830574909,3290.82081081684,-19.13016501811,54.6782485122,1.03,-0.063962370389,0.8121533595,0.124013314636,29.696124189,725.728525716494
SZ000662,2018-12-31,-73.724452368255,18.470417582135,19.490625937348,2345.61390621918,-34.48559759898,45.1530546582,3.65,-0.645129243034,2.1219620719,0.799971533098,13.8258437345,450.016013202183
SZ000662,2018-09-30,-34.993803490186,30.570061407397,8.832170678423,4423.0519938801,-4.661979530896,49.5832457028,2.41,-2.304916738081,1.9343896189,0.297477202578,31.6885402259,907.632577085314
SZ000662,2018-06-30,-29.014351389158,18.545960324118,9.705617657659,3116.97293643883,3.022644831137,47.7955808633,2.23,-2.175923578933,1.7801478264,0.278889821907,30.8259588757,645.416167464239
SZ000662,2018-03-31,2.859662070476,17.521484628647,5.136551034771,2660.06280908148,46.498363464167,56.8229513982,1.56,-1.352219161166,1.2137855623,0.178014876238,35.8749536936,505.575724355042
SZ000662,2017-12-31,73.437353471196,11.173816232681,32.218177971022,1392.82714645874,30.394974836045,41.9732709584,10.84,0.377769697859,8.9107429114,1.597857601273,34.4753461726,225.301678768616
