instrument,datetime,revenue_growth,net_margin,inventory_turn_days,ar_turnover,roe,asset_turn_days,profit_growth,ar_turn_days,roa,inventory_turnover,ocf_to_np,gross_margin
SZ301683,2026-03-31,15.693275073189,22.1569479312,60.483576995202,0.9036918455,5.02,670.493371354318,7.936860299188,99.591470752073,2.9741163731,1.48800723223,-0.001031404707,42.9989436732
SZ301683,2025-12-31,20.599450356403,20.9896335596,59.151494363026,3.490149753082,18.84,499.941101042464,41.841808929695,103.14743649097,15.1143165979,6.086067712687,0.18790327924,44.9377252281
SZ301683,2025-09-30,21.517703061468,,,,,495.716237669498,49.037233607694,,,,,
SZ301683,2025-06-30,,21.5870953974,63.754425817607,1.713954411638,10.06,476.343846715724,,105.020296209615,8.1572947742,2.823333403001,0.102907942843,45.159403343
SZ301683,2025-03-31,,23.749160988,,,5.47,,,,,,0.052556484147,42.756109427
SZ301683,2024-12-31,13.874767752388,17.8462069088,64.367049850993,3.098942341069,15.44,528.500076075557,34.287565450968,116.168666718664,12.1563548956,5.592923721584,0.18821144134,40.6787471478
SZ301683,2024-09-30,,,,,,,,,,,,
SZ301683,2023-12-31,8.103161632803,14.7247581377,78.876829058619,3.398147108063,14.2,541.708107914368,260.774363959431,105.94008692143,9.7855521306,4.564077997259,0.141687715228,38.5065424068
SZ301683,2022-12-31,,3.9106343213,81.498300004387,3.611882449635,3.84,,,99.671017819636,5.0917512862,4.417270053248,0.047378919718,29.5570148021
