instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920675,2023-03-31,0.4004,-3.6515,27.5973648169,722.3114,15.7947,0.1937,0.1246,2.029,124.5158,2.94,464.636,0.1857,224.7752,0.0936,1.8387,,2.029,0.7228,36.1801,2.89
BJ920675,2023-06-30,0.8639,19.1851,24.7132791713,644.0072,16.0411,0.4261,0.2795,13.2912,100.2116,6.86,422.436,0.431,208.3574,0.2192,1.9544,1.2443,4.4921,1.7962,30.1988,6.84
BJ920675,2023-09-30,1.1284,10.7616,24.2622814304,676.5222,14.6355,0.5972,0.3991,5.6668,94.0373,9.23,452.1098,0.6286,239.2769,0.2951,1.0192,,5.6668,2.8712,18.0705,9.0
BJ920675,2023-12-31,1.8338,11.8289,21.7223313416,592.0079,12.7357,0.8995,0.6081,16.1466,88.5696,12.23,400.2223,0.9602,196.3137,0.3987,0.8612,2.9042,7.3839,4.0646,15.7896,11.79
BJ920675,2024-03-31,0.4011,39.317,22.2751956156,571.4286,15.5203,0.2269,0.1575,2.4768,83.4802,3.78,396.6505,0.2434,224.3829,0.1303,0.4988,,2.4768,1.0781,41.7806,3.71
BJ920675,2024-06-30,0.8248,-3.9,20.0976996395,561.0973,12.3125,0.4628,0.3208,13.8191,87.0322,6.16,388.9369,0.5041,218.2347,0.2106,0.0699,1.6016,4.0013,2.0682,25.2021,6.19
BJ920675,2024-09-30,1.3896,-1.2288,18.6311768704,522.0418,10.7079,0.7516,0.5172,5.6863,97.6527,8.54,359.2336,0.7928,194.3005,0.2916,0.4882,,5.6863,2.7649,35.0007,8.36
BJ920675,2024-12-31,1.7185,-26.1313,18.1388493829,550.1222,8.3536,0.9482,0.6544,15.9006,98.9093,8.63,379.6667,1.0228,209.485,0.2946,1.4393,3.3435,5.4791,3.6397,12.6178,8.39
BJ920675,2025-03-31,0.3714,-9.4997,24.8651171971,617.7076,15.2079,0.2151,0.1457,2.2378,144.6713,3.3,418.41,0.2172,242.3263,0.118,1.0207,,2.2378,0.6221,-7.6406,3.25
BJ920675,2025-06-30,0.7216,-3.461,21.4535430309,639.6588,13.2731,0.4117,0.2814,14.6536,154.0436,5.71,437.2116,0.4344,249.4457,0.2034,0.6177,1.4729,3.6893,1.1685,-10.4478,5.74
BJ920675,2025-09-30,1.132,-6.9215,20.2986379097,655.6581,11.6436,0.5902,0.4118,4.5665,148.4985,7.65,457.472,0.655,238.5159,0.2714,0.1508,,4.5665,1.8182,-14.4015,7.53
BJ920675,2025-12-31,1.6389,-5.6664,19.2226478644,651.1123,9.0745,0.7959,0.5529,16.2151,124.0823,7.9,452.3181,0.8627,219.6595,0.2779,1.8927,2.9829,4.8749,2.9013,-13.1603,7.75
BJ920675,2026-03-31,0.4144,-34.611,22.1477246229,801.4248,12.6526,0.1625,0.1123,1.4965,140.7349,2.13,553.8462,0.1681,217.1815,0.0772,2.5911,,1.4965,0.6395,-21.4052,2.1
