instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920640,2023-03-31,0.6972,19.1275,45.4851894032,592.1053,21.0635,0.21,0.152,3.2589,179.1758,5.41,428.5714,0.26,129.0878,0.2337,-1.5793,,3.2589,0.5023,25.5592,5.25
BJ920640,2023-06-30,1.8743,17.9565,42.1772381514,524.0175,20.143,0.4773,0.3435,16.9375,178.1296,11.52,377.1213,0.5852,96.0359,0.5026,-0.1715,1.3961,7.075,1.0105,18.6462,11.33
BJ920640,2023-09-30,2.7513,1.5613,42.6901743612,551.358,18.7974,0.689,0.4897,9.4836,195.2278,15.03,391.8723,0.8108,98.1354,0.6639,-0.0751,,9.4836,1.383,5.143,14.27
BJ920640,2023-12-31,3.3115,2.3787,41.4030902371,611.6208,19.0677,0.8266,0.5886,21.5261,178.421,18.34,435.519,0.9756,108.7121,0.8279,0.807,2.3449,11.296,2.0177,0.8239,16.97
BJ920640,2024-03-31,1.0319,-62.9427,34.5949611149,637.3938,8.4769,0.2051,0.1412,1.2135,228.0791,1.53,438.8103,0.2129,87.2178,0.0866,-5.1157,,1.2135,0.3946,-7.9193,1.51
BJ920640,2024-06-30,1.9671,-57.3758,34.0398414723,652.1739,10.6219,0.3988,0.276,14.4042,237.0605,3.9,451.3541,0.4279,91.5053,0.2142,0.3655,1.0454,2.9406,0.7593,-19.1688,3.97
BJ920640,2024-09-30,3.0232,-64.6482,32.875653676,668.3168,7.887,0.5807,0.404,3.1706,257.3144,4.22,464.9561,0.6287,89.3093,0.2347,0.038,,3.1706,1.0493,-15.7449,4.22
BJ920640,2024-12-31,4.1602,-62.032,32.6954835815,661.4,7.7364,0.7767,0.5443,16.3024,237.1385,5.96,463.4994,0.8489,86.5343,0.3144,1.8272,2.1111,4.1362,1.5181,-6.4218,5.86
BJ920640,2025-03-31,0.917,-12.0226,36.4337133456,670.6408,7.5362,0.1895,0.1342,1.0205,282.7521,1.41,474.934,0.2074,98.1461,0.0762,-6.6228,,1.0205,0.3183,-1.0409,1.39
BJ920640,2025-06-30,1.8174,6.4507,35.881642197,641.9401,10.4832,0.3898,0.2804,15.8194,270.7989,4.19,461.7753,0.4441,99.0426,0.228,-1.1189,1.1564,2.8802,0.6647,7.859,4.14
BJ920640,2025-09-30,2.8492,46.1166,35.959930771,610.4454,9.8819,0.6116,0.4423,4.2385,270.3515,6.25,441.465,0.6992,94.7634,0.343,-0.7562,,4.2385,0.9987,16.6196,6.09
BJ920640,2025-12-31,3.9838,49.1212,33.4291732004,617.1781,9.9873,0.7984,0.5833,18.6017,250.8186,8.59,450.9018,0.9411,90.366,0.4688,0.756,2.5133,5.5194,1.4353,15.5138,8.39
BJ920640,2026-03-31,0.9094,0.4986,30.4511791844,626.3048,6.397,0.1926,0.1437,0.9383,272.6447,1.36,467.2897,0.2307,98.9664,0.0766,-8.047,,0.9383,0.3301,18.3955,1.35
