instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ001283,2021-06-30,,6.9001,1.7202,11.87,66.6765,,3.4728,,2.0938,11.2,327.992867663356,,,85.9681,3.4728,2.6996,0.876,205.4795,0.1103,20.2830226225
SZ001283,2021-09-30,,7.4823,5.4714,,,,,,,,,,,,,,,,0.4578,21.0643715574
SZ001283,2021-12-31,26.4617,7.6517,3.2361,24.76,59.652,,14.4987,1.0529,4.1639,22.02,341.9128,,52.3585,86.4574,7.0888,6.035,1.792,200.8929,0.5199,20.862701239
SZ001283,2022-03-31,,5.6441,1.2999,3.6,,,,,,3.6,,,,,,,,,0.5017,19.9082090039
SZ001283,2022-06-30,7.2802,4.9303,1.4734,7.26,79.5967,,9.098,0.4407,1.9161,7.02,408.4411,1.7066,-23.3465,93.9408,1.9685,2.2614,0.7752,232.1981,-0.1103,19.2681083615
SZ001283,2022-09-30,11.642,5.4382,1.6154,11.21,78.4268,1.8634,2.7444,0.6083,3.1126,6.65,443.8599,,-18.8578,86.7442,2.7444,3.4427,1.0089,267.6182,1.1223,20.5413948634
SZ001283,2022-12-31,5.6545,4.5392,2.0597,10.3,74.3218,1.9891,11.6039,0.8259,4.4222,7.07,435.8881,3.3259,-37.3227,81.4074,3.2421,4.8438,1.4979,240.3365,2.1032,21.0832597932
SZ001283,2023-03-31,-1.2012,0.1978,0.3284,0.06,98.3929,0.0179,0.029,0.1487,0.9794,0.06,605.2455,,-96.5375,91.893,0.029,0.9147,0.2746,327.7495,17.0974,20.0965773536
SZ001283,2023-06-30,-2.1029,1.4314,0.7642,1.09,86.9523,0.3015,8.7858,0.3271,1.9652,1.09,550.2904,1.5149,-71.5777,91.5937,0.4381,2.0701,0.617,291.7342,0.7414,20.5638359426
SZ001283,2023-09-30,9.6645,1.883,1.3168,2.48,78.4633,0.6915,0.8384,0.5156,2.8951,2.45,523.6618,,-62.0284,93.261,0.8384,3.4411,0.9807,275.3136,1.7877,21.2485240425
SZ001283,2023-12-31,29.5297,1.1077,1.8871,2.22,66.241,0.6112,7.0149,0.6746,3.9398,1.96,533.6496,2.364,-68.3912,91.3752,0.588,5.4347,1.2068,298.3096,4.7225,19.2424821655
SZ001283,2024-03-31,34.1883,0.3189,0.3909,0.12,83.7209,0.0386,0.0386,0.1186,0.7104,0.13,758.8533,,116.3627,126.6892,0.0386,1.075,0.2234,402.8648,-17.6429,19.1118549053
SZ001283,2024-06-30,34.3068,1.1847,0.9192,1.09,75.6017,0.3338,8.2619,0.2722,1.5417,1.11,661.2785,0.8145,11.1585,116.7542,0.3242,2.3809,0.5256,342.4658,2.3114,19.0355016278
SZ001283,2024-09-30,25.8676,2.0491,1.4864,3.06,70.8531,0.944,0.8741,0.4343,2.4258,3.07,621.6901,,36.9739,111.3035,0.8741,3.8107,0.8421,320.627,1.7701,19.6351232449
SZ001283,2024-12-31,12.5009,1.7863,2.0483,3.62,67.7992,1.111,10.2547,0.5889,3.459,3.76,611.3092,1.638,81.427,104.0763,1.0376,5.3098,1.1524,312.3915,5.1365,18.2266243275
SZ001283,2025-03-31,23.2726,2.5974,0.5089,1.32,70.7881,0.388,0.3596,0.1389,0.8879,1.33,647.9482,,903.9226,101.3628,0.3596,1.2714,0.2971,302.9283,3.3062,16.2597767542
SZ001283,2025-06-30,19.2936,3.5005,1.1485,4.03,66.5631,1.1997,12.3696,0.3199,1.8256,4.06,562.6758,0.7703,252.4875,98.5977,1.1409,2.7042,0.7055,255.1382,0.9455,18.7364093318
SZ001283,2025-09-30,16.0571,3.9886,1.4938,6.9,63.0223,1.7526,2.0459,0.506,2.9818,5.07,533.5968,,125.9027,90.5493,2.0459,4.2842,1.1034,244.6982,2.1722,19.5189148649
SZ001283,2025-12-31,14.8396,3.4616,1.9764,7.31,61.3811,2.0319,15.3186,0.6765,4.3298,5.79,532.1508,1.5845,122.5384,83.1447,2.3754,5.865,1.4756,243.9686,3.7262,19.7817098125
SZ001283,2026-03-31,10.4631,2.9614,0.3827,1.13,67.6387,0.4009,0.4734,0.1591,1.0742,1.13,565.682,,25.9415,83.7833,0.4734,1.3306,0.354,254.2373,1.0941,21.2626533863
