instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605198,2021-03-31,444.8838,0.0679,-62.9213,-25.3952,13.0084,0.5508,0.58,0.1046,8.1188,0.5508,0.0334,0.0714,1325.4786,0.2023,94.2408,860.4207,0.58,17.1616356903,,0.955
SH605198,2021-06-30,280.9866,0.1858,-40.0653,-11.0077,7.1468,35.4746,2.44,0.2843,12.3904,2.2743,0.1411,0.198,968.7836,0.6406,83.2101,633.134,2.45,18.7795344579,0.599,2.1632
SH605198,2021-09-30,309.3847,0.2668,-17.6274,-6.2803,3.8839,4.0568,4.57,0.405,15.8069,4.0568,0.2658,0.2893,1011.994,0.8727,70.3052,666.6667,4.51,19.5818705416,,3.8404
SH605198,2021-12-31,338.1869,0.3718,5.4268,3.5115,1.2125,37.9618,7.19,0.5571,18.359,6.4938,0.4357,0.4023,968.2625,1.0645,77.5678,646.2036,7.19,20.6144292606,1.236,4.6411
SH605198,2022-03-31,244.6317,0.1092,163.9921,76.389,3.8867,1.3419,1.45,0.1608,12.151,1.3419,0.0905,0.1197,824.1758,0.3679,76.5567,559.7015,1.45,23.0833395535,,1.1756
SH605198,2022-06-30,201.2072,0.227,152.5659,35.9116,3.3042,36.1767,5.78,0.3319,23.0252,5.1425,0.366,0.251,792.9515,0.8946,66.1716,542.332,5.68,25.5571481828,0.8029,2.7202
SH605198,2022-09-30,218.8184,0.321,85.7653,31.2147,2.7154,7.0135,7.93,0.47,22.3784,7.0135,0.5071,0.3538,841.1215,1.2339,65.178,574.4681,7.7,25.012715273,,4.1425
SH605198,2022-12-31,250.5568,0.42,21.4566,22.2401,1.2387,37.7078,8.2,0.6087,18.2414,7.4468,0.5433,0.4637,857.1429,1.4368,70.8661,591.4243,8.2,20.0046290245,1.4931,5.08
SH605198,2023-03-31,267.5386,0.0851,91.3262,-16.0506,3.3144,2.3434,2.58,0.1214,27.693,2.3434,0.1731,0.0931,1057.5793,0.3364,78.9404,741.3509,2.55,27.5105664364,,1.1401
SH605198,2023-06-30,217.0505,0.1883,24.9334,-12.4814,2.6285,36.1785,6.67,0.2728,32.8686,6.1155,0.4573,0.2045,955.9214,0.8293,75.9205,659.824,6.55,31.8543431173,0.6691,2.3709
SH605198,2023-09-30,300.5343,0.2527,18.1458,-17.5029,1.8589,7.9911,8.65,0.3687,32.0486,7.9911,0.5991,0.2733,1068.4606,0.8984,68.7425,732.3027,8.49,33.275936775,,3.9277
SH605198,2023-12-31,445.1039,0.3357,31.475,-17.7698,-0.1168,41.2058,10.33,0.4904,29.1655,9.7888,0.7321,0.3577,1072.3861,0.8088,72.9114,734.0946,10.1,32.9915976249,1.1512,4.9375
SH605198,2024-03-31,365.5565,0.1024,-13.8189,20.9326,3.0974,1.9984,2.09,0.1515,19.7351,1.9984,0.1529,0.1058,878.9063,0.2462,53.9374,594.0594,2.07,25.4832536034,,1.6686
SH605198,2024-06-30,291.498,0.2406,-18.1792,27.034,2.3903,36.6916,5.18,0.358,21.1702,5.0604,0.3835,0.2484,748.1297,0.6175,59.1463,502.7933,5.23,27.5290788169,0.7946,3.0433
SH605198,2024-09-30,279.0121,0.3826,-7.6808,53.28,1.3661,7.1994,7.63,0.574,19.3026,7.1994,0.5669,0.3987,705.6979,0.9677,60.8835,470.3833,7.57,25.5293162339,,4.4347
SH605198,2024-12-31,347.6246,0.5262,2.0285,61.8513,-0.4189,40.1011,9.91,0.7956,18.3854,9.3794,0.747,0.548,684.1505,1.0356,55.388,452.4887,9.85,24.791072174,1.6787,6.4996
SH605198,2025-03-31,275.2294,0.1528,61.3072,58.9774,4.2608,3.0225,3.2,0.2324,20.0243,3.0225,0.2523,0.1599,589.0052,0.327,65.331,387.2633,3.15,22.2498435053,,1.3776
SH605198,2025-06-30,212.6654,0.3346,50.2623,49.9697,3.9365,37.2404,7.38,0.5091,21.2115,6.9668,0.5894,0.3559,537.9558,0.8464,62.9745,353.5651,7.5,23.9331560559,1.0792,2.8583
SH605198,2025-09-30,250.9993,0.4639,43.3834,28.8813,2.9657,9.7306,9.94,0.7063,21.4746,9.7306,0.8314,0.4912,582.022,1.0757,57.9822,382.2738,10.38,24.3844292343,,4.6566
SH605198,2025-12-31,318.1055,0.5869,26.7131,18.2778,1.4887,41.6639,11.72,0.9028,19.6967,11.2507,0.9885,0.6183,613.3924,1.1317,61.8504,398.7594,11.88,24.2559092198,1.8414,5.8205
SH605198,2026-03-31,378.6285,0.1118,-15.521,-23.2466,3.7419,2.453,2.58,0.1738,22.0398,2.453,0.2176,0.1171,805.0089,0.2377,70.6492,517.8366,2.55,28.6256366391,,1.2739
