instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ000501,2021-03-31,55.103,13.3387,0.1993,2.66,176.6438,0.3475,1.1119,0.0855,45.6032,2.62,1052.6316,,218.827381696448,1.9735,1.1119,0.5095,0.3999,225.0563,2.9174,44.2392086959
SZ000501,2021-06-30,37.6684,12.2221,0.367,4.46,186.8965,0.5882,11.3453,0.1572,86.7571,4.41,1145.0382,0.5932,1167.50225044504,2.0748,1.8627,0.9631,0.7749,232.288,2.2651,44.9397892203
SZ000501,2021-09-30,18.7651,10.3691,0.5216,5.38,194.8333,0.7127,1.8784,0.2034,189.4974,5.3,1327.4336,,171.2854,1.4248,1.8784,1.3858,0.8932,302.2839,3.3538,44.4940443831
SZ000501,2021-12-31,-6.7141,10.5581,0.6921,7.36,194.9107,0.9785,11.1149,0.2795,277.9526,7.05,1288.0143,1.148,37.4472,1.2952,2.6693,1.847,1.4167,254.1117,2.8925,45.8996697607
SZ000501,2022-03-31,-6.4679,9.3845,0.174,1.63,158.2278,0.2286,0.5904,0.0646,50.8579,1.62,1393.1889,,-34.1952,1.7696,0.5904,0.5688,0.3308,272.0677,-0.5334,43.7895136561
SZ000501,2022-06-30,-8.8585,7.9476,0.3134,2.48,173.7116,0.3486,9.0587,0.1157,80.2234,2.47,1555.7476,0.5533,-40.7336,2.2437,0.8903,1.0362,0.6164,292.0182,0.9333,44.41989578
SZ000501,2022-09-30,-8.0262,6.8249,0.4503,3.07,182.964,0.4314,1.0844,0.1654,115.9554,3.04,1632.4063,,-39.4629,2.3285,1.0844,1.4757,0.8884,303.9172,2.4306,44.2328238807
SZ000501,2022-12-31,-11.0764,4.8082,0.5898,2.83,196.0144,0.3962,9.2575,0.2151,155.074,2.82,1673.6402,0.6349,-59.5035,2.3215,0.9911,1.8366,1.2323,292.1367,2.0463,44.746501703
SZ000501,2023-03-31,9.6568,6.4182,0.1888,1.21,148.1481,0.1715,0.4154,0.0658,36.1271,1.2,1367.7812,,-25.0038,2.4912,0.4154,0.6075,0.362,248.6188,6.0433,46.139451842
SZ000501,2023-06-30,10.4221,3.1426,0.3429,1.08,167.4574,0.1522,8.9041,0.1188,59.3843,1.07,1515.1515,0.2529,-56.338,3.0311,0.3665,1.0749,0.663,271.4932,9.5135,46.8441666664
SZ000501,2023-09-30,11.857,2.1794,0.5007,1.09,169.5554,0.1541,0.3687,0.1729,76.7866,1.09,1561.5963,,-64.2806,3.5162,0.3687,1.5924,0.9366,288.2767,14.2853,46.7718605435
SZ000501,2023-12-31,13.2606,2.913,0.657,1.91,172.7696,0.2719,9.8502,0.2295,120.4331,1.89,1568.6275,0.4887,-31.3836,2.9892,0.6572,2.0837,1.2953,277.9279,11.5043,47.0268230531
SZ000501,2024-03-31,-4.792,7.0861,0.1762,1.25,145.3958,0.1802,0.4316,0.0612,22.9782,1.24,1470.5882,,5.1159,3.9168,0.4316,0.619,0.3178,283.197,4.1493,46.475826416
SZ000501,2024-06-30,-2.1972,4.2193,0.3278,1.38,148.2336,0.1999,10.5429,0.1159,75.067,1.37,1553.063,0.2359,31.3123,2.3979,0.495,1.2143,0.6356,283.197,3.5827,46.5384613222
SZ000501,2024-09-30,-5.8639,2.4191,0.4636,1.12,156.8309,0.161,0.3987,0.1628,100.9264,1.12,1658.4767,,4.4886,2.6752,0.3987,1.7216,0.8739,308.9598,7.6532,47.3100069123
SZ000501,2024-12-31,-6.6007,3.213,0.609,1.95,169.9556,0.2801,11.586,0.2156,143.8804,1.97,1669.7588,0.4371,3.0203,2.5021,0.7089,2.1182,1.1977,300.5761,5.9713,49.0557554853
SZ000501,2025-03-31,-8.6205,7.959,0.1617,1.29,146.5559,0.185,0.4686,0.0588,55.7979,1.28,1530.6122,,2.6353,1.613,0.4686,0.6141,0.3355,268.2563,0.749,48.6516040078
SZ000501,2025-06-30,-12.6605,5.1728,0.2893,1.49,164.2636,0.214,11.8917,0.1041,113.048,1.5,1729.1066,0.2119,7.0765,1.5922,0.5353,1.0958,0.5801,310.2913,2.0679,49.6293862122
SZ000501,2025-09-30,-11.6416,2.8204,0.4124,1.16,177.084,0.1659,0.4109,0.1472,128.1974,1.17,1834.2391,,3.0158,2.1061,0.4109,1.5247,0.8149,331.329,5.4179,50.1067804156
SZ000501,2025-12-31,-9.3095,2.9571,0.5555,1.65,175.3446,0.2338,12.6701,0.2001,234.7939,1.65,1799.1004,0.4077,-16.5332,1.5333,0.5916,2.0531,1.1386,316.1778,6.86,50.3971116826
SZ000501,2026-03-31,-1.0616,6.9762,0.1611,1.12,136.6328,0.1604,0.4029,0.058,60.6707,1.12,1551.7241,,-13.278,1.4834,0.4029,0.6587,0.3156,285.1711,3.7905,47.3012695808
