instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ301151,2021-03-31,,17.0383,0.6186,5.14,,0.2428,,,,5.14,,,,,,,,,1.2291,45.7834538598
SZ301151,2021-06-30,4.5715,16.9128,0.7274,12.28,218.2347,0.605,13.9218,0.3666,1.0038,11.57,490.9984,4.9791,13.3309,179.3186,5.9654,0.8248,0.423,425.5319,1.3856,45.2440092946
SZ301151,2021-09-30,7.1661,18.3494,1.0735,,,1.0085,9.6255,0.5536,,17.91,487.7168,,359.4679,,9.6255,,,,0.9514,43.9882425893
SZ301151,2021-12-31,3.1008,18.3708,1.548,,173.190372238924,1.5303,13.999,0.8204,2.28321910034,24.86,438.8103,,9.0785,157.672121762818,13.999,2.078637486288,,,1.1307,43.0516089993
SZ301151,2022-03-31,-6.637,13.9562,0.2129,2.97,323.0438,0.1857,1.7444,,0.4001,2.93,729.767440535196,,-23.5257,224.9438,1.7444,0.2786,14.5159,6.2001,-1.3048,43.2554095986
SZ301151,2022-06-30,-11.7146,12.5051,0.2908,2.13,265.1348,0.296,5.7707,0.1936,0.8609,2.54,929.7521,,-34.7229,209.0835,1.8205,0.6789,15.7314,11.4421,-1.3532,39.3959551914
SZ301151,2022-09-30,-7.9869,12.482,0.4606,4.04,261.5012,0.4731,2.8859,,1.3562,3.99,875.72317002761,,-37.4092,199.0857,2.8859,1.0325,25.9281,10.4134,-10.1114,38.5623014704
SZ301151,2022-12-31,-10.8427,10.9078,0.6709,6.44,194.0701,0.6072,7.9379,0.466,1.9341,5.07,772.5322,,-47.0622,186.1331,3.8678,1.855,40.8842,8.8054,0.0006,36.6201847395
SZ301151,2023-03-31,-11.7795,3.849,0.0733,0.28,310.3448,0.0339,0.2142,0.0558,0.321,0.28,1612.9032,,-75.6698,280.3738,0.2142,0.29,0.0645,1395.3488,4.6033,33.3726493524
SZ301151,2023-06-30,4.6364,7.5854,0.2069,1.59,223.7971,0.1879,5.3099,0.1569,0.8562,1.57,1147.2275,3.6272,-36.5296,210.2313,1.1829,0.8043,0.1823,987.3834,2.0209,33.9722262923
SZ301151,2023-09-30,4.4155,8.8124,0.3283,2.89,208.3012,0.3488,2.1486,0.2479,1.3717,2.88,1089.1489,,-26.2817,196.836,2.1486,1.2962,0.2889,934.5794,2.4898,33.4528831343
SZ301151,2023-12-31,13.2521,9.3186,0.5172,4.81,148.1603,0.5781,8.0325,0.4005,2.123,4.74,898.8764,8.1785,-3.2476,169.5714,3.7214,2.4298,0.472,762.7119,1.9966,32.0017417935
SZ301151,2024-03-31,0.5493,3.9877,0.0712,0.28,251.1161,0.0347,0.2229,0.056,0.3013,0.28,1607.1429,,4.174,298.7056,0.2229,0.3584,0.068,1323.5294,-9.0961,31.1546173098
SZ301151,2024-06-30,-8.9886,3.3977,0.1839,0.62,202.5886,0.0754,4.919,0.1405,0.764,0.63,1281.1388,2.4243,-59.2328,235.6021,0.4701,0.8885,0.1718,1047.7299,-39.7566,30.954658567
SZ301151,2024-09-30,-13.6174,3.9305,0.278,1.09,207.23,0.1322,0.8445,0.2157,1.1681,1.1,1251.7385,,-61.4721,231.1446,0.8445,1.3029,0.2661,1014.6561,-22.6952,31.1059544478
SZ301151,2024-12-31,-13.4653,8.2942,0.4408,3.66,152.9897,0.4453,7.5127,0.3418,1.7883,3.66,1053.2475,5.922,-22.9782,201.3085,2.8036,2.3531,0.4295,838.1839,0.3718,32.3656358867
SZ301151,2025-03-31,7.3332,5.1636,0.0767,0.4,225.0563,0.0483,0.3065,0.0591,0.3152,0.4,1522.8426,,38.9832,285.533,0.3065,0.3999,0.0785,1146.4968,-79.0265,33.6873404795
SZ301151,2025-06-30,-7.3302,5.3342,0.1698,0.9,204.7549,0.1097,5.8072,0.1313,0.6898,0.91,1370.9063,2.1685,45.4844,260.9452,0.7101,0.8791,0.1769,1017.524,-28.0964,33.1360604995
SZ301151,2025-09-30,-5.6275,5.0986,0.2617,1.33,201.9144,0.1632,1.0312,0.2011,1.0671,1.34,1342.6156,,22.4208,253.0222,1.0312,1.3372,0.2746,983.2484,-6.483,32.4889721753
SZ301151,2025-12-31,-11.9841,7.5308,0.3879,2.92,173.4438,0.3587,7.616,0.3014,1.5771,2.92,1194.426,2.3537,-20.0849,228.2671,2.2998,2.0756,0.4113,875.2735,3.6342,33.2418360422
SZ301151,2026-03-31,-23.9708,-5.3696,0.0583,-0.31,284.8101,-0.0385,-0.2477,0.046,0.2447,-0.31,1956.5217,,-179.062,367.7973,-0.2477,0.316,0.0661,1361.5734,0.37303152057,29.9143411222
