instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300718,2021-03-31,69.5923,18.6433,0.1623,3.14,67.0491,0.2086,2.638,0.1442,1.1649,3.09,624.1331,,53.2996,77.2599,2.638,1.3423,0.2248,400.3559,-0.3017,30.8675143245
SZ300718,2021-06-30,80.0603,18.6039,0.3721,6.86,63.7033,0.3128,20.3839,0.3291,2.4027,7.12,546.9462,1.1179,55.5662,74.9157,6.0834,2.8256,0.5217,345.0259,0.1072,30.0346593069
SZ300718,2021-09-30,64.326,16.9093,0.5354,9.19,69.9464,0.4141,7.7884,0.4712,3.6209,9.19,573.0051,,19.5229,74.5671,7.7884,3.8601,0.7444,362.7082,0.4116,28.9552446927
SZ300718,2021-12-31,50.3206,15.8098,0.7147,11.8,70.2809,0.5239,24.1356,0.624,4.5603,11.44,576.9231,2.1562,6.5002,78.9422,9.4489,5.1223,0.9774,368.3241,0.5216,27.6599608287
SZ300718,2022-03-31,17.3828,11.6175,0.1799,2.21,95.2381,0.1017,1.7692,0.1551,1.0493,2.18,580.2708,,-26.8532,85.7715,1.7692,0.945,0.2423,371.4404,-1.9126,24.7389789956
SZ300718,2022-06-30,6.0054,14.7707,0.3731,5.57,94.702,0.2633,20.6984,0.3191,2.1041,5.81,564.0865,1.1217,-15.8358,85.5473,4.6788,1.9007,0.504,357.1429,-0.0514,26.5240680431
SZ300718,2022-09-30,10.1273,16.1658,0.554,9.39,88.7983,0.4348,7.4343,0.4728,3.0683,9.38,571.066,,5.2845,87.9966,7.4343,3.0406,0.7377,366.0024,0.6077,27.8350231828
SZ300718,2022-12-31,8.7736,9.4341,0.7472,7.55,93.2015,0.3392,23.4474,0.6423,4.3626,7.47,560.4858,2.2441,-35.092,82.5196,5.9883,3.8626,1.0169,354.0171,1.5714,29.3845415997
SZ300718,2023-03-31,-0.7541,19.8213,0.1742,3.71,116.8528,0.1718,2.9343,0.1505,1.0277,3.64,598.0066,,69.3286,87.5742,2.9343,0.7702,0.2399,375.1563,0.7573,37.4707152423
SZ300718,2023-06-30,1.0171,22.3687,0.3553,8.31,108.8337,0.4017,24.469,0.3065,2.123,8.08,587.2757,1.0924,52.9791,84.7857,6.6361,1.6539,0.4811,374.1426,1.0263,36.2271738431
SZ300718,2023-09-30,2.2298,21.9692,0.5414,12.32,102.3503,0.6023,9.9422,0.4684,3.2203,12.07,576.4304,,38.9298,83.8431,9.9422,2.638,0.7383,365.705,1.0902,36.2369059308
SZ300718,2023-12-31,3.1793,21.8782,0.7173,16.57,103.9261,0.8092,29.9181,0.6064,4.4246,15.76,593.6675,2.2923,139.2785,81.3633,12.3533,3.464,0.936,384.6154,1.1334,35.8136457989
SZ300718,2024-03-31,6.853,19.2071,0.1676,3.35,99.7672,0.1774,2.6693,0.14,1.0564,3.31,642.8571,,3.5421,85.195,2.6693,0.9021,0.2073,434.1534,0.6048,34.2908763417
SZ300718,2024-06-30,4.0779,21.214,0.34,7.28,99.1353,0.3953,25.8274,0.2884,2.1118,7.39,624.1331,1.2089,-1.2946,85.2353,6.2042,1.8157,0.4298,418.7994,1.1747,35.7461328626
SZ300718,2024-09-30,1.9477,20.8018,0.5014,10.67,99.3889,0.5816,8.6878,0.4221,3.1508,10.47,639.6588,,-3.4695,85.6925,8.6878,2.7166,0.7107,379.9071,1.0466,34.816341432
SZ300718,2024-12-31,2.8944,20.7268,0.6802,14.47,98.5222,0.7891,30.5531,0.562,4.1487,14.08,640.5694,2.3584,-2.5206,86.7742,11.2818,3.654,0.9299,387.1384,1.1709,35.1577323303
SZ300718,2025-03-31,2.178,19.2938,0.1624,3.21,98.4683,0.1821,2.6985,0.1374,0.9218,3.2,655.0218,,2.6393,97.6351,2.6985,0.914,0.2558,351.8374,0.2588,32.9073147185
SZ300718,2025-06-30,11.0335,21.1001,0.3556,7.51,94.7917,0.4367,27.8766,0.2937,1.9234,7.58,612.8703,1.276,10.4373,93.5843,6.1508,1.8989,0.5341,337.0155,0.57,34.5447421065
SZ300718,2025-09-30,11.9742,20.9103,0.5355,11.15,94.3166,0.6547,9.3419,0.4472,3.0169,11.21,603.7567,,12.5584,89.4958,9.3419,2.8627,0.8146,331.451,0.7882,34.855437661
SZ300718,2025-12-31,11.4578,20.9809,0.7113,15.03,93.9874,0.8903,34.2974,0.6007,4.096,14.55,599.3008,2.67,12.8241,87.8906,12.4793,3.8303,1.0357,347.591,0.9877,35.0102449424
SZ300718,2026-03-31,23.4093,18.9107,0.1853,3.44,90.6436,0.2203,3.0089,0.1612,1.0355,3.39,558.3127,,20.9586,86.9145,3.0089,0.9929,0.2591,347.3562,-0.2464,33.9036128504
