instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920261,2021-06-30,,58.0358,3.8076,1.013,7.1540793493,12.69,9.5842,17.3658,96.5793,6.2722,6.2722,12.65,18.781,3.4129,,3.9127,1.3177,105.400064348676,10.3652,46.004
BJ920261,2021-12-31,,15.1647,7.4906,1.8617,6.8358316352,23.06,8.1388,15.5854,56.3175,9.8956,9.8956,21.33,44.2323,3.0479,,7.0424,1.3956,102.481656680266,23.0986,51.1189
BJ920261,2022-03-31,,-25.058298020358,1.4057,0.2612,8.3024916855,5.81,8.9624,24.2692,-13.854088226787,3.228,3.228,6.18,10.0419,4.3249,,1.247,-1.0847,130.368355154972,3.7084,72.1732
BJ920261,2022-06-30,,-13.6684,2.7986,0.4373,7.5514568741,9.98,7.5027,23.5905,-17.2878,4.9057,4.9057,9.92,23.9913,3.5623,,2.3505,1.4242,134.321168290419,7.6302,76.5795
BJ920261,2022-09-30,,-17.966123535898,4.1532,0.6344,7.4811521256,14.14,6.3273,20.3182,-19.836584020204,7.5858,7.5858,13.97,42.6723,3.4307,,3.7171,1.2045,129.732019111996,13.2886,72.6373
BJ920261,2022-12-31,,-21.0635,5.3621,0.7348,7.4747291937,16.82,7.9821,21.1507,-20.953,8.8541,8.8541,15.83,45.1008,3.0436,,4.9922,1.146,131.819668087827,17.0207,72.1125
BJ920261,2023-03-31,,-41.4167,1.0165,0.153,8.0358150746,3.25,9.5096,23.0876,-11.1924,1.6881,1.6881,2.59,9.4641,2.853,,1.1712,-0.3867,145.515716338238,3.8982,76.8443
BJ920261,2023-06-30,1.3082,-49.1183,2.1865,0.1996,7.0896891917,4.25,8.9576,21.325,-6.0622,21.5077,2.3847,3.77,20.0946,1.9295,,2.453,0.8755,137.5936,8.4408,73.3795
BJ920261,2023-09-30,,-46.4662,3.5633,0.3047,6.6502634749,6.29,7.3366,20.8757,-3.4366,3.8361,3.8361,6.31,36.802,1.902,,3.9932,1.2373,129.541970843993,12.9337,67.6149
BJ920261,2023-12-31,2.8093,-33.6807,4.748,0.4372,6.81234354,8.99,8.9718,18.8692,-0.1548,27.2496,5.499,8.84,40.1259,2.0216,,5.4383,1.3501,128.1458,19.0787,66.1972
BJ920261,2024-03-31,0.6809,2.4114,1.1019,0.1406,5.7694303432,2.8,12.6328,18.0122,14.6292,1.7038,1.7038,2.77,7.1243,2.5489,,1.275,-2.1085,132.178,4.9966,70.5882
BJ920261,2024-06-30,1.4157,24.4523,2.3099,0.2484,5.7142223999,4.9,8.9151,17.9403,10.1701,25.8228,3.0479,5.05,20.1905,2.1797,4.8831,2.6513,0.1851,127.1456,10.0333,67.8912
BJ920261,2024-09-30,2.1038,26.5672,3.4774,0.3856,5.8111709885,7.65,8.8496,16.6704,8.6687,4.4846,4.4846,7.61,30.5097,2.2152,,3.8934,0.9788,128.3392,16.1964,69.3481
BJ920261,2024-12-31,2.8395,38.7159,4.6031,0.6065,6.3425200921,11.88,8.9572,16.3723,8.9178,30.0826,7.0195,11.47,40.191,2.5747,9.9939,5.2457,0.8518,126.7829,21.9883,68.6276
BJ920261,2025-03-31,0.7074,27.9471,1.1175,0.1799,7.1832945079,3.35,11.0127,18.4268,9.0045,2.1517,2.1517,3.29,8.1724,2.9918,,1.2991,-2.8642,127.2265,4.8842,69.2787
BJ920261,2025-06-30,1.3852,54.9773,2.284,0.385,7.2373820942,7.03,8.8806,17.516,6.9811,27.9993,4.2946,7.14,20.2689,3.1576,4.9999,2.5451,0.4711,129.9451,10.2763,70.7241
BJ920261,2025-09-30,2.0982,46.1234,3.5279,0.5635,6.9064746353,10.12,10.1881,16.712,10.0368,5.8578,5.8578,10.11,26.5015,2.9417,,3.831,0.075,128.6817,16.1561,70.4777
BJ920261,2025-12-31,2.7924,5.7347,4.7103,0.6412,6.4097835199,11.79,9.3635,16.5831,9.3727,29.5863,6.5356,11.35,38.4471,2.4891,10.2473,5.3622,0.3206,128.9214,21.7088,67.1366
BJ920261,2026-03-31,0.7526,15.8616,1.389,0.2085,6.8849147111,3.62,13.6444,14.4328,31.0822,1.872,1.872,3.66,6.5961,2.6444,,1.4725,-1.8226,119.5854,6.2358,61.1205
