instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920061,2023-03-31,0.6807,205.516633095132,38.4605251781,366.720421025977,30.5742,0.3434,,7.3848,30.3398,,262.085,0.4003,132.2168,0.3057,0.254,,7.3848,2.9664,34.43491188169,11.13
BJ920061,2023-06-30,1.5204,91.4898,37.0452940539,350.897332415417,27.0122,0.7405,,14.3043,32.053,21.39,243.079,0.8211,118.3899,0.5386,0.5286,,14.3043,5.6157,33.4418,20.65
BJ920061,2023-09-30,2.2044,76.6615,37.7804198969,372.5166,25.6315,1.0385,0.7248,28.3885,39.4922,,259.9904,1.1334,122.4823,0.7347,0.466,,18.8393,6.8368,22.7906,26.16
BJ920061,2023-12-31,2.8185,39.7297,37.0286860852,499.5837,23.3804,0.9521,0.7206,20.8199,39.3778,31.2,378.1115,0.9952,127.7275,0.6446,0.5634,,14.1855,9.1422,11.8459,16.98
BJ920061,2024-03-31,0.6058,-45.6147,31.5063748485,1026.2258,31.4565,0.1101,0.0877,2.6855,74.9251,3.2,817.4387,0.1028,148.5639,0.1247,0.5676,,2.6855,1.2012,-47.14,3.09
BJ920061,2024-06-30,1.4247,-50.9483,30.844021477,881.0573,21.9386,0.258,0.2043,11.3125,65.3547,5.03,697.6744,0.2378,126.3424,0.1982,1.1856,1.9214,4.4578,2.7542,-39.6044,5.05
BJ920061,2024-09-30,2.2531,-54.6027,30.2396217653,886.6995,18.5651,0.385,0.3045,5.6176,66.6025,6.37,701.2987,0.3522,119.8349,0.2501,1.0424,,5.6176,4.0539,-37.3231,6.29
BJ920061,2024-12-31,3.0591,-54.529,29.7274318497,908.1736,16.0758,0.5031,0.3964,12.9932,71.3083,7.23,715.5635,0.4589,117.6817,0.2836,1.1701,3.8606,6.2979,5.0485,-33.8676,7.07
BJ920061,2025-03-31,0.8439,-87.9653,24.9133449232,1133.5013,4.2414,0.1043,0.0794,0.3402,86.7804,0.38,862.8955,0.088,106.6477,0.015,3.8098,,0.3402,1.0371,-10.7438,0.37
BJ920061,2025-06-30,1.334,-84.8647,28.3262430873,1196.0133,4.4961,0.1991,0.1505,8.1158,90.8678,0.75,904.0683,0.1684,134.9325,0.03,3.1849,1.5287,0.6873,1.9809,-26.1473,0.77
BJ920061,2025-09-30,2.2734,-81.983,26.7455741579,1143.5832,4.3263,0.3158,0.2361,1.043,88.6845,1.13,854.9715,0.2624,118.7648,0.0451,2.9015,,1.043,3.0445,-22.686,1.15
BJ920061,2025-12-31,2.9397,-77.9381,27.3671367715,1164.295,4.5927,0.4137,0.3092,9.5074,84.6342,1.58,870.1958,0.3424,122.4615,0.0626,3.059,2.5164,1.4523,4.2536,-22.7772,1.59
BJ920061,2026-03-31,0.8291,10.1846,24.3046106946,1105.6511,4.6526,0.1143,0.0814,0.3738,70.9443,0.45,787.4016,0.0898,108.5514,0.0165,2.6704,,0.3738,1.2686,0.445,0.45
