instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ300309,2021-03-31,13.348121310206,1167.3152,0.0045,8823.5294,-1.8065,0.0771,20000.0,0.3719,-186.02,278.8907,0.0102,-347.8574236303,-2660.59,-0.564634073305,-1.8065,-0.1107,0.2077,,-396.0431,433.3173
SZ300309,2021-06-30,-8.748356127692,1226.9939,0.0073,10843.3735,-6.6573,0.1467,24657.5342,,0.0,437.56279912916,0.0166,-437.242166016,,-0.728548839582,-7.5931,-0.4391,0.3736,0.0694,-993.6505,481.7987
SZ300309,2021-09-30,-35.969011223558,1287.5536,0.0111,10843.3735,-11.7816,0.2097,24324.3243,,0.0,693.432745232574,0.0249,-402.7357153898,,-0.059041529409,-11.7816,-0.6902,0.5313,,-1024.5942,508.1875
SZ300309,2021-12-31,-78.219466787325,1191.2641,0.0146,11214.9533,-22.5669,0.3022,24657.5342,,0.0,-62.1685,0.0321,-490.3065502558,,0.555582293329,-23.8391,-1.1666,0.6876,0.1303,-1424.0501,523.5602
SZ300309,2022-03-31,-17.569906163997,1505.0167,0.0004,100000.0,-2.6726,0.0598,225000.0,,0.0,-92.5835,0.0009,-4405.9880062128,,10.299432220762,-2.6726,-0.1278,0.0253,,-6163.9421,3557.3123
SZ300309,2022-06-30,41.551921812787,1309.0909,0.0104,8035.7143,-3.8395,0.1375,17307.6923,,0.0,13.6301,0.0224,-324.9977433958,,0.372495215037,-5.3983,-0.2548,0.6862,0.0813,-507.4026,262.3142
SZ300309,2022-09-30,36.345795175311,1337.9584,0.0116,10931.1741,-9.2348,0.2018,23275.8621,,0.0,-16.8977,0.0247,-459.1562329417,,0.040232689753,-9.2348,-0.4374,0.7402,,-781.2474,364.7663
SZ300309,2022-12-31,-1.5980836812,1054.7905,0.0182,8977.5561,-74.2447,0.3413,19780.2198,,0.0,-29.0623,0.0401,-360.9669289758,,1.230392429513,-79.2692,-1.1861,1.5742,0.0934,-2041.0002,228.6876
SZ300309,2023-03-31,24.195847045753,7.6524,0.0004,90000.0,-6.8142,11.761,225000.0,,0.0,-71.9701,0.001,-9160.4482794443,,-25.324739470535,-6.8142,-0.0967,30.7067,,-16629.2852,2.931
SZ300309,2023-06-30,26.366159107839,7.7276,0.0306,2244.389,-14.2458,23.2931,5882.3529,,0.0,-13.9156,0.0802,-151.4584449465,,0.749889048957,-14.2458,-0.1892,2283.6571,,-437.5694,0.0788
