instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920670,2023-03-31,0.3272,19.123222844942,53.8028595277,2452.3161,-45.1523,0.0511,0.0367,-1.7055,409.8361,-1.84,1761.2524,0.0406,275.0611,-0.0412,-1.028508676475,,-1.7055,0.2196,178.5386,-1.85
BJ920670,2023-06-30,0.3484,50.606065471136,62.8832205442,2674.5914,-38.3988,0.0926,0.0673,2.6475,406.5959,-2.95,1943.8445,0.0769,516.6475,-0.0658,0.352262535154,0.41,-2.5911,0.4427,154.6757,-3.0
BJ920670,2023-09-30,1.2307,205.67478694331,68.6118708753,1076.1259,19.188,0.3445,0.2509,4.8324,210.2149,5.28,783.7446,0.275,219.3873,0.1226,-0.2341,,4.8324,1.2844,164.2524,5.14
BJ920670,2023-12-31,1.7668,392.630847894001,64.8595072556,1021.8564,12.0506,0.4831,0.3523,10.166,152.8208,4.73,745.1873,0.3924,203.7582,0.1096,2.7539,2.154,4.2041,2.3557,35.2126,4.62
BJ920670,2024-03-31,0.0835,118.489843130214,59.0153893579,5882.3529,19.2577,0.0206,0.0153,0.2967,675.1688,0.32,4368.932,0.0166,1077.8443,0.0076,-1.6185,,0.2967,0.1333,-56.6481,0.32
BJ920670,2024-06-30,0.1739,12.780497983467,67.8860888674,4072.3982,-51.4414,0.0598,0.0442,5.2229,469.7286,-2.46,3010.0334,0.0482,1035.0776,-0.0574,-0.434212822648,0.2655,-2.3474,0.3832,-34.8944,-2.55
BJ920670,2024-09-30,0.3914,-156.5935,69.3563656235,2556.8182,-25.8986,0.1425,0.1056,-2.8134,297.1605,-3.0,1894.7368,0.1161,689.8314,-0.0694,-0.180063590319,,-2.8134,0.9086,-58.0705,-3.09
BJ920670,2024-12-31,1.1528,-135.7375,72.2285713755,1489.4497,-6.2695,0.3261,0.2417,6.7871,149.1239,-1.69,1103.9558,0.2689,312.2831,-0.0392,0.43502244904,1.5127,-1.5287,2.4141,-31.3088,-1.72
BJ920670,2025-03-31,0.2108,-431.1059,76.633334153,2078.5219,-22.7526,0.0582,0.0433,-0.9852,178.7133,-1.11,1546.3918,0.049,426.945,-0.0252,-0.965337529322,,-0.9852,0.5036,180.2477,-1.12
BJ920670,2025-06-30,0.4313,36.069252880057,75.1724114834,1666.6667,-13.1039,0.144,0.108,7.9293,107.3409,-1.63,1250.0,0.1242,417.3429,-0.0367,0.184849305775,0.7066,-1.3985,1.6769,150.9706,-1.64
BJ920670,2025-09-30,1.3455,117.833097893651,64.4148406922,1176.9834,2.0577,0.3037,0.2294,0.4616,79.858,0.54,889.0352,0.2639,200.6689,0.0124,9.8735,,0.4616,3.381,124.4544,0.54
BJ920670,2025-12-31,2.7847,296.768256495182,69.5225538581,1005.5866,8.2124,0.4723,0.358,12.8666,57.5429,3.33,762.2274,0.4059,129.2778,0.0771,4.5252,2.3883,2.8748,6.2562,50.2162,3.28
BJ920670,2026-03-31,0.1872,-178.300663469332,77.7767814262,2616.2791,-77.5956,0.0447,0.0344,-2.721,99.3926,-3.03,2013.4228,0.039,480.7692,-0.0701,-1.983748657105,,-2.721,0.9055,-18.3968,-3.07
