instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920050,2023-06-30,,,21.8262075896,,9.5249,,,,,4.06,,0.8549,,,2.0202,,,,,4.06
BJ920050,2023-09-30,3.946,8.169778309905,22.6692751942,527.650945659863,9.956,1.2512,,5.3041,43.3456,6.65,215.7928,0.6574,68.4237,,0.5103,,5.3041,6.229,-12.104025773713,6.44
BJ920050,2023-12-31,5.3502,6.5554,23.1692663288,532.055608654637,11.6481,1.691,,7.7778,25.8935,10.61,212.8918,0.9144,67.2872,1.3187,1.4354,,7.7778,13.9031,0.1923,10.47
BJ920050,2024-03-31,1.2999,56.456993797602,25.1162909298,554.841402876316,11.5226,0.45,,1.8412,24.0449,2.52,200.0,0.2161,69.2361,0.3218,0.5434,,1.8412,3.743,9.872854349208,2.51
BJ920050,2024-06-30,2.6752,78.6316,24.1334845605,522.918742558345,14.5975,0.9704,,4.9215,25.4126,6.68,185.4905,0.4534,67.2847,0.8702,0.4534,,4.9215,7.0831,16.5577,6.55
BJ920050,2024-09-30,3.9954,40.1467,23.5975275068,506.64942501499,11.9215,1.5414,,6.0504,22.7269,8.62,175.1654,0.7051,67.5777,1.1339,0.7636,,6.0504,11.8802,17.0403,8.12
BJ920050,2024-12-31,5.373,20.4279,23.1264244877,486.684385553376,11.655,2.1024,,7.9857,23.8377,11.87,171.2329,0.9978,67.0017,1.5881,0.8879,,7.9857,15.1021,20.3561,11.1
BJ920050,2025-03-31,1.1995,34.6779,23.672924597,452.820001880999,10.661,0.6155,,2.062,26.342,2.99,146.2226,0.2756,75.0313,0.4334,0.0939,,2.062,3.4166,45.563,2.94
BJ920050,2025-06-30,2.2043,11.9137,22.8191337196,454.023286601085,11.281,1.179,,4.1155,24.8636,6.61,152.6718,0.5721,81.6586,0.9739,0.3314,,4.1155,7.2395,44.8147,6.32
BJ920050,2025-09-30,3.1329,26.9828,21.959157405,447.942110385505,10.5981,1.8363,,5.7153,23.9281,10.0,147.0348,0.8852,86.1821,1.4399,0.4863,,5.7153,11.2838,42.8398,9.05
BJ920050,2025-12-31,4.836,15.979,22.3412220855,431.9654,9.4557,2.6313,0.8334,17.2352,23.4159,12.16,136.8145,1.2504,74.4417,1.8419,0.7769,,6.8583,15.3742,42.9548,11.26
BJ920050,2026-03-31,1.1738,-2.8046,22.9417439224,459.1837,7.2588,0.5481,0.196,1.3023,19.7459,2.44,164.2036,0.3009,76.6741,0.3159,3.3914,,1.3023,4.5579,42.7515,2.26
