instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600743,2021-03-31,0.0245,295.659037029178,0.1544,0.0077,14.9084101314,0.25,2.463,3146.8531,362.2395,0.0292,0.0292,0.24,36.5402,1.1942,,0.0266,-6.0872,3673.4694,0.0286,3383.4586
SH600743,2021-06-30,0.0518,-43.1328,0.3211,0.0323,15.2205238265,0.66,2.3942,2995.0083,143.2924,0.4965,0.1222,0.6,75.1819,2.3681,1.8436,0.0559,18.6386,3474.9035,0.0601,3220.0358
SH600743,2021-09-30,0.0875,-92.6036,0.5409,0.0088,12.3410592671,0.19,2.0053,2547.1698,98.4877,0.0325,0.0325,0.17,134.6408,0.3764,,0.094,255.3984,3085.7143,0.106,2872.3404
SH600743,2021-12-31,0.2323,-440.7992,1.3707,-0.4065,17.30241936,-8.33,1.0951,1357.4661,77.1291,-1.2332,-1.6954,-6.74,328.7398,-6.9646,7.9457,0.25,0.536558070548,1549.7202,0.2652,1440.0
SH600743,2022-03-31,0.0167,-472.8642,0.0872,-0.0286,13.9829708115,-0.81,3.8153,4615.3846,-38.3,-0.1221,-0.1221,-0.58,23.5895,-7.2168,,0.0178,-0.019889895864,5389.2216,0.0195,5056.1798
SH600743,2022-06-30,0.0715,-591.2652,0.373,-0.1589,4.8043997153,-2.99,1.8893,1929.2605,22.8098,-0.1554,-0.6917,-2.13,95.2719,-9.4727,2.3396,0.0762,0.359621015001,2517.4825,0.0933,2362.2047
SH600743,2022-09-30,0.0994,-3090.7179,0.5118,-0.2624,6.5965818659,-5.81,2.1116,2147.9714,-1.4255,-1.1784,-1.1784,-4.07,127.8622,-11.4213,,0.1061,0.351894089984,2716.2978,0.1257,2544.7691
SH600743,2022-12-31,0.2169,-469.406760856523,1.3073,-2.1519,7.4045259797,-74.61,1.351,1298.7013,-20.2214,-10.6492,-11.3535,-57.9,266.4661,-46.2132,6.5591,0.2326,0.16534117635,1659.751,0.2772,1547.7214
SH600743,2023-03-31,0.033,-41.051925702295,0.2417,-0.0402,8.9928015159,-4.63,2.4856,2158.2734,57.3246,-0.2127,-0.2127,-1.38,36.2081,-6.4442,,0.0355,0.501942590239,2727.2727,0.0417,2535.2113
SH600743,2023-06-30,0.1076,-132.474799705693,0.803,-0.2739,4.2338222867,-20.94,1.6505,1153.8462,16.905,-0.7509,-1.5656,-9.11,109.0605,-13.9712,2.8321,0.1242,0.147551710139,1672.8625,0.156,1449.2754
SH600743,2023-09-30,0.151,-66.510619513976,1.1512,-0.3843,7.4454311112,-30.61,1.7875,1289.3983,17.6485,-2.2807,-2.2807,-13.13,151.048,-14.2164,,0.1748,0.043156014125,1788.0795,0.2094,1544.6224
SH600743,2023-12-31,0.4262,59.900605360187,3.2682,-0.6092,14.7591529652,-87.07,0.5663,644.9301,46.338,-3.5077,-4.6771,-52.79,635.7309,-8.9401,9.9514,0.5037,0.004823184504,844.6739,0.5582,714.7111
SH600743,2024-03-31,0.0327,-55.404386583785,0.2956,-0.0558,15.7997617416,-29.51,0.797,1757.8125,-31.4509,-0.4246,-0.4246,-4.91,112.9229,-13.0579,,0.0447,-0.84662494296,2752.2936,0.0512,2013.4228
SH600743,2024-06-30,0.0984,23.511797199796,0.91,-0.1372,19.2097049466,-103.92,0.6608,1240.5238,-38.8554,0.2145,-1.2088,-19.37,272.4152,-11.4438,1.8022,0.1381,-0.43690169056,1829.2683,0.1451,1303.4033
SH600743,2024-09-30,0.1217,-3.68707704046,1.235,-0.2845,19.1570854972,-303.47,0.99,1499.1671,-45.8219,-2.577,-2.577,-51.73,272.7198,-19.4274,,0.1716,-0.475379738413,2218.5703,0.1801,1573.4266
SH600743,2024-12-31,0.2835,7.96283287634,2.2209,-0.6103,15.5645117434,-225.48,0.9948,779.896,-71.0422,-56.2218,-68.1105,-210.17,361.8962,-30.9283,3.6048,0.3998,-0.414445777976,1269.8413,0.4616,900.4502
SH600743,2025-03-31,0.0342,89.403258675425,0.1073,-0.006,29.8308151722,-2.12,28.7641,413.6029,-92.9139,-0.6845,-0.6845,-2.14,3.1289,-19.7244,,0.0854,-0.254718042006,2631.5789,0.2176,1053.8642
SH600743,2025-06-30,0.0716,94.26025339121,0.2257,-0.0096,34.5363033126,-3.42,37.2987,424.3281,-94.7179,11.8171,-1.0985,-3.48,4.8259,-15.1331,0.1508,0.1776,-0.082902102738,2513.9665,0.4242,1013.5135
SH600743,2025-09-30,0.1153,94.983125777467,0.3402,-0.0156,34.4454432095,-5.61,37.0854,426.2036,-93.5539,-2.0966,-2.0966,-5.77,7.2805,-16.4798,,0.3215,0.042527338487,2341.7173,0.6335,839.8134
SH600743,2025-12-31,0.1684,92.473938880033,0.5117,-0.0451,29.0555682826,-17.18,30.6313,336.9209,-93.1865,11.0431,-6.4428,-18.79,11.7527,-33.5678,0.324,0.4735,0.124512542309,2137.7672,1.0685,760.2957
SH600743,2026-03-31,0.0454,30.891272849307,0.1324,-0.0041,26.0274105136,-1.734,43.4091,311.0957,4.0967,-0.6008,-0.6008,-1.75,2.0733,-13.0948,,0.1681,-0.063559692291,1982.3789,0.2893,535.3956
