instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300995,2021-03-31,93.7404,13.0482,0.1852,2.44,92.2037,0.1418,1.8102,,0.9896,2.41,650.550384273122,,139.011,90.9458,1.8102,0.9761,25.0717,3.5897,-0.1948,28.5260480328
SZ300995,2021-06-30,-22.7187,15.6083,0.2989,5.8,83.4222,0.2843,7.9734,0.239,1.8822,3.7,753.1381,,-55.4741,95.6328,3.0465,2.1577,27.7752,6.4806,0.488,28.086983263
SZ300995,2021-09-30,-17.1788,13.3865,0.4471,6.19,84.666,0.3588,3.8848,,2.8266,4.81,762.695082499395,,-57.3534,95.5211,3.8848,3.189,42.1657,6.4033,1.0612,26.1757979706
SZ300995,2021-12-31,-11.3164,9.7806,0.6333,6.09,75.4369,0.3718,9.1292,0.4901,3.4142,5.03,734.544,,-62.1349,105.442,3.8707,4.7722,78.6929,4.5747,0.9994,25.5154638095
SZ300995,2022-03-31,2.488,9.9548,0.1085,1.12,84.7139,0.0831,0.9495,0.091,0.7756,1.12,989.011,,-21.8088,116.0392,0.9495,1.0624,0.1788,503.3557,4.4279,20.5215187994
SZ300995,2022-06-30,-8.629,9.322,0.2185,2.06,77.3063,0.1551,7.7178,0.1785,1.5652,2.11,1008.4034,1.8924,-45.4289,115.0013,1.7163,2.3284,0.3673,490.0626,3.1641,21.6202791536
SZ300995,2022-09-30,-13.3225,8.2945,0.3044,2.58,84.2329,0.1927,2.1858,0.2523,2.404,2.6,1070.1546,,-46.2935,112.3128,2.1858,3.2054,0.5256,513.6986,2.1066,22.1421915175
SZ300995,2022-12-31,-19.8641,6.1657,0.3997,2.56,84.8776,0.1878,8.6829,0.3267,3.0262,2.57,1101.9284,2.0891,-49.4823,118.9611,2.0766,4.2414,0.6742,533.9662,2.0505,23.3728817777
SZ300995,2023-03-31,-14.3959,5.1447,0.094,0.48,80.8771,0.0368,0.4204,0.0804,0.7665,0.48,1119.403,,-55.7591,117.4168,0.4204,1.1128,0.1853,485.6989,-2.6915,22.1820047303
SZ300995,2023-06-30,-4.0211,2.6617,0.2117,0.56,80.4469,0.0425,8.4588,0.1805,1.6315,0.57,997.2299,0.7997,-72.5949,110.3279,0.491,2.2375,0.3801,473.5596,-3.1791,23.2583308262
SZ300995,2023-09-30,3.2824,2.137,0.3179,0.68,99.2501,0.0513,0.5599,0.2637,2.4215,0.69,1023.8908,,-73.3903,111.5011,0.5599,2.7204,0.5539,487.4526,-1.9716,24.9032698072
SZ300995,2023-12-31,10.4952,2.8262,0.4449,1.27,97.757,0.0951,7.6292,0.3623,3.4413,1.27,993.6517,1.3439,-49.352,104.6116,0.9976,3.6826,0.7683,468.567,-4.3313,26.6523798918
SZ300995,2024-03-31,17.1593,4.9094,0.1109,0.54,121.6216,0.0411,0.4314,0.0879,0.7951,0.55,1023.8908,,11.801,113.1933,0.4314,0.74,0.1872,480.7692,-0.4084,24.9378321506
SZ300995,2024-06-30,17.0698,2.495,0.2514,0.62,98.6301,0.0467,6.1809,0.1972,1.6876,0.64,912.7789,0.5414,9.7357,106.6603,0.4947,1.825,0.4827,372.9024,-1.222,22.7272707807
SZ300995,2024-09-30,26.0045,2.1814,0.4033,0.88,82.3422,0.066,0.6866,0.3159,2.5322,0.89,854.7009,,28.6236,106.6266,0.6866,3.279,0.776,347.9381,1.4737,21.4840469586
SZ300995,2024-12-31,22.203,2.5474,0.5488,1.38,88.9482,0.1048,8.0999,0.4266,3.5014,1.39,843.8819,1.0997,10.1492,102.816,1.0749,4.0473,1.0427,345.2575,2.9063,22.7978082574
SZ300995,2025-03-31,24.2175,4.6339,0.1393,0.65,83.0258,0.0482,0.4984,0.1072,0.8273,0.64,839.5522,,17.2466,108.7876,0.4984,1.084,0.3174,283.5539,0.559,23.7188134808
SZ300995,2025-06-30,13.4825,4.8195,0.2854,1.35,76.8574,0.1023,9.6964,0.2194,1.7876,1.38,820.4193,0.4723,119.2118,100.6937,1.0655,2.342,0.6465,278.4223,4.2833,25.8494036503
SZ300995,2025-09-30,6.1354,4.7373,0.4309,2.04,76.2389,0.152,1.5256,0.3256,2.5835,2.04,829.2383,,130.49,104.5094,1.5256,3.5415,0.9264,291.4508,3.6487,25.7629069325
SZ300995,2025-12-31,8.3311,5.2351,0.5946,3.12,86.2978,0.2333,11.7895,0.4433,3.262,3.1,812.0911,0.974,122.629,110.3617,2.2529,4.1716,1.23,292.6829,2.5452,25.6829013592
SZ300995,2026-03-31,4.7825,7.484,0.1441,1.22,106.7109,0.0816,0.7625,0.1036,0.8677,1.08,868.7259,,69.228,103.7225,0.7625,0.8434,0.257,350.1946,3.6392,29.5137086463
