instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SH600005,2016-09-30,136.976896292955,80.606469163194,3.349607082446,601.349813700164,-12.338712748239,7.7505816595,1.297,0.083513810938,0.389304293,4.325247540044,0.8670669039,62.424172836418
SH600005,2016-06-30,-47.708215544591,80.390115200423,2.239081254595,598.401873490702,-16.422546116853,7.8440937555,0.958,0.109225348033,0.2849129264,2.700063920785,0.9471801609,66.665088413043
SH600005,2016-03-31,-93.409366182239,89.5690192005,1.004811717303,667.887186612592,-26.577262530822,8.3501709827,0.107,0.042799602233,0.0338715164,1.12573596075,0.2513594647,79.947699227836
SH600005,2015-12-31,-697.629031407772,68.528636950949,5.253278279235,587.840854796312,-41.293925511534,-1.5177600344,-23.283,-0.046281706528,-7.8843820629,5.726567428766,-12.8743385873,62.8648845016
SH600005,2015-09-30,-200.231062261567,70.826345502334,3.812140780172,541.72680681682,-35.214935791853,6.4279854246,-2.813,-0.004882974576,-1.0074179313,4.655141553219,-2.0212788854,58.000384502443
SH600005,2015-06-30,-9.808089984901,67.160020017004,2.68016596711,506.793555661765,-30.613385556713,8.8852031063,1.451,0.065524808273,0.5501972547,3.392459964856,1.5490912391,53.058842805722
SH600005,2015-03-31,75.398256718023,65.329567041561,1.377630437115,500.234976884734,-30.708319518343,9.8241573749,1.26,0.036371399911,0.4775337989,1.67340133573,2.6542123205,53.782674889965
SH600005,2014-12-31,124.125337921195,50.222997562809,7.168030931443,383.774856110469,-2.085157006636,7.4865255632,3.176,0.077526433365,1.2201702555,10.032226829623,1.3007518451,35.884356096993
SH600005,2014-09-30,53.492901218346,51.380974211447,5.25486338365,384.906608511658,13.353586172493,7.8021992446,2.517,0.059951524424,0.9555420148,9.745115806138,1.3622016156,27.706186911595
SH600005,2014-06-30,25.529184310385,51.926347570744,3.466448314216,386.515908401893,12.049755756335,7.6675822215,1.469,-0.00038230972,0.5578097333,6.549252393009,1.1977907544,27.484053018348
SH600005,2014-03-31,9.979520031656,50.297812391512,1.7893422342,377.12146055699,8.332457332559,6.8703024787,0.659,-0.06097386851,0.2565084144,3.423081178528,1.074831421,26.292102146027
SH600005,2013-12-31,167.160355386302,50.518191551173,7.126145828782,380.497589206941,10.821110658695,6.1671699963,1.443,0.033194199649,0.543793599,16.246675250872,0.5747559818,22.158379757155
SH600005,2013-09-30,98.435472227333,55.003545792369,4.908774445546,395.205062318591,-0.836134882671,6.801890116,1.813,0.032388412527,0.6748437964,26.004883521429,0.9877840171,10.382665231994
SH600005,2013-06-30,241.324398708244,54.077674942107,3.328545470801,397.001899158428,-2.009243599044,6.7796495144,1.285,0.038233920084,0.4742670983,18.882254637152,1.0460274374,9.532759909182
SH600005,2013-03-31,452.732108113649,50.762977674098,1.772945641168,375.579626247001,5.012414625912,7.2733504673,0.666,0.033288247751,0.2534549504,10.935574434759,1.057694617,8.230020337472
SH600005,2012-12-31,-80.619871241476,60.60874854845,5.93973656645,382.936518571603,-9.379651540285,5.4756762717,0.55,0.042090668912,0.0421984295,79.558406456343,0.0448869991,4.524977510674
SH600005,2012-09-30,-79.990087067097,74.973273230914,3.601283342244,403.484346707304,-12.460605713285,5.937387032,0.913,0.014978635971,0.3319901595,46.528882322535,0.4961216022,5.80284731811
SH600005,2012-06-30,-88.988452851546,71.720265327066,2.509750893686,393.144413846105,-10.848546660061,5.6358699248,0.375,0.009949306814,0.1407407875,38.359341747486,0.3073969689,4.692468426203
SH600005,2012-03-31,-92.857710644806,74.272719705067,1.211750429463,400.559752919489,-9.453058738176,5.2820550114,0.12,0.038872237826,0.0458753977,42.787702035853,0.2041759776,2.103408122376
SH600005,2011-12-31,-42.715188175335,58.001810729782,6.206702781697,338.21816387905,16.302452389422,6.1667085598,3.077,0.007473870824,0.9994399364,283.432543776201,0.9389687228,1.27014348883
SH600005,2011-09-30,17.005032134358,54.070852650886,4.993448165933,331.256602453087,22.326251557319,7.3904912601,4.625,-0.003891892887,1.7447470572,184.670634094093,2.1405888234,1.46206245148
SH600005,2011-06-30,14.733055034984,56.439993326791,3.189227875308,334.29874975876,23.220961595514,7.7452932822,3.535,0.004390475446,1.3027206074,104.690697848116,2.4194326131,1.719350464748
SH600005,2011-03-31,109.356257559407,50.439186034174,1.784326970285,312.359814615826,47.055375356222,8.2993426532,2.133,-0.022560979812,0.6863743333,44.63616740994,2.3821751055,2.016302142911
SH600005,2010-12-31,24.826299981897,47.91633283286,7.513095821747,346.173675877392,61.768634582291,8.3193057832,5.829,0.063986326784,2.2913903728,289.835235677751,2.2033861895,1.242085004462
SH600005,2010-09-30,33.106572759112,41.836204499879,6.453740324383,317.249085895465,67.864511780009,8.6992285198,4.485,0.050078470137,1.9177982891,148.670354591102,2.2534064968,1.816098446409
SH600005,2010-06-30,111.15434621289,41.199485489643,4.368986599244,320.837998792178,75.315503005081,9.4012794314,3.286,0.015247224828,1.4680163799,95.208692628475,2.6166413196,1.890583674984
SH600005,2010-03-31,9.697008717134,46.080169353013,1.95311782191,396.203519774239,53.25920043533,8.2070190841,1.05,0.061499949883,0.3914931277,41.176775246066,1.7234550576,2.185698114099
SH600005,2009-12-31,-70.773701581713,60.416371945697,5.958649756784,491.393195105657,-26.758775364174,8.1068999182,5.517,0.147704689738,2.0723665173,275.267148255777,2.8287411232,1.307820429285
SH600005,2009-09-30,-85.314652267512,72.320488348586,3.733381869583,532.264558827296,-35.667259580004,8.6256782914,,0.16841375307,1.4284155794,106.531863994805,2.8159073638,2.534452978436
SH600005,2009-06-30,-89.693638218496,73.611958752333,2.44525486145,552.687805595042,-36.927658330126,7.2699823654,1.91,0.224775668112,0.7003626351,95.203910770745,2.1504549327,1.890678634341
SH600005,2009-03-31,-87.165522499946,94.005299975668,0.957392828099,596.786100405092,-30.778918435086,9.7502971434,,0.09236858316,0.3633757899,44.808900156649,2.4095291181,2.008529548491
SH600005,2008-12-31,-20.537133759125,51.121018024143,7.042113281664,339.341711556491,35.412102746452,14.6176529404,19.341,0.137604476993,7.5029822428,587.03761820471,7.0724301001,0.613248604239
SH600005,2008-09-30,37.650705484682,65.161026291382,4.143581146077,317.443620512244,39.850598392071,20.0864668872,,0.089979399814,10.488224091,288.13986470082,12.3311845489,0.93704493226
SH600005,2008-06-30,36.47514876245,65.07968684428,2.765839983691,324.777452245699,40.175853654845,20.9571780698,17.516,0.142720941322,7.2954073067,160.157072029096,13.1632433232,1.123896670434
SH600005,2008-03-31,42.692115957049,69.532010359365,1.294367867905,385.636095418789,24.113175643145,19.7173677438,,0.057966249006,3.0275103278,55.400340993911,12.9724140183,1.624538737224
SH600005,2007-12-31,67.5089910656,63.627780305052,5.657906000713,375.521663838134,26.079036111035,22.5906388231,20.774,0.181791560156,11.5512002353,148.123728180781,12.0492386992,2.43040061455
SH600005,2007-09-30,102.700043655145,53.974178209463,5.002392050365,324.156945774401,36.211116827066,23.0147267662,,0.138886149281,10.4380740446,108.811549900843,12.5317563039,2.481354233499
SH600005,2007-06-30,184.767114436434,57.493529916738,3.130787068748,332.238149380791,41.202535209437,25.0344338861,14.422,0.15396184089,7.3270199796,77.354963405489,13.523975325,2.326935364916
SH600005,2007-03-31,615.198386517486,53.055867715871,1.696325097951,344.082576818648,52.544575787473,22.2975132708,,0.141361178144,2.9524458017,34.618436524517,11.2876128819,2.599770787923
SH600005,2006-12-31,-19.265898899718,64.647901422116,5.568626236595,355.394557158737,5.425954817518,19.6696503414,18.518,0.160511143713,9.1872146298,132.30727779899,9.0696835413,2.720938757027
SH600005,2006-09-30,-39.546619537962,60.423266198052,4.468477409265,333.854896134684,-3.95556735228,17.0992069405,,0.158771008162,6.8078712788,2044.39337901264,8.4179302173,0.132068516153
SH600005,2006-06-30,-59.845775851278,64.227080753031,2.802556147494,349.412250043608,-12.486693308546,14.9277191809,6.26,0.167144177252,3.4532621412,2249.41196503546,6.7034005263,0.080020913376
SH600005,2006-03-31,-87.091601180785,65.946980215444,1.364732694446,396.049873508346,-20.364806261908,8.4226806239,,0.007021761537,0.5469321214,887.170146761164,2.4068044166,0.101446154752
SH600005,2005-12-31,54.225771675501,60.543191908891,5.946168159448,296.760883139707,68.733488343203,20.2640887969,25.84,0.204165361098,14.3647461618,460.807126355954,11.8413743251,0.781237918013
SH600005,2005-09-30,106.732075640196,58.033245396863,4.65250561387,284.834679904961,123.691182593307,22.5897746041,,0.199866484154,12.6773308431,351.801050230915,13.3738647138,0.767479232432
SH600005,2005-06-30,346.316471843442,61.57798691022,2.923122515558,269.698730838717,310.34491238125,24.6872349263,16.87,0.222144342367,9.750606417,164.841388651286,14.6095898643,1.09195877002
SH600005,2005-03-31,896.869630979982,56.943740731151,1.580507336617,276.697584583133,603.733733150029,24.8830161888,,0.242544939198,4.8295938211,28.935051396381,14.8481882759,3.110414381751
SH600005,2004-12-31,449.566375101414,52.073976654689,6.91324195168,284.093371930024,254.762122577658,23.1900297618,27.76,0.22551378561,16.4167748677,286.223628598655,12.9552692455,1.257757795059
SH600005,2004-09-30,329.810946101302,58.447771758452,4.619508868804,359.956624573538,154.950716486243,23.8521577403,,0.225721140176,10.8545424054,44.266757593622,14.4709794279,6.099385061781
SH600005,2004-06-30,104.819929334619,94.355507471058,1.907678786585,608.463744275959,37.410850433351,21.5189251696,11.69,0.373293573849,3.9735800045,14.29908777247,13.4321075985,12.588215616562
SH600005,2004-03-31,-18.450222569918,41.329334558541,2.177630028679,483.550079009011,-22.363521913896,17.3343218398,,0.040834338141,1.950942727,98.193947997412,10.4819834421,0.916553431606
SH600005,2003-12-31,-4.47094265341,31.365609976957,11.47753862477,388.465346710961,0.720894626165,15.2567557233,10.37,0.142858571268,7.7502150353,1641.0216649684,8.3630276966,0.219375531527
SH600005,2003-09-30,10.897381885595,29.739213117415,9.078922126621,334.221156000376,16.545251578424,14.3016129444,,0.061824466785,6.9343621399,376.565199140364,8.5837427056,0.717007308738
SH600005,2003-06-30,35.594628746193,35.301682201981,5.098907156042,333.893380055247,30.083915145829,14.7444182505,,0.047006175305,4.8580018303,784.457298816126,9.0114147301,0.229457996339
SH600005,2003-03-31,131.94213233044,35.766844861788,2.516296876277,339.07116850309,56.050498050478,16.5232429989,,0.180030183541,2.6487328729,81.68337332348,9.9789883363,1.101815416506
SH600005,2002-12-31,-15.251457892621,35.335259911306,10.188123729771,363.776105548963,6.820688414472,15.3713542055,,0.189890722668,8.7260148743,1028.05696777017,8.8175436331,0.350175147182
SH600005,2002-09-30,,41.94156728999,6.437527671133,379.547934232648,,15.5551439843,,,6.4172227417,236.321309327658,9.0209023523,1.142512288749
SH600005,2002-06-30,-33.068533426712,42.217856251245,4.263598770359,408.732406283792,-5.030544440024,14.8645148477,,0.231238773387,3.8072160596,369.162598453539,8.6451810071,0.48759002335
SH600005,2002-03-31,,52.624934698776,1.710215898892,496.236693843016,,12.4870310329,,,1.2176589448,63.467972276063,6.7138560997,1.418038055612
SH600005,2001-12-31,-0.530588909968,44.511149658893,8.087861193405,370.073386614296,-8.644546783478,14.8932081779,14.34,0.164568406414,10.8114862489,487.223916368998,11.1140092513,0.738879984962
SH600005,2001-06-30,10.379198611941,54.735091802986,3.288566695894,368.031997651889,-9.182807724935,15.7871346395,7.996,0.169274263702,5.9994940076,195.825260869322,12.2666986918,0.919186826056
SH600005,2000-12-31,16.666819611022,43.949437609923,8.191231095952,357.544333423481,17.353349231837,14.162149847,14.77,0.232923001197,10.2775189222,385.42937956246,10.207412923,0.934023245474
SH600005,2000-06-30,7.456428499559,41.679492496493,4.318670627171,405.879123286939,27.907595086939,14.18228054,,0.136328707768,4.4759406957,,10.0927271414,
SH600005,1999-12-31,13.585106005025,49.986075633298,7.202005667358,401.391860531621,17.367835566739,15.2098624037,15.68,0.18848825151,9.2086878699,,10.2674787699,
SH600005,1999-06-30,,58.085690015918,3.098869961787,379.629979914681,,17.3351462378,,,5.6961899971,,12.0135805233,
SH600005,1998-12-31,-3.979135475598,59.982844136947,6.001716076985,403.436276346304,-16.71758912236,17.0000826365,,0.093573243532,9.4671460176,,10.6094170472,
SH600005,1997-12-31,3.090266964936,57.49388039408,6.261535967523,326.876594307991,5.516381148272,16.3932711122,,,10.1343961039,6.115449709436,9.2019357883,58.867297926517
SH600005,1996-12-31,,69.731370714051,5.162669202019,,,17.0560859544,,,19.8524762048,5.825536613506,9.4184930598,61.796882224613
