instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920284,2023-03-31,0.2071,-17.456660791838,12.1217410658,2193.09798965396,-24.6261,0.0586,,-1.0206,582.5243,-2.0,1535.8362,0.081,434.5727,-0.0585,-2.252150180383,,-1.0206,0.1545,30.054341600948,-2.02
BJ920284,2023-06-30,2.0137,17.133,24.9630243183,534.328218659438,7.811,0.4862,,2.7469,166.8675,4.86,370.218,0.6227,89.3877,0.1475,-2.3064,,2.7469,1.0787,29.9686,4.75
BJ920284,2023-09-30,2.1085,6.2017,26.1392986653,661.9269,6.766,0.5837,0.4079,4.4201,210.3787,5.16,462.5664,0.763,128.0531,0.1568,-3.8424,,2.8391,1.2834,29.3393,5.03
BJ920284,2023-12-31,2.3838,-61.1569,26.4759707673,750.7821,6.4778,0.6642,0.4795,4.4698,229.3286,6.41,542.0054,0.8767,151.0194,0.1674,-3.538,,2.8906,1.5698,-18.3814,4.97
BJ920284,2024-03-31,0.205,-31.210595466789,17.2177419524,2117.6471,-25.9406,0.0573,0.0425,-1.0755,642.8571,-1.91,1570.6806,0.0743,439.0244,-0.0641,-0.241960542467,,-1.0755,0.14,24.5619,-1.91
BJ920284,2024-06-30,0.7439,-163.1333,13.0262158395,1276.5957,-9.7735,0.1917,0.141,0.8201,395.8654,-2.32,938.9671,0.2409,241.968,-0.0778,-0.21087763172,0.7297,-1.3829,0.4547,-49.5441,-2.35
BJ920284,2024-09-30,1.228,-150.0375,22.3047351736,1076.1259,-4.6417,0.3438,0.2509,-1.1728,353.4031,-1.95,785.3403,0.4275,219.8697,-0.0656,-0.139118724725,,-1.1728,0.764,-27.0626,-1.98
BJ920284,2024-12-31,2.2949,-353.8131,15.2958197299,963.3396,-20.6296,0.54,0.3737,-5.0552,303.4646,-13.09,666.6667,0.6473,156.8696,-0.4158,0.002394647736,1.874,-8.1229,1.1863,-20.3011,-14.19
BJ920284,2025-03-31,0.4146,156.901765399053,23.5648647207,1291.2482,9.685,0.1051,0.0697,0.6408,338.8554,1.24,856.3273,0.1277,217.0767,0.0365,12.6392,,0.6408,0.2656,52.4075,1.23
BJ920284,2025-06-30,0.6273,152.158270043206,24.7894892244,1385.6813,5.4705,0.195,0.1299,3.6239,353.6346,1.38,923.0769,0.2514,286.944,0.0406,8.1837,0.7186,0.6437,0.509,-6.8144,1.37
BJ920284,2025-09-30,0.7175,205.119637152653,26.0982769565,1393.1889,6.1125,0.2867,0.1938,1.0574,319.9052,2.32,941.751,0.3803,376.3066,0.0689,7.1485,,1.0574,0.844,-20.1744,2.3
BJ920284,2025-12-31,1.9374,80.32511316996,17.8850262517,901.352,-3.6432,0.6233,0.3994,2.3193,222.1125,-2.83,577.571,0.7611,185.816,-0.0818,0.120608683515,1.6976,-1.3356,1.6208,11.4082,-2.75
BJ920284,2026-03-31,0.6454,-58.1635,17.2405094995,558.6592,1.5494,0.2541,0.1611,0.2502,124.0524,0.51,354.1913,0.3293,139.4484,0.0153,-16.1553,,0.2502,0.7255,161.5033,0.51
