instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920375,2023-03-31,0.2383,67.330925977691,42.0929669368,1130.59320923459,-3.4914,0.1095,,-0.2837,283.5539,-0.56,821.9178,0.1267,377.6752,-0.038,-0.143868336116,,-0.2837,0.3174,30.90141751458,-0.57
BJ920375,2023-06-30,0.9534,121.018,39.1765172556,658.656802030213,6.8874,0.3839,,1.9446,183.2061,2.77,468.8721,0.4224,188.798,0.2546,-1.686,,1.9446,0.9825,19.5802,2.73
BJ920375,2023-09-30,1.3794,80.9245,40.088127558,671.439968970846,5.9199,0.5772,,2.4715,184.1746,3.56,467.7755,0.6145,195.7373,0.3205,-0.4469,,2.4715,1.466,13.4876,3.49
BJ920375,2023-12-31,2.187,-10.874,40.4064035308,600.3002,9.2719,0.8342,0.5997,10.3327,172.5047,8.57,431.5512,0.904,164.6091,0.7145,0.2678,,5.2854,2.0869,-1.8923,7.09
BJ920375,2024-03-31,0.2575,-56.033006933335,46.0087807646,1231.1902,-6.3566,0.1015,0.0731,-0.4704,357.4265,-0.69,886.6995,0.1017,349.5146,-0.0609,-0.236336002886,,-0.4704,0.2518,2.8257,-0.69
BJ920375,2024-06-30,0.7369,-78.3001,43.236562163,918.8361,1.8382,0.277,0.1959,6.1339,264.8227,0.52,649.8195,0.274,244.2665,0.0473,-5.3637,1.8694,0.3638,0.6797,-18.6926,0.52
BJ920375,2024-09-30,1.2519,-75.2545,41.9491291476,810.5674,1.562,0.473,0.3331,0.5292,244.145,0.54,570.8245,0.4625,215.6722,0.0679,-6.6982,,0.5292,1.1059,-6.2142,0.54
BJ920375,2024-12-31,2.2566,-40.2867,39.7942871452,666.1732,5.723,0.7669,0.5404,9.0659,212.4521,3.94,469.4223,0.7644,159.532,0.4186,-0.5245,5.2949,3.0316,1.6945,-3.2575,3.89
BJ920375,2025-03-31,0.2373,-127.325493322153,39.9993620148,1395.3488,-17.0859,0.0939,0.0645,-1.0961,425.5319,-1.53,958.4665,0.0923,379.2668,-0.153,0.235997896614,,-1.0961,0.2115,-6.5702,-1.54
BJ920375,2025-06-30,0.908,-15.7894,36.0325446078,782.9491,1.2201,0.3345,0.2299,6.5841,241.6432,0.48,538.1166,0.337,198.2379,0.0306,7.8046,2.3459,0.2731,0.7449,26.8711,0.48
BJ920375,2025-09-30,1.3251,-270.4568,35.4005125393,776.3082,-2.3384,0.505,0.3478,-0.7903,228.6585,-1.18,534.6535,0.4975,203.7582,-0.0851,0.129859857862,,-0.7903,1.1808,13.8607,-1.13
BJ920375,2025-12-31,3.072,-71.1404,31.9037037851,591.716,1.3586,0.8792,0.6084,7.3143,195.0268,1.25,409.4631,0.9072,117.1875,0.0885,8.8719,6.2757,0.7834,1.8459,21.5669,1.26
BJ920375,2026-03-31,0.3474,-35.566045891529,35.9395004531,1150.8951,-16.9787,0.1125,0.0782,-1.3342,359.4249,-2.04,800.0,0.123,259.0674,-0.1493,-0.111365061181,,-1.3342,0.2504,34.0844,-2.04
