instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920023,2023-03-31,0.4576,133.9415,21.633137352,1203.2086,7.0129,0.1788,0.0748,0.4943,77.9221,0.72,503.3557,0.0931,196.6783,0.0215,0.857,,0.4943,1.155,46.9059,0.6
BJ920023,2023-06-30,0.9607,-18.74,22.8034161835,1090.9091,8.8037,0.4301,0.165,14.3293,72.179,1.72,418.5073,0.2044,187.3634,0.0597,0.5328,0.3797,1.3677,2.4938,4.7263,1.65
BJ920023,2023-09-30,1.3877,-44.5997,22.2989910263,1129.7071,7.1286,0.6531,0.239,1.5815,70.2302,2.08,413.413,0.3014,194.5665,0.0711,1.4356,,1.5815,3.8445,-8.9777,1.97
BJ920023,2023-12-31,1.9675,-37.6196,21.6797589182,1071.1098,7.2592,0.937,0.3361,16.1056,88.5152,2.93,384.2049,0.4226,182.9733,0.102,1.7235,0.7919,2.2633,4.0671,-2.3254,2.8
BJ920023,2024-03-31,0.3219,23.4431,24.485875254,1525.4237,9.8413,0.1821,0.059,0.572,97.858,0.73,494.2339,0.0739,279.5899,0.0266,3.6922,,0.572,0.9197,-12.0343,0.72
BJ920023,2024-06-30,0.812,36.8636,25.6367066938,1155.3273,11.3347,0.4741,0.1558,16.0605,87.0954,2.22,379.6667,0.1963,221.6749,0.0817,0.7326,0.4027,1.7196,2.0667,6.303,2.21
BJ920023,2024-09-30,1.3933,34.7488,22.6644939905,1114.7812,8.4616,0.7228,0.2422,1.9768,78.7953,2.59,373.5473,0.3078,193.7845,0.0959,1.4907,,1.9768,3.4266,13.5203,2.58
BJ920023,2024-12-31,1.8319,-71.0749,20.5164489481,1112.8284,1.9562,1.0027,0.3235,15.5039,70.8006,0.81,359.0306,0.4132,196.5173,0.0295,10.8386,0.7645,0.6124,5.0847,7.3386,0.81
BJ920023,2025-03-31,0.2554,-47.8924,20.5515514479,1601.4235,5.0942,0.1775,0.0562,0.2843,67.441,0.38,507.0423,0.0744,352.3884,0.0139,-3.1579,,0.2843,1.3345,0.6653,0.38
BJ920023,2025-06-30,0.7906,-38.8013,20.6849752839,1090.9091,6.1533,0.5014,0.165,16.8585,47.5612,1.36,358.9948,0.2211,227.6752,0.05,1.3683,0.3448,0.9933,3.7846,12.731,1.35
BJ920023,2025-09-30,1.2232,-15.8668,21.3589280226,1054.2757,6.4842,0.8119,0.2561,1.6474,48.1472,2.18,332.5533,0.337,220.7325,0.0806,1.556,,1.6474,5.6078,9.791,2.16
BJ920023,2025-12-31,1.6937,28.7116,17.830774252,1074.3062,2.3139,1.0482,0.3351,18.0616,52.2405,1.03,343.4459,0.4474,212.5524,0.038,5.845,0.6779,0.7629,6.8912,8.8145,1.03
BJ920023,2026-03-31,0.2987,-85.5829,15.3607731733,1311.9534,0.5767,0.2016,0.0686,0.039,54.2267,0.05,446.4286,0.094,301.3057,0.002,-14.88,,0.039,1.6597,27.342,0.05
