instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605376,2021-03-31,118.2188,0.1259,81.6784,50.7142,-0.6447,3.3129,3.69,0.186,26.377,3.3129,0.2009,0.1374,714.8531,0.7613,48.9716,483.871,3.56,41.1970525067,,1.8378
SH605376,2021-06-30,94.4981,0.2891,56.8382,78.8275,0.3037,13.1381,7.55,0.4403,24.3776,7.02,0.4267,0.3174,622.6219,1.9048,48.0872,408.8122,7.64,39.7837577806,1.1798,3.7432
SH605376,2021-09-30,109.241,0.4372,53.2719,72.5451,-0.0958,10.6492,12.18,0.6911,25.0056,10.6492,0.6776,0.4805,617.5663,2.4716,57.8666,390.6815,11.61,39.5298611254,,4.6659
SH605376,2021-12-31,115.9943,0.5754,49.5858,62.7422,0.4197,19.7936,15.86,0.94,24.5255,13.2673,0.9092,0.6441,625.6517,3.1036,51.8777,382.9787,14.98,38.3339514339,2.0726,6.9394
SH605376,2022-03-31,149.7504,0.1399,-18.2292,26.9786,-1.7884,2.3558,2.67,0.2584,16.9861,2.3558,0.1643,0.1572,643.3167,0.601,70.4611,348.2972,2.63,32.0940430618,,1.2773
SH605376,2022-06-30,193.0916,0.2687,-9.1611,8.0526,-0.8559,12.8404,6.19,0.4944,20.494,5.3651,0.3876,0.3068,669.8921,0.9322,79.9716,364.0777,6.19,34.687149319,0.7638,2.2508
SH605376,2022-09-30,242.8931,0.3331,-23.6671,-12.4178,-0.0071,6.9911,8.17,0.6227,21.7938,6.9911,0.5173,0.3811,810.5674,1.1116,88.513,433.5956,8.1,36.1391213256,,3.0504
SH605376,2022-12-31,281.602,0.3858,-35.4678,-23.016,-0.35,14.3165,9.39,0.7224,20.5586,7.3876,0.5867,0.4556,933.126,1.2784,98.1461,498.3389,9.09,36.7728557321,1.0556,3.668
SH605376,2023-03-31,444.2251,0.0598,-95.8081,-50.7172,27.2118,0.086,0.11,0.1151,1.4448,0.086,0.0069,0.0738,1505.0167,0.2026,150.075,781.9288,0.11,18.3617487936,,0.5997
SH605376,2023-06-30,369.6858,0.1367,-83.369,-42.7956,3.5086,9.3628,0.99,0.2704,5.9582,0.8175,0.0645,0.1707,1316.752,0.4869,139.6323,665.6805,1.04,14.8791431047,0.3422,1.2891
SH605376,2023-09-30,321.5434,0.2356,-90.5082,-20.8714,5.167,0.6139,0.76,0.471,2.6142,0.6139,0.0491,0.2966,1146.0102,0.8397,119.649,573.2484,0.79,15.7182247873,,2.2566
SH605376,2023-12-31,286.7384,0.3428,-121.0522,-7.7217,0.260878290071,9.1227,-1.98,0.7313,-4.6902,-1.664,-0.1235,0.4217,1050.175,1.2555,107.0727,492.274,-2.05,15.0377274703,0.7852,3.3622
SH605376,2024-03-31,230.179,0.1027,764.896,60.3317,0.1538,0.7986,0.98,0.2497,7.7938,0.7986,0.0596,0.126,876.3389,0.391,78.4861,360.4325,0.98,18.788659363,,1.1467
SH605376,2024-06-30,203.4128,0.2271,223.6673,54.877,3.3928,15.5398,3.4,0.5518,12.4516,2.8459,0.2086,0.2771,792.6024,0.8849,75.3044,326.2051,3.44,21.889039366,0.4849,2.3903
SH605376,2024-09-30,180.5175,0.3878,562.4079,47.9573,2.3814,4.7066,5.25,0.9798,11.704,4.7066,0.3252,0.4674,696.2352,1.4957,75.4401,275.5664,5.55,21.0399751589,,3.579
SH605376,2024-12-31,174.1318,0.507,370.729810369169,37.2188,3.3734,20.6309,5.51,1.2978,9.2537,4.8946,0.3344,0.6073,710.0592,2.0674,69.8419,277.3925,5.7,20.9051611653,1.0413,5.1545
SH605376,2025-03-31,147.759,0.1372,207.2516,24.9758,-0.4208,2.5796,3.07,0.3735,19.1609,2.5796,0.183,0.1602,655.9767,0.6091,71.0171,240.9639,3.02,32.381247879,,1.2673
SH605376,2025-06-30,148.1725,0.2791,93.343,18.3045,1.1441,21.1471,6.65,0.7526,20.3495,5.4724,0.4034,0.3307,644.9301,1.2148,72.023,239.1709,6.59,33.1772562837,0.578,2.4992
SH605376,2025-09-30,143.0085,0.4275,78.1687,10.7872,1.1325,7.654,9.46,1.2029,18.8225,7.654,0.5795,0.5061,631.5789,1.888,69.3838,224.4576,9.2,31.6220513378,,3.8914
SH605376,2025-12-31,138.0474,0.5652,150.5692,21.8397,0.6146,24.4225,13.52,1.5696,19.0306,9.5797,0.8379,0.7088,636.9427,2.6078,76.8361,229.3578,12.78,32.638030941,1.1687,4.6853
SH605376,2026-03-31,119.506,0.1711,49.6387,64.0229,-2.0824,2.8634,4.09,0.4511,17.4806,2.8634,0.2738,0.2358,526.0082,0.7531,69.4391,199.5123,4.07,29.9271771483,,1.2961
