instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688630,2021-03-31,314.9055,0.0956,475.4624,273.1709,-0.5006,1.2032,3.13,0.1064,15.9838,1.2032,0.1436,0.1306,941.4226,0.2858,207.3733,845.8647,1.55,39.6802151846,,0.434
SH688630,2021-06-30,331.1258,0.217,335.3417,145.4532,-0.2237,4.7527,6.76,0.2492,23.1641,3.9425,0.3572,0.2919,829.4931,0.5436,192.0205,722.3114,4.97,44.9503991286,2.9797,0.9374
SH688630,2021-09-30,344.2999,0.3257,163.360932995231,133.2027,-0.2713,5.4064,7.38,0.378,21.6624,5.4064,0.5233,0.45,828.9837,0.7842,184.7796,714.2857,7.12,42.8987432531,,1.4612
SH688630,2021-12-31,257.6213,0.522,49.4353,58.7439,0.2847,9.3485,13.72,0.6065,21.5659,8.4014,0.8788,0.7349,689.6552,1.3974,169.6273,593.5697,11.4,42.7556131832,5.5418,2.1223
SH688630,2022-03-31,364.3725,0.083,51.1917,28.2062,-1.635,1.5703,2.09,0.0968,18.8494,1.5703,0.1629,0.1109,1084.3373,0.247,248.8938,929.7521,2.07,39.4085402256,,0.3616
SH688630,2022-06-30,340.0718,0.1988,31.7228,36.9548,-0.4597,5.5611,5.92,0.2332,22.2792,4.3602,0.4706,0.2691,905.4326,0.5293,212.9925,771.8696,5.89,43.205642705,2.1772,0.8451
SH688630,2022-09-30,315.4943,0.3098,38.8785,41.0213,-0.5971,6.3041,8.99,0.3706,21.3332,6.3041,0.7267,0.4267,871.53,0.8558,220.1027,728.5483,8.8,43.0958142195,,1.2267
SH688630,2022-12-31,260.6807,0.4642,28.6629,32.5105,0.0475,10.1895,13.64,0.5489,20.9397,8.831,1.1307,0.6588,775.5278,1.381,212.2016,655.8572,13.02,43.1675612755,4.6216,1.6965
SH688630,2023-03-31,316.9014,0.1022,70.3203,50.293,-2.0895,2.2009,3.14,0.1228,21.3612,2.2009,0.2774,0.1471,880.6262,0.284,290.6977,732.899,3.09,44.1800703004,,0.3096
SH688630,2023-06-30,326.501,0.2083,27.844,24.8899,-1.4993,6.6548,6.68,0.2513,22.8062,4.8047,0.6016,0.2931,864.1383,0.5513,291.4508,716.2754,6.46,43.8790020562,1.946,0.6176
SH688630,2023-09-30,303.3367,0.269,34.9134,27.2969,-1.2446,5.044,9.21,0.3109,22.6097,5.044,0.9012,0.3476,1003.7175,0.8901,281.9843,868.4464,6.03,41.4994662229,,0.9575
SH688630,2023-12-31,231.2733,0.4116,31.2778,27.0712,-0.7218,8.6446,12.17,0.4759,21.6329,7.2287,1.3644,0.5381,874.6356,1.5566,259.4034,756.4614,8.83,41.2161456039,5.1064,1.3878
SH688630,2024-03-31,272.5621,0.0793,18.6587,26.258,-0.8636,1.5817,1.94,0.0897,20.0755,1.5817,0.3025,0.0972,1134.9306,0.3302,332.4714,1003.3445,1.95,38.0779106663,,0.2707
SH688630,2024-06-30,271.7802,0.1774,38.5557,41.0389,-0.4711,5.4925,4.84,0.2021,22.4047,3.8928,0.7662,0.2229,1014.6561,0.6623,307.5346,890.6482,5.03,41.8788548799,2.8276,0.5853
SH688630,2024-09-30,261.6786,0.2772,30.9409,37.0549,-0.2675,5.7468,7.34,0.3149,21.6011,5.7468,1.18,0.3512,974.026,1.0318,298.112,857.4151,7.54,40.9937598305,,0.9057
SH688630,2024-12-31,265.3497,0.3621,-10.3792,15.0916,-0.4452,7.4731,7.91,0.4132,16.8454,5.7621,1.2198,0.466,994.2005,1.3567,295.3483,871.2488,7.79,36.9773264613,6.0683,1.2189
SH688630,2025-03-31,409.4631,0.0862,30.4486,22.3117,-0.6038,1.8307,2.48,0.0985,21.4111,1.8307,0.3937,0.116,1044.0835,0.2198,324.7925,913.7056,2.45,41.2502870892,,0.2771
SH688630,2025-06-30,325.7329,0.2278,41.0539,45.5904,-0.741,6.6426,6.66,0.2641,21.7065,4.8041,1.0781,0.3102,790.1668,0.5526,247.6951,681.56,6.59,42.0689883083,4.2544,0.7267
SH688630,2025-09-30,356.5769,0.3189,28.2033,30.0311,-0.1797,6.4834,9.2,0.368,21.2974,6.4834,1.5091,0.4366,846.6604,0.7572,248.9627,733.6957,8.98,42.0930147714,,1.0845
SH688630,2025-12-31,288.1614,0.4769,80.4241,47.6107,0.3168,11.2836,13.28,0.5535,20.5901,9.3027,2.2008,0.6443,754.8752,1.2493,224.2571,650.4065,12.56,40.1621679777,7.1962,1.6053
SH688630,2026-03-31,229.3578,0.1577,108.9826,112.4815,1.5182,3.1765,4.59,0.1836,21.0585,3.1765,0.8228,0.2178,570.7039,0.3924,168.7605,490.1961,4.48,40.9441747158,,0.5333
