instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ000625,2021-03-31,176.9553,2.6697,0.5909,1.58,16.5332,0.1572,0.668,0.2573,14.7715,1.56,349.7862,,37.1175,6.0928,0.668,5.4436,0.4114,218.7652,8.463,14.1096282826
SZ000625,2021-06-30,73.2207,3.1786,1.0538,3.22,18.8229,0.3318,18.1859,0.4518,30.1307,3.19,398.4064,2.1336,-30.6209,5.974,1.3836,9.5628,0.7106,253.3071,9.8055,15.317444842
SZ000625,2021-09-30,41.8289,3.8726,1.4518,5.5,23.263,0.4027,2.3253,0.6265,33.5909,5.39,430.9657,,-11.9741,8.0379,2.3253,11.6064,0.9856,273.9448,7.3931,15.9032532922
SZ000625,2021-12-31,24.3318,3.428,1.9231,6.53,26.3287,0.4722,19.7423,0.8204,55.0968,6.37,438.8103,4.061,9.6014,6.534,2.6618,13.6733,1.282,280.8112,6.3736,16.637682494
SZ000625,2022-03-31,7.9574,13.1094,0.5908,7.77,20.3657,0.5939,3.21,0.25,10.1803,7.43,360.0,,430.1222,8.8406,3.21,4.4192,0.3745,240.3204,0.1697,18.2066240521
SZ000625,2022-06-30,-0.3717,10.3211,0.9697,10.06,27.5351,0.5885,21.7989,0.4126,21.4602,9.65,436.2579,2.4284,223.495,8.3876,4.2064,6.5371,0.6188,290.8856,1.0023,19.8210546548
SZ000625,2022-09-30,7.7679,8.0433,1.4491,11.71,27.924,0.6919,4.7776,0.6116,31.3649,11.16,441.465,,123.8305,8.6083,4.7776,9.6691,0.9064,297.8817,0.551,20.3199589051
SZ000625,2022-12-31,15.3231,6.3872,2.041,13.07,23.6669,0.7806,22.8086,0.8616,51.1201,12.41,417.8273,5.3127,114.8783,7.0422,5.3028,15.2111,1.2551,286.8297,0.7316,20.4887970268
SZ000625,2023-03-31,-0.0572,19.365,0.5053,10.54,24.383,0.6745,3.8435,0.2159,14.076,10.04,416.8597,,47.6345,6.3939,3.8435,3.6911,0.316,284.8101,0.5056,18.5580997711
SZ000625,2023-06-30,15.7645,10.6379,0.9711,11.7,26.7929,0.7024,19.2393,0.408,23.6202,11.26,441.1765,2.9999,19.3181,7.6206,3.9813,6.7182,0.5954,302.3178,0.9983,16.340998006
SZ000625,2023-09-30,26.7771,8.0794,1.5826,14.84,23.575,0.8814,4.6907,0.651,37.717,14.06,414.7465,,27.3459,7.1586,4.6907,11.4528,0.9429,286.3506,1.9993,16.5857266779
SZ000625,2023-12-31,24.7787,6.2803,2.1986,16.55,28.1085,0.9581,19.5911,0.9,55.216,15.76,400.0,6.7511,22.6893,6.5198,4.9965,12.8075,1.2986,277.2216,2.0903,17.2556457258
SZ000625,2024-03-31,7.1395,2.3107,0.4922,1.6,37.034,0.0863,0.449,0.1945,13.0168,1.58,462.7249,,-87.216,6.9141,0.449,2.4302,0.2827,318.3587,6.1338,12.7868524914
SZ000625,2024-06-30,17.1479,2.9284,1.0319,3.94,37.0958,0.2266,16.3507,0.4065,28.4104,3.95,442.8044,3.4058,-67.7514,6.3357,1.1994,4.8523,0.5973,301.3561,1.5289,13.8008040739
SZ000625,2024-09-30,2.5445,2.4431,1.4862,4.95,36.8626,0.2733,1.4762,0.5937,33.4318,4.93,454.7751,,-68.9916,8.0761,1.4762,7.3245,0.886,304.7404,1.6207,14.3838873256
SZ000625,2024-12-31,5.5753,3.8215,2.0776,9.69,40.469,0.6157,15.4638,0.802,54.983,9.56,448.8778,6.8026,-35.7584,6.5475,2.9323,8.8957,1.1951,301.23,0.7944,14.9399347851
SZ000625,2025-03-31,-7.732,3.558,0.4279,1.75,55.6483,0.1226,0.608,0.1674,8.1151,1.73,537.6344,,42.0743,11.0904,0.608,1.6173,0.2584,348.2972,-2.8803,13.8645831729
SZ000625,2025-06-30,-5.2544,2.4661,0.9249,3.0,49.3678,0.1808,16.013,0.3743,14.4995,3.01,480.8977,3.0621,-20.2117,12.4142,0.9947,3.6461,0.6004,299.8001,-4.8014,14.5789985725
SZ000625,2025-09-30,3.576,1.8661,1.4559,3.96,49.0517,0.2163,1.1553,0.5837,21.6555,3.96,462.5664,,-20.8873,12.468,1.1553,5.5044,0.9276,291.0737,0.725,14.9923553659
SZ000625,2025-12-31,2.6712,1.9314,2.0364,5.3,51.4602,0.3195,15.2911,0.7978,43.1844,5.27,451.2409,6.812,-48.1094,8.3363,1.5606,6.9957,1.2381,290.7681,0.5795,15.5400864095
SZ000625,2026-03-31,-4.2568,0.6712,0.3996,0.45,67.5422,0.0221,0.1151,0.1662,4.1059,0.45,541.5162,,-81.939,21.9197,0.1151,1.3325,0.2675,336.4486,-53.059,14.0757892298
