instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600291,2021-03-31,-101.2513,,,,-0.1372,,167006.309873223,,-0.22,-99.964718539594,,,-0.21,40.944363251961,-0.1372,-0.0041,,,-273.2743289745,
SH600291,2021-06-30,100.351581975583,,,,3.6287,,270168.218485146,,4.97,-99.933527475608,,,4.88,0.4982,3.4558,0.0871,,,5115.523663336,
SH600291,2021-09-30,101.01781910555,,,,3.6375,,6858.28865030849,,4.91,-99.509708232495,,,5.13,0.4377,3.6375,0.0813,,,85.5668478739,
SH600291,2021-12-31,100.944867130568,,,,3.4485,,347624.553049335,,4.6,-99.986825377369,,96.0477231136,4.6,0.4549,3.2618,0.0756,,,2973.5218661882,
SH600291,2022-03-31,20.717515917327,,,,-0.1307,,228278.003648999,,-0.19,-37.01698961676,,,-0.18,-16.35424614398,-0.1307,-0.0033,,,-343.9954283749,
SH600291,2022-06-30,25.2571,,0.0007,103.3117,4.595,,257142.8571,0.0009,6.29,-10.371827033574,1.7423,,5.98,-0.203,4.595,0.1091,0.0533,,7149.0419,3377.1107
SH600291,2022-12-31,37.2885,,0.0016,85.3586,4.9295,,225000.0,0.0021,6.36,37.788598866736,4.2175,96.0945798353,6.4,-0.1063,4.9295,0.1038,0.13,,2962.7303,2769.2308
SH600291,2023-06-30,22.7001,,,23376.6234,6.6751,,331018.841623728,0.0007,8.35,-26.7816,0.0077,,8.43,0.0581,6.6751,0.1339,0.0744,,11980.4284,2419.3548
SH600291,2023-12-31,24.2989,,,30508.4746,6.2519,,448941.840154515,0.001,7.93,-52.2853,0.0118,,7.91,0.0172,6.2519,0.129,0.1292,,7718.0363,2786.3777
SH600291,2024-06-30,-14.3106,,,24324.3243,4.8757,,202716.099314834,0.0011,6.56,75.4213,0.0074,,6.15,-0.3421,4.8757,0.1148,0.2648,,5852.1736,679.7583
SH600291,2024-12-31,-19.6269,,,20809.2486,4.1227,,186144.750842898,0.0024,5.73,164.8759,0.0173,,5.21,-0.4463,4.1227,0.1037,0.2309,,2341.9366,1559.1165
SH600291,2025-06-30,4.9591,,,78260.8696,3.8803,,599693.650496601,0.0004,5.4,-56.9975,0.0023,,4.88,0.0979,3.8803,0.1204,0.0385,,14283.8109,4675.3247
SH600291,2025-12-31,13.4715,,,90000.0,4.1353,,655235.801455165,0.0007,5.52,-66.7411,0.004,,5.18,0.0207,4.1353,0.1176,0.0527,,7990.1276,6831.1195
