instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603108,2021-03-31,71.4172,0.195,192.6597,58.8843,-1.3483,1.3672,2.83,0.3224,7.2827,1.3672,0.2594,0.4964,461.5385,1.2602,141.0879,279.1563,2.79,25.6860505571,,0.6379
SH603108,2021-06-30,71.2533,0.3994,86.169,47.2463,-0.2345,11.294,6.26,0.649,7.4592,2.8056,0.5577,1.0343,450.676,2.5262,138.217,277.3498,6.19,26.4551501594,5.3029,1.3023
SH603108,2021-09-30,70.9835,0.6078,38.649,37.528,-0.1686,4.0501,9.75,0.981,7.2424,4.0501,0.8464,1.6076,444.2251,3.8037,135.7944,275.2294,9.56,26.2036586727,,1.9883
SH603108,2021-12-31,73.9174,0.7985,18.7306,25.3347,0.6204,15.9397,11.39,1.2963,6.7516,4.9781,1.0322,2.0916,450.8453,4.8703,136.5188,277.7135,10.98,26.9975680263,9.3908,2.637
SH603108,2022-03-31,83.8379,0.1769,-46.8581,5.0692,-4.183,0.6393,1.19,0.2826,3.6834,0.6393,0.1378,0.4904,508.762,1.0735,163.0435,318.4713,1.18,25.1471938428,,0.552
SH603108,2022-06-30,77.2665,0.3749,-14.8966,9.8691,-1.0027,12.741,4.51,0.5878,5.7778,2.0551,0.4747,1.0537,480.128,2.3296,157.8394,306.2266,4.41,25.1802995742,4.9029,1.1404
SH603108,2022-09-30,75.3664,0.585,3.4362,12.7123,-1.3734,3.6026,8.47,0.9065,6.6464,3.6026,0.8755,1.6479,461.5385,3.5825,156.1235,297.8489,8.12,26.1509524294,,1.7294
SH603108,2022-12-31,74.2758,0.791,9.5134,18.4457,-0.6546,15.0026,11.37,1.2159,6.2425,4.5121,1.1304,2.2324,455.1201,4.8468,165.2058,296.077,10.74,27.9896585261,10.6434,2.1791
SH603108,2023-03-31,88.8713,0.1492,49.4101,0.4383,-1.089,0.8133,2.06,0.2203,5.4794,0.8133,0.2059,0.431,603.2172,1.0127,244.2334,408.5338,2.04,26.9765590256,,0.3685
SH603108,2023-06-30,82.7168,0.3081,-5.001,-5.0335,0.0551,12.6715,4.4,0.4542,5.7798,1.7622,0.4508,0.8904,584.2259,2.1761,236.8733,396.3012,4.4,26.9952721503,4.55,0.7599
SH603108,2023-09-30,82.9646,0.4738,-18.4726,-9.7428,0.4461,2.8402,7.09,0.7003,6.0035,2.8402,0.7137,1.3417,569.8607,3.2544,231.8393,385.5491,6.94,25.840573742,,1.1646
SH603108,2023-12-31,80.2175,0.6346,-32.4334,-12.8358,1.6486,15.1493,6.84,0.9522,4.8389,3.0932,0.7412,1.7495,567.2865,4.4878,225.5215,378.0718,6.39,26.5540869756,8.7101,1.5963
SH603108,2024-03-31,80.8407,0.1443,-60.1817,-4.8497,-0.8595,0.3299,0.53,0.2191,2.293,0.3299,0.0794,0.3781,623.7006,1.1133,244.0347,410.7713,0.52,26.7982976451,,0.3688
SH603108,2024-06-30,82.0008,0.2871,-41.7289,-8.5386,0.5706,13.4531,2.11,0.4344,3.6824,1.0503,0.2543,0.7546,626.9592,2.1951,240.5452,414.3646,2.11,27.099819841,3.8905,0.7483
SH603108,2024-09-30,83.2973,0.4308,-65.6478,-10.363,1.4672,0.9895,1.17,0.6554,2.3008,0.9895,0.2373,1.1278,626.7409,3.2414,238.7268,411.9622,1.17,25.6374038042,,1.131
SH603108,2024-12-31,78.3546,0.5809,-57.1977,-9.1348,3.4147,14.4586,1.29,0.8939,2.2794,1.3244,0.3139,1.5042,619.728,4.5945,232.4981,402.7296,1.27,25.3650610098,7.7517,1.5484
SH603108,2025-03-31,96.123,0.1173,-242.8034,-19.8136,0.070204785034,-0.4834,-1.6,0.1831,-4.0836,-0.4834,-0.1124,0.3,767.2634,0.9363,274.5577,491.5347,-1.62,20.7793044371,,0.3278
SH603108,2025-06-30,93.4143,0.2471,-165.33,-16.0759,0.04431556824,13.8886,-2.81,0.3869,-2.8665,-0.7215,-0.1648,0.6318,728.45,1.9269,261.1724,465.2365,-2.86,20.9395349546,3.4684,0.6892
SH603108,2025-09-30,98.082,0.3734,-188.8116,-14.6986,0.083315463394,-0.9069,-3.81,0.584,-2.3955,-0.9069,-0.2091,0.9625,723.0852,2.7528,255.5366,462.3288,-3.9,21.5174508178,,1.0566
SH603108,2025-12-31,99.9611,0.5049,-373.4911,-15.7999,0.091050865386,11.7276,-13.48,0.7899,-7.4037,-3.8617,-0.8583,1.3349,713.0125,3.6014,248.4987,455.7539,-14.48,21.388799624,6.8274,1.4487
SH603108,2026-03-31,128.3331,0.114,22.665024489753,-9.1067,0.030571706433,-0.3511,-1.42,0.1811,-3.0436,-0.3511,-0.0762,0.3127,789.4737,0.7013,263.9296,496.963,-1.44,23.2421468853,,0.341
