instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920171,2023-03-31,0.1663,-41.7396251485,28.333881814,6122.449,-158.5352,0.0193,0.0147,-2.4065,2500.0,-2.82,4663.2124,0.0195,541.1906,-0.112,-2.583921514798,,-2.4065,0.036,15.104,-3.07
BJ920171,2023-06-30,1.2427,15.767201628296,38.3755868352,1483.9242,-21.3374,0.1637,0.1213,2.0511,647.9482,-3.21,1099.5724,0.162,144.8459,-0.1258,-0.754163901931,0.879,-2.6299,0.2778,5.9896,-3.45
BJ920171,2023-09-30,1.7675,31.919803586852,35.5303300129,1479.4521,-25.1278,0.2607,0.1825,-4.4249,617.1429,-6.49,1035.6732,0.2513,152.7581,-0.2348,-0.830268194398,,-4.4249,0.4375,-11.0154,-6.12
BJ920171,2023-12-31,3.3477,-258.997470401187,29.4210205919,1154.9567,-47.3015,0.438,0.3117,-9.6029,472.9996,-21.5,821.9178,0.4559,107.5365,-0.7146,-0.585071621615,2.2934,-15.0162,0.7611,-36.6059,-24.09
BJ920171,2024-03-31,0.2083,29.557047390753,20.4114325568,4285.7143,-86.065,0.0329,0.021,-1.8637,1688.5553,-2.12,2735.5623,0.0334,432.0691,-0.0838,-2.189000537846,,-1.8637,0.0533,37.7961,-2.68
BJ920171,2024-06-30,0.6546,-32.157745322516,28.1260175247,2115.1586,-46.7189,0.1337,0.0851,2.4715,800.0,-5.72,1346.2977,0.1336,274.9771,-0.1789,0.167595375657,0.6177,-4.2215,0.225,-35.017,-5.89
BJ920171,2024-09-30,0.8414,-57.312478286352,28.1090234838,2182.7001,-71.7291,0.1939,0.1237,-9.8002,818.1818,-13.12,1392.4703,0.192,320.8937,-0.386,-0.345363590552,,-9.8002,0.33,-42.4051,-14.04
BJ920171,2024-12-31,4.0508,-8.711773671812,17.9380293116,1005.5866,-49.961,0.5623,0.358,-11.8859,427.6042,-30.15,640.2276,0.5804,88.8713,-0.7589,-0.207161563209,2.4848,-20.3589,0.8419,0.5427,-35.54
BJ920171,2025-03-31,0.2056,36.26692074027,51.5762968942,2393.617,-28.9669,0.0607,0.0376,-1.0917,1119.403,-2.28,1482.7018,0.0618,437.7432,-0.0404,-1.323163937007,,-1.0917,0.0804,43.2155,-2.31
BJ920171,2025-06-30,1.8288,115.385774569776,39.9262062299,826.067,4.536,0.3387,0.2179,9.9935,389.3576,1.15,531.4438,0.3591,98.4252,0.0374,0.3089,1.4255,0.9739,0.4623,115.2734,1.15
BJ920171,2025-09-30,2.0678,89.020360276042,38.2716115232,976.4919,-1.0614,0.44,0.2765,-0.2972,447.4644,-1.85,613.6364,0.456,130.5736,-0.0108,0.028790854361,,-0.2972,0.6034,89.1602,-1.87
BJ920171,2025-12-31,6.7906,106.445608951015,32.0924395326,604.7371,3.4428,0.8956,0.5953,10.5235,305.7585,2.27,401.9652,1.0574,53.0145,0.083,2.1898,4.2505,1.8986,1.1774,58.6722,2.25
BJ920171,2026-03-31,0.407,111.310525648555,34.1522370891,1382.4885,3.231,0.0931,0.0651,0.2097,679.2453,0.25,966.7025,0.125,221.1302,0.0092,-12.5011,,0.2097,0.1325,104.8422,0.25
