instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000976,2021-03-31,88.4595,175.1654,0.0524,842.6966,0.8874,0.5138,1717.5573,0.0752,0.91,23.335,0.1068,33.3850515282,0.9,-3.5798,0.8874,0.0415,0.3466,,16.9565,259.6653
SZ000976,2021-06-30,39.3584,110.9194,0.1523,578.2204,4.8738,1.6228,1181.8779,0.2148,4.68,35.9484,0.3113,40.3749749719,4.6,-0.4649,3.6822,0.1719,0.8454,5.894,24.1896,212.917
SZ000976,2021-09-30,34.5301,113.4454,0.2429,545.0141,5.8236,2.38,1111.5685,0.3402,7.2,27.9274,0.4954,40.0906314491,6.99,-0.4062,5.8236,0.2738,1.2598,,24.0689,214.3197
SZ000976,2021-12-31,-9.073,112.6338,0.2624,688.0734,7.6146,3.1962,1371.9512,0.3753,7.8,-11.3245,0.5232,45.9373104819,7.57,2.2311,6.3693,0.308,1.6157,10.4905,24.7093,222.8136
SZ000976,2022-03-31,-21.8292,188.9565,0.0368,1216.2162,0.6732,0.4763,2445.6522,0.0573,1.0,-27.4373,0.074,45.0243046018,1.12,-0.1053,0.6732,0.0325,0.224,,18.267,401.7857
SZ000976,2022-06-30,-16.5853,110.9604,0.1634,543.1503,4.3964,1.6222,1101.5912,0.2455,4.74,9.8446,0.3314,34.0947475073,4.85,0.3926,3.0395,0.1434,1.027,6.8389,18.3693,175.2678
SZ000976,2022-09-30,-29.1694,93.7728,0.2182,606.1967,4.1368,2.8793,1237.3969,0.3241,6.51,-8.6483,0.4454,33.6347949077,6.5,-0.4558,4.1368,0.1939,1.292,,18.6621,208.9783
SZ000976,2022-12-31,-346.6786,322.3496,0.082,2368.4211,-17.549,1.1168,4390.2439,0.134,-29.57,-71.1693,0.152,31.5734614017,-39.1,-0.242599481735,-19.3118,-0.7598,0.6807,3.1876,-211.4159,528.8673
SZ000976,2023-03-31,-70.9324,217.2339,0.0435,1170.3511,0.2498,0.4143,2068.9655,0.0854,0.55,-5.5958,0.0769,26.7464596148,0.55,-46.3616,0.2498,0.0094,0.4381,,5.6245,205.4325
SZ000976,2023-06-30,-84.0819,299.6504,0.0718,1434.2629,2.5076,0.6007,2506.9638,0.1419,1.29,-64.088,0.1255,35.7950110446,1.28,-18.3568,0.5896,0.0228,0.6397,2.6023,8.1422,281.3819
SZ000976,2023-09-30,-83.6149,384.8895,0.0971,1610.0179,0.8487,0.7015,2780.6385,0.1884,1.8,-64.1286,0.1677,37.6997333126,1.78,-13.6929,0.8487,0.0318,0.9004,,8.5244,299.8667
